state,district,office,year,target
alaska,1,state house,2020,0
alaska,10,state house,2020,0
alaska,11,state house,2020,0
alaska,12,state house,2020,0
alaska,13,state house,2020,0
alaska,14,state house,2020,0
alaska,15,state house,2020,0
alaska,16,state house,2020,1
alaska,17,state house,2020,1
alaska,18,state house,2020,1
alaska,19,state house,2020,1
alaska,2,state house,2020,0
alaska,20,state house,2020,1
alaska,21,state house,2020,1
alaska,22,state house,2020,0
alaska,23,state house,2020,1
alaska,24,state house,2020,0
alaska,25,state house,2020,1
alaska,26,state house,2020,0
alaska,27,state house,2020,1
alaska,28,state house,2020,0
alaska,29,state house,2020,0
alaska,3,state house,2020,0
alaska,30,state house,2020,0
alaska,31,state house,2020,0
alaska,32,state house,2020,0
alaska,33,state house,2020,1
alaska,34,state house,2020,1
alaska,35,state house,2020,1
alaska,36,state house,2020,2
alaska,37,state house,2020,1
alaska,38,state house,2020,1
alaska,39,state house,2020,1
alaska,4,state house,2020,1
alaska,40,state house,2020,2
alaska,5,state house,2020,1
alaska,6,state house,2020,0
alaska,7,state house,2020,0
alaska,8,state house,2020,0
alaska,9,state house,2020,0
arkansas,1,state house,2020,0
arkansas,10,state house,2020,0
arkansas,100,state house,2020,0
arkansas,11,state house,2020,0
arkansas,12,state house,2020,0
arkansas,13,state house,2020,0
arkansas,14,state house,2020,0
arkansas,15,state house,2020,0
arkansas,16,state house,2020,1
arkansas,17,state house,2020,1
arkansas,18,state house,2020,0
arkansas,19,state house,2020,0
arkansas,2,state house,2020,0
arkansas,20,state house,2020,0
arkansas,21,state house,2020,0
arkansas,22,state house,2020,0
arkansas,23,state house,2020,0
arkansas,24,state house,2020,0
arkansas,25,state house,2020,0
arkansas,26,state house,2020,0
arkansas,27,state house,2020,0
arkansas,28,state house,2020,0
arkansas,29,state house,2020,1
arkansas,3,state house,2020,0
arkansas,30,state house,2020,1
arkansas,31,state house,2020,0
arkansas,32,state house,2020,1
arkansas,33,state house,2020,1
arkansas,34,state house,2020,1
arkansas,35,state house,2020,1
arkansas,36,state house,2020,1
arkansas,37,state house,2020,1
arkansas,38,state house,2020,0
arkansas,39,state house,2020,0
arkansas,4,state house,2020,0
arkansas,40,state house,2020,0
arkansas,41,state house,2020,0
arkansas,42,state house,2020,1
arkansas,43,state house,2020,0
arkansas,44,state house,2020,0
arkansas,45,state house,2020,0
arkansas,46,state house,2020,0
arkansas,47,state house,2020,0
arkansas,48,state house,2020,1
arkansas,49,state house,2020,0
arkansas,5,state house,2020,1
arkansas,50,state house,2020,1
arkansas,51,state house,2020,1
arkansas,52,state house,2020,0
arkansas,53,state house,2020,0
arkansas,54,state house,2020,0
arkansas,55,state house,2020,1
arkansas,56,state house,2020,0
arkansas,57,state house,2020,0
arkansas,58,state house,2020,0
arkansas,59,state house,2020,0
arkansas,6,state house,2020,0
arkansas,60,state house,2020,0
arkansas,61,state house,2020,0
arkansas,62,state house,2020,0
arkansas,63,state house,2020,0
arkansas,64,state house,2020,0
arkansas,65,state house,2020,0
arkansas,66,state house,2020,0
arkansas,67,state house,2020,0
arkansas,68,state house,2020,0
arkansas,69,state house,2020,0
arkansas,7,state house,2020,0
arkansas,70,state house,2020,0
arkansas,71,state house,2020,0
arkansas,72,state house,2020,1
arkansas,73,state house,2020,0
arkansas,74,state house,2020,0
arkansas,75,state house,2020,0
arkansas,76,state house,2020,0
arkansas,77,state house,2020,0
arkansas,78,state house,2020,1
arkansas,79,state house,2020,0
arkansas,8,state house,2020,0
arkansas,80,state house,2020,0
arkansas,81,state house,2020,0
arkansas,82,state house,2020,0
arkansas,83,state house,2020,0
arkansas,84,state house,2020,1
arkansas,85,state house,2020,1
arkansas,86,state house,2020,1
arkansas,87,state house,2020,0
arkansas,88,state house,2020,0
arkansas,89,state house,2020,1
arkansas,9,state house,2020,0
arkansas,90,state house,2020,0
arkansas,91,state house,2020,0
arkansas,92,state house,2020,0
arkansas,93,state house,2020,0
arkansas,94,state house,2020,0
arkansas,95,state house,2020,0
arkansas,96,state house,2020,0
arkansas,97,state house,2020,0
arkansas,98,state house,2020,0
arkansas,99,state house,2020,0
california,1,state house,2020,0
california,10,state house,2020,1
california,11,state house,2020,1
california,12,state house,2020,0
california,13,state house,2020,1
california,14,state house,2020,1
california,15,state house,2020,1
california,16,state house,2020,1
california,17,state house,2020,1
california,18,state house,2020,1
california,19,state house,2020,1
california,2,state house,2020,1
california,20,state house,2020,1
california,21,state house,2020,1
california,22,state house,2020,1
california,23,state house,2020,0
california,24,state house,2020,1
california,25,state house,2020,1
california,26,state house,2020,0
california,27,state house,2020,1
california,28,state house,2020,1
california,29,state house,2020,1
california,3,state house,2020,0
california,30,state house,2020,1
california,31,state house,2020,1
california,32,state house,2020,1
california,33,state house,2020,0
california,34,state house,2020,0
california,35,state house,2020,0
california,36,state house,2020,0
california,37,state house,2020,1
california,38,state house,2020,0
california,39,state house,2020,1
california,4,state house,2020,1
california,40,state house,2020,1
california,41,state house,2020,1
california,42,state house,2020,2
california,43,state house,2020,1
california,44,state house,2020,1
california,45,state house,2020,1
california,46,state house,2020,1
california,47,state house,2020,1
california,48,state house,2020,1
california,49,state house,2020,1
california,5,state house,2020,0
california,50,state house,2020,1
california,51,state house,2020,1
california,52,state house,2020,1
california,53,state house,2020,1
california,54,state house,2020,1
california,55,state house,2020,0
california,56,state house,2020,1
california,57,state house,2020,1
california,58,state house,2020,1
california,59,state house,2020,1
california,6,state house,2020,0
california,60,state house,2020,1
california,61,state house,2020,1
california,62,state house,2020,1
california,63,state house,2020,1
california,64,state house,2020,1
california,65,state house,2020,1
california,66,state house,2020,1
california,67,state house,2020,0
california,68,state house,2020,0
california,69,state house,2020,1
california,7,state house,2020,1
california,70,state house,2020,1
california,71,state house,2020,0
california,72,state house,2020,0
california,73,state house,2020,0
california,74,state house,2020,1
california,75,state house,2020,0
california,76,state house,2020,1
california,77,state house,2020,1
california,78,state house,2020,1
california,79,state house,2020,1
california,8,state house,2020,1
california,80,state house,2020,1
california,9,state house,2020,1
colorado,1,state house,2020,1
colorado,10,state house,2020,1
colorado,11,state house,2020,1
colorado,12,state house,2020,1
colorado,13,state house,2020,1
colorado,14,state house,2020,0
colorado,15,state house,2020,0
colorado,16,state house,2020,0
colorado,17,state house,2020,1
colorado,18,state house,2020,1
colorado,19,state house,2020,0
colorado,2,state house,2020,1
colorado,20,state house,2020,0
colorado,21,state house,2020,0
colorado,22,state house,2020,0
colorado,23,state house,2020,1
colorado,24,state house,2020,1
colorado,25,state house,2020,1
colorado,26,state house,2020,1
colorado,27,state house,2020,1
colorado,28,state house,2020,1
colorado,29,state house,2020,1
colorado,3,state house,2020,1
colorado,30,state house,2020,1
colorado,31,state house,2020,1
colorado,32,state house,2020,1
colorado,33,state house,2020,1
colorado,34,state house,2020,1
colorado,35,state house,2020,1
colorado,36,state house,2020,1
colorado,37,state house,2020,1
colorado,38,state house,2020,1
colorado,39,state house,2020,0
colorado,4,state house,2020,1
colorado,40,state house,2020,1
colorado,41,state house,2020,1
colorado,42,state house,2020,1
colorado,43,state house,2020,0
colorado,44,state house,2020,0
colorado,45,state house,2020,0
colorado,46,state house,2020,1
colorado,47,state house,2020,0
colorado,48,state house,2020,0
colorado,49,state house,2020,0
colorado,5,state house,2020,1
colorado,50,state house,2020,1
colorado,51,state house,2020,0
colorado,52,state house,2020,1
colorado,53,state house,2020,1
colorado,54,state house,2020,0
colorado,55,state house,2020,0
colorado,56,state house,2020,0
colorado,57,state house,2020,0
colorado,58,state house,2020,0
colorado,59,state house,2020,1
colorado,6,state house,2020,1
colorado,60,state house,2020,0
colorado,61,state house,2020,1
colorado,62,state house,2020,1
colorado,63,state house,2020,0
colorado,64,state house,2020,0
colorado,65,state house,2020,0
colorado,7,state house,2020,1
colorado,8,state house,2020,1
colorado,9,state house,2020,1
connecticut,1,state house,2020,1
connecticut,10,state house,2020,1
connecticut,100,state house,2020,1
connecticut,101,state house,2020,1
connecticut,102,state house,2020,1
connecticut,103,state house,2020,1
connecticut,104,state house,2020,1
connecticut,105,state house,2020,0
connecticut,106,state house,2020,0
connecticut,107,state house,2020,0
connecticut,108,state house,2020,0
connecticut,109,state house,2020,1
connecticut,11,state house,2020,1
connecticut,110,state house,2020,1
connecticut,111,state house,2020,1
connecticut,112,state house,2020,0
connecticut,113,state house,2020,0
connecticut,114,state house,2020,1
connecticut,115,state house,2020,1
connecticut,116,state house,2020,1
connecticut,117,state house,2020,0
connecticut,118,state house,2020,1
connecticut,119,state house,2020,0
connecticut,12,state house,2020,1
connecticut,120,state house,2020,1
connecticut,121,state house,2020,1
connecticut,122,state house,2020,0
connecticut,123,state house,2020,0
connecticut,124,state house,2020,1
connecticut,125,state house,2020,0
connecticut,126,state house,2020,1
connecticut,127,state house,2020,1
connecticut,128,state house,2020,1
connecticut,129,state house,2020,1
connecticut,13,state house,2020,1
connecticut,130,state house,2020,1
connecticut,131,state house,2020,0
connecticut,132,state house,2020,1
connecticut,133,state house,2020,1
connecticut,134,state house,2020,0
connecticut,135,state house,2020,1
connecticut,136,state house,2020,1
connecticut,137,state house,2020,1
connecticut,138,state house,2020,1
connecticut,139,state house,2020,1
connecticut,14,state house,2020,0
connecticut,140,state house,2020,1
connecticut,141,state house,2020,0
connecticut,142,state house,2020,1
connecticut,143,state house,2020,1
connecticut,144,state house,2020,1
connecticut,145,state house,2020,1
connecticut,146,state house,2020,1
connecticut,147,state house,2020,1
connecticut,148,state house,2020,1
connecticut,149,state house,2020,0
connecticut,15,state house,2020,1
connecticut,150,state house,2020,1
connecticut,151,state house,2020,0
connecticut,16,state house,2020,1
connecticut,17,state house,2020,1
connecticut,18,state house,2020,1
connecticut,19,state house,2020,1
connecticut,2,state house,2020,1
connecticut,20,state house,2020,1
connecticut,21,state house,2020,1
connecticut,22,state house,2020,0
connecticut,23,state house,2020,0
connecticut,24,state house,2020,1
connecticut,25,state house,2020,1
connecticut,26,state house,2020,1
connecticut,27,state house,2020,1
connecticut,28,state house,2020,1
connecticut,29,state house,2020,1
connecticut,3,state house,2020,1
connecticut,30,state house,2020,0
connecticut,31,state house,2020,1
connecticut,32,state house,2020,0
connecticut,33,state house,2020,1
connecticut,34,state house,2020,0
connecticut,35,state house,2020,0
connecticut,36,state house,2020,1
connecticut,37,state house,2020,0
connecticut,38,state house,2020,1
connecticut,39,state house,2020,1
connecticut,4,state house,2020,1
connecticut,40,state house,2020,1
connecticut,41,state house,2020,1
connecticut,42,state house,2020,0
connecticut,43,state house,2020,1
connecticut,44,state house,2020,0
connecticut,45,state house,2020,0
connecticut,46,state house,2020,1
connecticut,47,state house,2020,0
connecticut,48,state house,2020,1
connecticut,49,state house,2020,1
connecticut,5,state house,2020,1
connecticut,50,state house,2020,1
connecticut,51,state house,2020,0
connecticut,52,state house,2020,0
connecticut,53,state house,2020,0
connecticut,54,state house,2020,1
connecticut,55,state house,2020,0
connecticut,56,state house,2020,1
connecticut,57,state house,2020,0
connecticut,58,state house,2020,1
connecticut,59,state house,2020,0
connecticut,6,state house,2020,1
connecticut,60,state house,2020,1
connecticut,61,state house,2020,0
connecticut,62,state house,2020,0
connecticut,63,state house,2020,0
connecticut,64,state house,2020,1
connecticut,65,state house,2020,1
connecticut,66,state house,2020,0
connecticut,67,state house,2020,0
connecticut,68,state house,2020,0
connecticut,69,state house,2020,0
connecticut,7,state house,2020,1
connecticut,70,state house,2020,0
connecticut,71,state house,2020,0
connecticut,72,state house,2020,1
connecticut,73,state house,2020,1
connecticut,74,state house,2020,1
connecticut,75,state house,2020,1
connecticut,76,state house,2020,0
connecticut,77,state house,2020,0
connecticut,78,state house,2020,0
connecticut,79,state house,2020,1
connecticut,8,state house,2020,0
connecticut,80,state house,2020,0
connecticut,81,state house,2020,0
connecticut,82,state house,2020,1
connecticut,83,state house,2020,1
connecticut,84,state house,2020,1
connecticut,85,state house,2020,1
connecticut,86,state house,2020,0
connecticut,87,state house,2020,0
connecticut,88,state house,2020,1
connecticut,89,state house,2020,0
connecticut,9,state house,2020,1
connecticut,90,state house,2020,0
connecticut,91,state house,2020,1
connecticut,92,state house,2020,1
connecticut,93,state house,2020,1
connecticut,94,state house,2020,1
connecticut,95,state house,2020,1
connecticut,96,state house,2020,1
connecticut,97,state house,2020,1
connecticut,98,state house,2020,1
connecticut,99,state house,2020,0
delaware,1,state house,2020,1
delaware,10,state house,2020,1
delaware,11,state house,2020,0
delaware,12,state house,2020,1
delaware,13,state house,2020,1
delaware,14,state house,2020,1
delaware,15,state house,2020,1
delaware,16,state house,2020,1
delaware,17,state house,2020,1
delaware,18,state house,2020,1
delaware,19,state house,2020,1
delaware,2,state house,2020,1
delaware,20,state house,2020,0
delaware,21,state house,2020,0
delaware,22,state house,2020,0
delaware,23,state house,2020,1
delaware,24,state house,2020,1
delaware,25,state house,2020,1
delaware,26,state house,2020,1
delaware,27,state house,2020,1
delaware,28,state house,2020,1
delaware,29,state house,2020,1
delaware,3,state house,2020,1
delaware,30,state house,2020,0
delaware,31,state house,2020,1
delaware,32,state house,2020,1
delaware,33,state house,2020,0
delaware,34,state house,2020,0
delaware,35,state house,2020,0
delaware,36,state house,2020,0
delaware,37,state house,2020,0
delaware,38,state house,2020,0
delaware,39,state house,2020,0
delaware,4,state house,2020,1
delaware,40,state house,2020,0
delaware,41,state house,2020,0
delaware,5,state house,2020,1
delaware,6,state house,2020,1
delaware,7,state house,2020,1
delaware,8,state house,2020,1
delaware,9,state house,2020,0
florida,1,state house,2020,0
florida,10,state house,2020,0
florida,100,state house,2020,1
florida,101,state house,2020,1
florida,102,state house,2020,1
florida,103,state house,2020,0
florida,104,state house,2020,1
florida,105,state house,2020,0
florida,106,state house,2020,0
florida,107,state house,2020,1
florida,108,state house,2020,1
florida,109,state house,2020,1
florida,11,state house,2020,0
florida,110,state house,2020,0
florida,111,state house,2020,0
florida,112,state house,2020,1
florida,113,state house,2020,1
florida,114,state house,2020,0
florida,115,state house,2020,0
florida,116,state house,2020,0
florida,117,state house,2020,1
florida,118,state house,2020,0
florida,119,state house,2020,0
florida,12,state house,2020,0
florida,120,state house,2020,0
florida,13,state house,2020,1
florida,14,state house,2020,1
florida,15,state house,2020,0
florida,16,state house,2020,0
florida,17,state house,2020,0
florida,18,state house,2020,0
florida,19,state house,2020,0
florida,2,state house,2020,0
florida,20,state house,2020,1
florida,21,state house,2020,0
florida,22,state house,2020,0
florida,23,state house,2020,0
florida,24,state house,2020,0
florida,25,state house,2020,0
florida,26,state house,2020,0
florida,27,state house,2020,0
florida,28,state house,2020,0
florida,29,state house,2020,0
florida,3,state house,2020,0
florida,30,state house,2020,1
florida,31,state house,2020,0
florida,32,state house,2020,0
florida,33,state house,2020,0
florida,34,state house,2020,0
florida,35,state house,2020,0
florida,36,state house,2020,0
florida,37,state house,2020,0
florida,38,state house,2020,0
florida,39,state house,2020,0
florida,4,state house,2020,0
florida,40,state house,2020,0
florida,41,state house,2020,0
florida,42,state house,2020,0
florida,43,state house,2020,1
florida,44,state house,2020,1
florida,45,state house,2020,1
florida,46,state house,2020,1
florida,47,state house,2020,1
florida,48,state house,2020,1
florida,49,state house,2020,1
florida,5,state house,2020,0
florida,50,state house,2020,0
florida,51,state house,2020,0
florida,52,state house,2020,0
florida,53,state house,2020,0
florida,54,state house,2020,0
florida,55,state house,2020,0
florida,56,state house,2020,0
florida,57,state house,2020,0
florida,58,state house,2020,0
florida,59,state house,2020,1
florida,6,state house,2020,0
florida,60,state house,2020,0
florida,61,state house,2020,1
florida,62,state house,2020,1
florida,63,state house,2020,1
florida,64,state house,2020,0
florida,65,state house,2020,0
florida,66,state house,2020,0
florida,67,state house,2020,0
florida,68,state house,2020,1
florida,69,state house,2020,0
florida,7,state house,2020,0
florida,70,state house,2020,1
florida,71,state house,2020,0
florida,72,state house,2020,0
florida,73,state house,2020,0
florida,74,state house,2020,0
florida,75,state house,2020,0
florida,76,state house,2020,0
florida,77,state house,2020,0
florida,78,state house,2020,0
florida,79,state house,2020,0
florida,8,state house,2020,1
florida,80,state house,2020,0
florida,81,state house,2020,1
florida,82,state house,2020,0
florida,83,state house,2020,0
florida,84,state house,2020,0
florida,85,state house,2020,0
florida,86,state house,2020,1
florida,87,state house,2020,1
florida,88,state house,2020,1
florida,89,state house,2020,0
florida,9,state house,2020,1
florida,90,state house,2020,1
florida,91,state house,2020,1
florida,92,state house,2020,1
florida,93,state house,2020,0
florida,94,state house,2020,1
florida,95,state house,2020,1
florida,96,state house,2020,1
florida,97,state house,2020,1
florida,98,state house,2020,1
florida,99,state house,2020,1
georgia,1,state house,2020,0
georgia,10,state house,2020,0
georgia,100,state house,2020,1
georgia,101,state house,2020,1
georgia,102,state house,2020,1
georgia,103,state house,2020,0
georgia,104,state house,2020,0
georgia,105,state house,2020,1
georgia,106,state house,2020,1
georgia,107,state house,2020,1
georgia,108,state house,2020,1
georgia,109,state house,2020,1
georgia,11,state house,2020,0
georgia,110,state house,2020,0
georgia,111,state house,2020,1
georgia,112,state house,2020,0
georgia,113,state house,2020,1
georgia,114,state house,2020,0
georgia,115,state house,2020,0
georgia,116,state house,2020,0
georgia,117,state house,2020,0
georgia,118,state house,2020,1
georgia,119,state house,2020,0
georgia,12,state house,2020,0
georgia,120,state house,2020,0
georgia,121,state house,2020,0
georgia,122,state house,2020,0
georgia,123,state house,2020,0
georgia,124,state house,2020,1
georgia,125,state house,2020,1
georgia,126,state house,2020,1
georgia,127,state house,2020,1
georgia,128,state house,2020,1
georgia,129,state house,2020,0
georgia,13,state house,2020,0
georgia,130,state house,2020,0
georgia,131,state house,2020,0
georgia,132,state house,2020,0
georgia,133,state house,2020,0
georgia,134,state house,2020,0
georgia,135,state house,2020,1
georgia,136,state house,2020,1
georgia,137,state house,2020,1
georgia,138,state house,2020,0
georgia,139,state house,2020,1
georgia,14,state house,2020,0
georgia,140,state house,2020,0
georgia,141,state house,2020,0
georgia,142,state house,2020,1
georgia,143,state house,2020,1
georgia,144,state house,2020,0
georgia,145,state house,2020,0
georgia,146,state house,2020,0
georgia,147,state house,2020,0
georgia,148,state house,2020,0
georgia,149,state house,2020,0
georgia,15,state house,2020,0
georgia,150,state house,2020,0
georgia,151,state house,2020,0
georgia,152,state house,2020,0
georgia,153,state house,2020,1
georgia,154,state house,2020,1
georgia,155,state house,2020,0
georgia,156,state house,2020,0
georgia,157,state house,2020,0
georgia,158,state house,2020,0
georgia,159,state house,2020,0
georgia,16,state house,2020,0
georgia,160,state house,2020,0
georgia,161,state house,2020,0
georgia,162,state house,2020,1
georgia,163,state house,2020,1
georgia,164,state house,2020,0
georgia,165,state house,2020,1
georgia,166,state house,2020,0
georgia,167,state house,2020,0
georgia,168,state house,2020,1
georgia,169,state house,2020,0
georgia,17,state house,2020,0
georgia,170,state house,2020,0
georgia,171,state house,2020,0
georgia,172,state house,2020,0
georgia,173,state house,2020,0
georgia,174,state house,2020,0
georgia,175,state house,2020,0
georgia,176,state house,2020,0
georgia,177,state house,2020,1
georgia,178,state house,2020,0
georgia,179,state house,2020,0
georgia,18,state house,2020,0
georgia,180,state house,2020,0
georgia,19,state house,2020,0
georgia,2,state house,2020,0
georgia,20,state house,2020,0
georgia,21,state house,2020,0
georgia,22,state house,2020,0
georgia,23,state house,2020,0
georgia,24,state house,2020,0
georgia,25,state house,2020,0
georgia,26,state house,2020,0
georgia,27,state house,2020,0
georgia,28,state house,2020,0
georgia,29,state house,2020,0
georgia,3,state house,2020,0
georgia,30,state house,2020,0
georgia,31,state house,2020,0
georgia,32,state house,2020,0
georgia,33,state house,2020,0
georgia,34,state house,2020,0
georgia,35,state house,2020,0
georgia,36,state house,2020,0
georgia,37,state house,2020,1
georgia,38,state house,2020,1
georgia,39,state house,2020,1
georgia,4,state house,2020,0
georgia,40,state house,2020,1
georgia,41,state house,2020,1
georgia,42,state house,2020,1
georgia,43,state house,2020,0
georgia,44,state house,2020,0
georgia,45,state house,2020,0
georgia,46,state house,2020,0
georgia,47,state house,2020,0
georgia,48,state house,2020,1
georgia,49,state house,2020,0
georgia,5,state house,2020,0
georgia,50,state house,2020,1
georgia,51,state house,2020,1
georgia,52,state house,2020,1
georgia,53,state house,2020,1
georgia,54,state house,2020,1
georgia,55,state house,2020,1
georgia,56,state house,2020,1
georgia,57,state house,2020,1
georgia,58,state house,2020,1
georgia,59,state house,2020,1
georgia,6,state house,2020,0
georgia,60,state house,2020,1
georgia,61,state house,2020,1
georgia,62,state house,2020,1
georgia,63,state house,2020,1
georgia,64,state house,2020,1
georgia,65,state house,2020,1
georgia,66,state house,2020,1
georgia,67,state house,2020,0
georgia,68,state house,2020,0
georgia,69,state house,2020,0
georgia,7,state house,2020,0
georgia,70,state house,2020,0
georgia,71,state house,2020,0
georgia,72,state house,2020,0
georgia,73,state house,2020,0
georgia,74,state house,2020,1
georgia,75,state house,2020,1
georgia,76,state house,2020,1
georgia,77,state house,2020,1
georgia,78,state house,2020,1
georgia,79,state house,2020,1
georgia,8,state house,2020,0
georgia,80,state house,2020,1
georgia,81,state house,2020,1
georgia,82,state house,2020,1
georgia,83,state house,2020,1
georgia,84,state house,2020,1
georgia,85,state house,2020,1
georgia,86,state house,2020,1
georgia,87,state house,2020,1
georgia,88,state house,2020,1
georgia,89,state house,2020,1
georgia,9,state house,2020,0
georgia,90,state house,2020,1
georgia,91,state house,2020,1
georgia,92,state house,2020,1
georgia,93,state house,2020,1
georgia,94,state house,2020,1
georgia,95,state house,2020,1
georgia,96,state house,2020,1
georgia,97,state house,2020,0
georgia,98,state house,2020,0
georgia,99,state house,2020,1
hawaii,1,state house,2020,1
hawaii,10,state house,2020,1
hawaii,11,state house,2020,1
hawaii,13,state house,2020,1
hawaii,14,state house,2020,1
hawaii,15,state house,2020,1
hawaii,16,state house,2020,1
hawaii,17,state house,2020,0
hawaii,18,state house,2020,1
hawaii,19,state house,2020,1
hawaii,2,state house,2020,1
hawaii,20,state house,2020,1
hawaii,22,state house,2020,1
hawaii,24,state house,2020,1
hawaii,3,state house,2020,1
hawaii,30,state house,2020,1
hawaii,33,state house,2020,1
hawaii,34,state house,2020,1
hawaii,35,state house,2020,1
hawaii,36,state house,2020,0
hawaii,37,state house,2020,1
hawaii,39,state house,2020,1
hawaii,4,state house,2020,1
hawaii,40,state house,2020,0
hawaii,41,state house,2020,1
hawaii,43,state house,2020,1
hawaii,44,state house,2020,1
hawaii,45,state house,2020,0
hawaii,47,state house,2020,1
hawaii,49,state house,2020,1
hawaii,5,state house,2020,1
hawaii,50,state house,2020,1
hawaii,51,state house,2020,1
hawaii,9,state house,2020,1
illinois,1,state house,2020,1
illinois,10,state house,2020,1
illinois,100,state house,2020,0
illinois,101,state house,2020,0
illinois,102,state house,2020,0
illinois,103,state house,2020,1
illinois,104,state house,2020,0
illinois,105,state house,2020,0
illinois,106,state house,2020,0
illinois,107,state house,2020,0
illinois,108,state house,2020,0
illinois,109,state house,2020,0
illinois,11,state house,2020,1
illinois,110,state house,2020,0
illinois,111,state house,2020,0
illinois,112,state house,2020,1
illinois,113,state house,2020,1
illinois,114,state house,2020,1
illinois,115,state house,2020,0
illinois,116,state house,2020,0
illinois,117,state house,2020,0
illinois,118,state house,2020,0
illinois,12,state house,2020,1
illinois,13,state house,2020,1
illinois,14,state house,2020,1
illinois,15,state house,2020,1
illinois,16,state house,2020,1
illinois,17,state house,2020,1
illinois,18,state house,2020,1
illinois,19,state house,2020,1
illinois,2,state house,2020,1
illinois,20,state house,2020,0
illinois,21,state house,2020,1
illinois,22,state house,2020,1
illinois,23,state house,2020,1
illinois,24,state house,2020,1
illinois,25,state house,2020,1
illinois,26,state house,2020,1
illinois,27,state house,2020,1
illinois,28,state house,2020,1
illinois,29,state house,2020,1
illinois,3,state house,2020,1
illinois,30,state house,2020,1
illinois,31,state house,2020,1
illinois,32,state house,2020,1
illinois,33,state house,2020,1
illinois,34,state house,2020,1
illinois,35,state house,2020,1
illinois,36,state house,2020,1
illinois,37,state house,2020,0
illinois,38,state house,2020,1
illinois,39,state house,2020,1
illinois,4,state house,2020,1
illinois,40,state house,2020,1
illinois,41,state house,2020,1
illinois,42,state house,2020,0
illinois,43,state house,2020,1
illinois,44,state house,2020,1
illinois,45,state house,2020,0
illinois,46,state house,2020,1
illinois,47,state house,2020,0
illinois,48,state house,2020,1
illinois,49,state house,2020,1
illinois,5,state house,2020,1
illinois,50,state house,2020,0
illinois,51,state house,2020,0
illinois,52,state house,2020,0
illinois,53,state house,2020,1
illinois,54,state house,2020,0
illinois,55,state house,2020,1
illinois,56,state house,2020,1
illinois,57,state house,2020,1
illinois,58,state house,2020,1
illinois,59,state house,2020,1
illinois,6,state house,2020,1
illinois,60,state house,2020,1
illinois,61,state house,2020,1
illinois,62,state house,2020,1
illinois,63,state house,2020,0
illinois,64,state house,2020,0
illinois,65,state house,2020,0
illinois,66,state house,2020,1
illinois,67,state house,2020,1
illinois,68,state house,2020,1
illinois,69,state house,2020,0
illinois,7,state house,2020,1
illinois,70,state house,2020,0
illinois,71,state house,2020,0
illinois,72,state house,2020,1
illinois,73,state house,2020,0
illinois,74,state house,2020,0
illinois,75,state house,2020,0
illinois,76,state house,2020,1
illinois,77,state house,2020,1
illinois,78,state house,2020,1
illinois,79,state house,2020,0
illinois,8,state house,2020,1
illinois,80,state house,2020,1
illinois,81,state house,2020,1
illinois,82,state house,2020,0
illinois,83,state house,2020,1
illinois,84,state house,2020,1
illinois,85,state house,2020,1
illinois,86,state house,2020,1
illinois,87,state house,2020,0
illinois,88,state house,2020,0
illinois,89,state house,2020,0
illinois,9,state house,2020,1
illinois,90,state house,2020,0
illinois,91,state house,2020,0
illinois,92,state house,2020,1
illinois,93,state house,2020,0
illinois,94,state house,2020,0
illinois,95,state house,2020,0
illinois,96,state house,2020,1
illinois,97,state house,2020,0
illinois,98,state house,2020,1
illinois,99,state house,2020,0
indiana,1,state house,2020,1
indiana,10,state house,2020,1
indiana,100,state house,2020,1
indiana,11,state house,2020,0
indiana,12,state house,2020,1
indiana,13,state house,2020,0
indiana,14,state house,2020,1
indiana,15,state house,2020,0
indiana,16,state house,2020,0
indiana,17,state house,2020,0
indiana,18,state house,2020,0
indiana,19,state house,2020,0
indiana,2,state house,2020,1
indiana,20,state house,2020,0
indiana,21,state house,2020,0
indiana,22,state house,2020,0
indiana,23,state house,2020,0
indiana,24,state house,2020,0
indiana,25,state house,2020,0
indiana,26,state house,2020,1
indiana,27,state house,2020,1
indiana,28,state house,2020,0
indiana,29,state house,2020,0
indiana,3,state house,2020,1
indiana,30,state house,2020,0
indiana,31,state house,2020,0
indiana,32,state house,2020,0
indiana,33,state house,2020,0
indiana,34,state house,2020,1
indiana,35,state house,2020,0
indiana,36,state house,2020,1
indiana,37,state house,2020,0
indiana,38,state house,2020,0
indiana,39,state house,2020,0
indiana,4,state house,2020,0
indiana,40,state house,2020,0
indiana,41,state house,2020,0
indiana,42,state house,2020,0
indiana,43,state house,2020,1
indiana,44,state house,2020,0
indiana,45,state house,2020,0
indiana,46,state house,2020,0
indiana,47,state house,2020,0
indiana,48,state house,2020,0
indiana,49,state house,2020,0
indiana,5,state house,2020,0
indiana,50,state house,2020,0
indiana,51,state house,2020,0
indiana,52,state house,2020,0
indiana,53,state house,2020,0
indiana,54,state house,2020,0
indiana,55,state house,2020,0
indiana,56,state house,2020,0
indiana,57,state house,2020,0
indiana,58,state house,2020,0
indiana,59,state house,2020,0
indiana,6,state house,2020,1
indiana,60,state house,2020,0
indiana,61,state house,2020,1
indiana,62,state house,2020,0
indiana,63,state house,2020,0
indiana,64,state house,2020,0
indiana,65,state house,2020,0
indiana,66,state house,2020,0
indiana,67,state house,2020,0
indiana,68,state house,2020,0
indiana,69,state house,2020,0
indiana,7,state house,2020,0
indiana,70,state house,2020,0
