district,native,foreign born,state
1,0.9395,0.0605,alaska
2,0.913,0.087,alaska
3,0.9621,0.0379,alaska
4,0.9551,0.0449,alaska
5,0.9234,0.0766,alaska
6,0.9479,0.0521,alaska
7,0.9452,0.0548,alaska
8,0.9691,0.0309,alaska
9,0.9476,0.0524,alaska
10,0.9549,0.0451,alaska
11,0.9686,0.0314,alaska
12,0.9528,0.0472,alaska
13,0.9376,0.0624,alaska
14,0.9484,0.0516,alaska
15,0.8527,0.1473,alaska
16,0.8722,0.1278,alaska
17,0.8346,0.1654,alaska
18,0.8223,0.1777,alaska
19,0.782,0.218,alaska
20,0.8692,0.1308,alaska
21,0.8683,0.1317,alaska
22,0.8716,0.1284,alaska
23,0.7991,0.2009,alaska
24,0.9286,0.0714,alaska
25,0.8121,0.1879,alaska
26,0.8758,0.1242,alaska
27,0.8821,0.1179,alaska
28,0.9474,0.0526,alaska
29,0.9671,0.0329,alaska
30,0.9611,0.0389,alaska
31,0.9574,0.0426,alaska
32,0.785,0.215,alaska
33,0.884,0.116,alaska
34,0.9354,0.0646,alaska
35,0.8956,0.1044,alaska
36,0.9138,0.0862,alaska
37,0.7478,0.2522,alaska
38,0.9708,0.0292,alaska
39,0.9718,0.0282,alaska
40,0.945,0.055,alaska
1,0.974,0.026,arkansas
2,0.9736,0.0264,arkansas
3,0.9418,0.0582,arkansas
4,0.8839,0.1161,arkansas
5,0.9894,0.0106,arkansas
6,0.9873,0.0127,arkansas
7,0.9642,0.0358,arkansas
8,0.9549,0.0451,arkansas
9,0.9824,0.0176,arkansas
10,0.9913,0.0087,arkansas
11,0.9591,0.0409,arkansas
12,0.989,0.011,arkansas
13,0.9907,0.0093,arkansas
14,0.9844,0.0156,arkansas
15,0.979,0.021,arkansas
16,0.9719,0.0281,arkansas
17,0.987,0.013,arkansas
18,0.9804,0.0196,arkansas
19,0.9335,0.0665,arkansas
20,0.9583,0.0417,arkansas
21,0.9752,0.0248,arkansas
22,0.9763,0.0237,arkansas
23,0.9663,0.0337,arkansas
24,0.9312,0.0688,arkansas
25,0.9332,0.0668,arkansas
26,0.9842,0.0158,arkansas
27,0.9475,0.0525,arkansas
28,0.9723,0.0277,arkansas
29,0.8654,0.1346,arkansas
30,0.9249,0.0751,arkansas
31,0.9441,0.0559,arkansas
32,0.8763,0.1237,arkansas
33,0.9372,0.0628,arkansas
34,0.9555,0.0445,arkansas
35,0.9324,0.0676,arkansas
36,0.9361,0.0639,arkansas
37,0.968,0.032,arkansas
38,0.9462,0.0538,arkansas
39,0.956,0.044,arkansas
40,0.9515,0.0485,arkansas
41,0.9666,0.0334,arkansas
42,0.9576,0.0424,arkansas
43,0.9648,0.0352,arkansas
44,0.9804,0.0196,arkansas
45,0.9607,0.0393,arkansas
46,0.9562,0.0438,arkansas
47,0.9932,0.0068,arkansas
48,0.9618,0.0382,arkansas
49,0.9798,0.0202,arkansas
50,0.9863,0.0137,arkansas
51,0.9753,0.0247,arkansas
52,0.975,0.025,arkansas
53,0.9791,0.0209,arkansas
54,0.9866,0.0134,arkansas
55,0.9756,0.0244,arkansas
56,0.9946,0.0054,arkansas
57,0.99,0.01,arkansas
58,0.9407,0.0593,arkansas
59,0.9392,0.0608,arkansas
60,0.9877,0.0123,arkansas
61,0.9736,0.0264,arkansas
62,0.9914,0.0086,arkansas
63,0.9589,0.0411,arkansas
64,0.9934,0.0066,arkansas
65,0.9798,0.0202,arkansas
66,0.9787,0.0213,arkansas
67,0.9807,0.0193,arkansas
68,0.985,0.015,arkansas
69,0.9037,0.0963,arkansas
70,0.9339,0.0661,arkansas
71,0.8885,0.1115,arkansas
72,0.9612,0.0388,arkansas
73,0.8981,0.1019,arkansas
74,0.9849,0.0151,arkansas
75,0.9743,0.0257,arkansas
76,0.8923,0.1077,arkansas
77,0.9369,0.0631,arkansas
78,0.7421,0.2579,arkansas
79,0.9194,0.0806,arkansas
80,0.9573,0.0427,arkansas
81,0.986,0.014,arkansas
82,0.982,0.018,arkansas
83,0.9972,0.0028,arkansas
84,0.9465,0.0535,arkansas
85,0.9569,0.0431,arkansas
86,0.9211,0.0789,arkansas
87,0.8551,0.1449,arkansas
88,0.7861,0.2139,arkansas
89,0.6134,0.3866,arkansas
90,0.8231,0.1769,arkansas
91,0.9291,0.0709,arkansas
92,0.9646,0.0354,arkansas
93,0.8054,0.1946,arkansas
94,0.7258,0.2742,arkansas
95,0.8915,0.1085,arkansas
96,0.824,0.176,arkansas
97,0.9249,0.0751,arkansas
98,0.9458,0.0542,arkansas
99,0.9824,0.0176,arkansas
100,0.9755,0.0245,arkansas
1,0.9346,0.0654,california
2,0.8724,0.1276,california
3,0.8504,0.1496,california
4,0.7776,0.2224,california
5,0.867,0.133,california
6,0.8506,0.1494,california
7,0.7438,0.2562,california
8,0.7748,0.2252,california
9,0.7096,0.2904,california
10,0.7932,0.2068,california
11,0.7855,0.2145,california
12,0.7815,0.2185,california
13,0.6748,0.3252,california
14,0.7166,0.2834,california
15,0.6909,0.3091,california
16,0.6944,0.3056,california
17,0.6246,0.3754,california
18,0.6522,0.3478,california
19,0.569,0.431,california
20,0.5337,0.4663,california
21,0.673,0.327,california
22,0.6143,0.3857,california
23,0.8139,0.1861,california
24,0.5578,0.4422,california
25,0.4271,0.5729,california
26,0.734,0.266,california
27,0.4912,0.5088,california
28,0.5942,0.4058,california
29,0.7815,0.2185,california
30,0.6206,0.3794,california
31,0.6631,0.3369,california
32,0.6458,0.3542,california
33,0.8135,0.1865,california
34,0.8231,0.1769,california
35,0.8002,0.1998,california
36,0.7927,0.2073,california
37,0.7795,0.2205,california
38,0.7266,0.2734,california
39,0.5193,0.4807,california
40,0.7529,0.2471,california
41,0.7295,0.2705,california
42,0.8219,0.1781,california
43,0.5342,0.4658,california
44,0.7113,0.2887,california
45,0.5821,0.4179,california
46,0.5671,0.4329,california
47,0.6749,0.3251,california
48,0.597,0.403,california
49,0.4161,0.5839,california
50,0.7248,0.2752,california
51,0.5549,0.4451,california
52,0.6372,0.3628,california
53,0.4217,0.5783,california
54,0.6741,0.3259,california
55,0.6095,0.3905,california
56,0.6468,0.3532,california
57,0.6523,0.3477,california
58,0.5772,0.4228,california
59,0.5006,0.4994,california
60,0.6824,0.3176,california
61,0.6997,0.3003,california
62,0.6693,0.3307,california
63,0.55,0.45,california
64,0.5814,0.4186,california
65,0.5895,0.4105,california
66,0.6712,0.3288,california
67,0.7884,0.2116,california
68,0.6643,0.3357,california
69,0.5018,0.4982,california
70,0.7199,0.2801,california
71,0.8133,0.1867,california
72,0.5946,0.4054,california
73,0.7744,0.2256,california
74,0.7193,0.2807,california
75,0.7405,0.2595,california
76,0.7829,0.2171,california
77,0.6819,0.3181,california
78,0.8106,0.1894,california
79,0.7057,0.2943,california
80,0.5926,0.4074,california
1,0.7687,0.2313,colorado
2,0.9186,0.0814,colorado
3,0.8925,0.1075,colorado
4,0.8507,0.1493,colorado
5,0.8199,0.1801,colorado
6,0.849,0.151,colorado
7,0.7395,0.2605,colorado
8,0.9243,0.0757,colorado
9,0.8463,0.1537,colorado
10,0.8765,0.1235,colorado
11,0.8796,0.1204,colorado
12,0.8968,0.1032,colorado
13,0.9393,0.0607,colorado
14,0.9172,0.0828,colorado
15,0.8976,0.1024,colorado
16,0.9305,0.0695,colorado
17,0.8434,0.1566,colorado
18,0.9466,0.0534,colorado
19,0.9493,0.0507,colorado
20,0.9275,0.0725,colorado
21,0.9105,0.0895,colorado
22,0.9402,0.0598,colorado
23,0.9127,0.0873,colorado
24,0.938,0.062,colorado
25,0.9563,0.0437,colorado
26,0.8578,0.1422,colorado
27,0.9492,0.0508,colorado
28,0.8883,0.1117,colorado
29,0.9147,0.0853,colorado
30,0.7589,0.2411,colorado
31,0.8417,0.1583,colorado
32,0.7451,0.2549,colorado
33,0.8656,0.1344,colorado
34,0.8048,0.1952,colorado
35,0.8717,0.1283,colorado
36,0.7891,0.2109,colorado
37,0.858,0.142,colorado
38,0.9399,0.0601,colorado
39,0.944,0.056,colorado
40,0.8217,0.1783,colorado
41,0.7577,0.2423,colorado
42,0.6461,0.3539,colorado
43,0.9002,0.0998,colorado
44,0.8915,0.1085,colorado
45,0.9235,0.0765,colorado
46,0.9677,0.0323,colorado
47,0.9591,0.0409,colorado
48,0.9272,0.0728,colorado
49,0.9488,0.0512,colorado
50,0.8259,0.1741,colorado
51,0.9626,0.0374,colorado
52,0.9023,0.0977,colorado
53,0.933,0.067,colorado
54,0.9537,0.0463,colorado
55,0.9484,0.0516,colorado
56,0.9056,0.0944,colorado
57,0.8536,0.1464,colorado
58,0.9295,0.0705,colorado
59,0.9705,0.0295,colorado
60,0.9706,0.0294,colorado
61,0.9157,0.0843,colorado
62,0.9392,0.0608,colorado
63,0.9036,0.0964,colorado
64,0.9528,0.0472,colorado
65,0.8848,0.1152,colorado
1,0.7254,0.2746,connecticut
2,0.7979,0.2021,connecticut
3,0.7608,0.2392,connecticut
4,0.7644,0.2356,connecticut
5,0.838,0.162,connecticut
6,0.7008,0.2992,connecticut
7,0.743,0.257,connecticut
8,0.9482,0.0518,connecticut
9,0.7761,0.2239,connecticut
10,0.7595,0.2405,connecticut
11,0.6985,0.3015,connecticut
12,0.8697,0.1303,connecticut
13,0.8412,0.1588,connecticut
14,0.8032,0.1968,connecticut
15,0.7611,0.2389,connecticut
16,0.895,0.105,connecticut
17,0.8406,0.1594,connecticut
18,0.8292,0.1708,connecticut
19,0.7703,0.2297,connecticut
20,0.7838,0.2162,connecticut
21,0.78,0.22,connecticut
22,0.8518,0.1482,connecticut
23,0.9251,0.0749,connecticut
24,0.7885,0.2115,connecticut
25,0.827,0.173,connecticut
26,0.7044,0.2956,connecticut
27,0.7841,0.2159,connecticut
28,0.8288,0.1712,connecticut
29,0.7461,0.2539,connecticut
30,0.8919,0.1081,connecticut
31,0.881,0.119,connecticut
32,0.9278,0.0722,connecticut
33,0.8437,0.1563,connecticut
34,0.9394,0.0606,connecticut
35,0.9105,0.0895,connecticut
36,0.9211,0.0789,connecticut
37,0.8998,0.1002,connecticut
38,0.9369,0.0631,connecticut
39,0.7659,0.2341,connecticut
40,0.9048,0.0952,connecticut
41,0.9081,0.0919,connecticut
42,0.9305,0.0695,connecticut
43,0.9488,0.0512,connecticut
44,0.9623,0.0377,connecticut
45,0.9658,0.0342,connecticut
46,0.8142,0.1858,connecticut
47,0.9536,0.0464,connecticut
48,0.9492,0.0508,connecticut
49,0.8858,0.1142,connecticut
50,0.9563,0.0437,connecticut
51,0.961,0.039,connecticut
52,0.9673,0.0327,connecticut
53,0.9302,0.0698,connecticut
54,0.8753,0.1247,connecticut
55,0.9415,0.0585,connecticut
56,0.8704,0.1296,connecticut
57,0.8897,0.1103,connecticut
58,0.9131,0.0869,connecticut
59,0.927,0.073,connecticut
60,0.8471,0.1529,connecticut
61,0.909,0.091,connecticut
62,0.9482,0.0518,connecticut
63,0.9373,0.0627,connecticut
64,0.9318,0.0682,connecticut
65,0.8755,0.1245,connecticut
66,0.9348,0.0652,connecticut
67,0.8861,0.1139,connecticut
68,0.8882,0.1118,connecticut
69,0.9182,0.0818,connecticut
70,0.8306,0.1694,connecticut
71,0.8111,0.1889,connecticut
72,0.8042,0.1958,connecticut
73,0.824,0.176,connecticut
74,0.8098,0.1902,connecticut
75,0.7743,0.2257,connecticut
76,0.9272,0.0728,connecticut
77,0.9228,0.0772,connecticut
78,0.9349,0.0651,connecticut
79,0.8767,0.1233,connecticut
80,0.9248,0.0752,connecticut
81,0.8921,0.1079,connecticut
82,0.892,0.108,connecticut
83,0.8853,0.1147,connecticut
84,0.8618,0.1382,connecticut
85,0.8801,0.1199,connecticut
86,0.9328,0.0672,connecticut
87,0.9221,0.0779,connecticut
88,0.8825,0.1175,connecticut
89,0.8795,0.1205,connecticut
90,0.839,0.161,connecticut
91,0.8426,0.1574,connecticut
92,0.8137,0.1863,connecticut
93,0.8745,0.1255,connecticut
94,0.8044,0.1956,connecticut
95,0.7109,0.2891,connecticut
96,0.7809,0.2191,connecticut
97,0.8445,0.1555,connecticut
98,0.9139,0.0861,connecticut
99,0.8605,0.1395,connecticut
100,0.888,0.112,connecticut
101,0.9336,0.0664,connecticut
102,0.8918,0.1082,connecticut
103,0.9213,0.0787,connecticut
104,0.8413,0.1587,connecticut
105,0.8984,0.1016,connecticut
106,0.9077,0.0923,connecticut
107,0.793,0.207,connecticut
108,0.8643,0.1357,connecticut
109,0.6258,0.3742,connecticut
110,0.5264,0.4736,connecticut
111,0.8457,0.1543,connecticut
112,0.8736,0.1264,connecticut
113,0.8615,0.1385,connecticut
114,0.8279,0.1721,connecticut
115,0.7583,0.2417,connecticut
116,0.714,0.286,connecticut
117,0.9045,0.0955,connecticut
118,0.8451,0.1549,connecticut
119,0.8678,0.1322,connecticut
120,0.861,0.139,connecticut
121,0.7938,0.2062,connecticut
122,0.8712,0.1288,connecticut
123,0.8256,0.1744,connecticut
124,0.677,0.323,connecticut
125,0.8445,0.1555,connecticut
126,0.6156,0.3844,connecticut
127,0.6319,0.3681,connecticut
128,0.5695,0.4305,connecticut
129,0.6859,0.3141,connecticut
130,0.6883,0.3117,connecticut
131,0.8974,0.1026,connecticut
132,0.8899,0.1101,connecticut
133,0.7996,0.2004,connecticut
134,0.859,0.141,connecticut
135,0.8622,0.1378,connecticut
136,0.84,0.16,connecticut
137,0.6875,0.3125,connecticut
138,0.7728,0.2272,connecticut
139,0.8783,0.1217,connecticut
140,0.5256,0.4744,connecticut
141,0.8257,0.1743,connecticut
142,0.7364,0.2636,connecticut
143,0.7928,0.2072,connecticut
144,0.6841,0.3159,connecticut
145,0.5093,0.4907,connecticut
146,0.6231,0.3769,connecticut
147,0.7197,0.2803,connecticut
148,0.5413,0.4587,connecticut
149,0.8189,0.1811,connecticut
150,0.7002,0.2998,connecticut
151,0.724,0.276,connecticut
1,0.8761,0.1239,delaware
2,0.9398,0.0602,delaware
3,0.8957,0.1043,delaware
4,0.9163,0.0837,delaware
5,0.8069,0.1931,delaware
6,0.9062,0.0938,delaware
7,0.8932,0.1068,delaware
8,0.9114,0.0886,delaware
9,0.9172,0.0828,delaware
10,0.8731,0.1269,delaware
11,0.9602,0.0398,delaware
12,0.8859,0.1141,delaware
13,0.8699,0.1301,delaware
14,0.9507,0.0493,delaware
15,0.8725,0.1275,delaware
16,0.9014,0.0986,delaware
17,0.8207,0.1793,delaware
18,0.8117,0.1883,delaware
19,0.8706,0.1294,delaware
20,0.953,0.047,delaware
21,0.8874,0.1126,delaware
22,0.8577,0.1423,delaware
23,0.8721,0.1279,delaware
24,0.8216,0.1784,delaware
25,0.8181,0.1819,delaware
26,0.7645,0.2355,delaware
27,0.8246,0.1754,delaware
28,0.9132,0.0868,delaware
29,0.9546,0.0454,delaware
30,0.9758,0.0242,delaware
31,0.8819,0.1181,delaware
32,0.9292,0.0708,delaware
33,0.9171,0.0829,delaware
34,0.9032,0.0968,delaware
35,0.916,0.084,delaware
36,0.896,0.104,delaware
37,0.8702,0.1298,delaware
38,0.9636,0.0364,delaware
39,0.887,0.113,delaware
40,0.9427,0.0573,delaware
41,0.9108,0.0892,delaware
1,0.9446,0.0554,florida
2,0.9365,0.0635,florida
3,0.9465,0.0535,florida
4,0.9044,0.0956,florida
5,0.9493,0.0507,florida
6,0.9207,0.0793,florida
7,0.9589,0.0411,florida
8,0.9364,0.0636,florida
9,0.9164,0.0836,florida
10,0.9552,0.0448,florida
11,0.9393,0.0607,florida
12,0.7986,0.2014,florida
13,0.8815,0.1185,florida
14,0.9433,0.0567,florida
15,0.8842,0.1158,florida
16,0.8066,0.1934,florida
17,0.9122,0.0878,florida
18,0.9145,0.0855,florida
19,0.9579,0.0421,florida
20,0.8969,0.1031,florida
21,0.8838,0.1162,florida
22,0.9022,0.0978,florida
23,0.9253,0.0747,florida
24,0.8788,0.1212,florida
25,0.9134,0.0866,florida
26,0.9194,0.0806,florida
27,0.9057,0.0943,florida
28,0.8584,0.1416,florida
29,0.8223,0.1777,florida
30,0.8239,0.1761,florida
31,0.88,0.12,florida
32,0.8543,0.1457,florida
33,0.9469,0.0531,florida
34,0.9342,0.0658,florida
35,0.9154,0.0846,florida
36,0.8983,0.1017,florida
37,0.8836,0.1164,florida
38,0.8619,0.1381,florida
39,0.8711,0.1289,florida
40,0.8727,0.1273,florida
41,0.8611,0.1389,florida
42,0.8421,0.1579,florida
43,0.7112,0.2888,florida
44,0.7002,0.2998,florida
45,0.6842,0.3158,florida
46,0.6611,0.3389,florida
47,0.8588,0.1412,florida
48,0.6724,0.3276,florida
49,0.8225,0.1775,florida
50,0.8279,0.1721,florida
51,0.9222,0.0778,florida
52,0.9081,0.0919,florida
53,0.8562,0.1438,florida
54,0.8859,0.1141,florida
55,0.8704,0.1296,florida
56,0.8699,0.1301,florida
57,0.8479,0.1521,florida
58,0.833,0.167,florida
59,0.8156,0.1844,florida
60,0.8458,0.1542,florida
61,0.8204,0.1796,florida
62,0.5925,0.4075,florida
63,0.7683,0.2317,florida
64,0.8143,0.1857,florida
65,0.863,0.137,florida
66,0.8837,0.1163,florida
67,0.8217,0.1783,florida
68,0.8533,0.1467,florida
69,0.8725,0.1275,florida
70,0.8529,0.1471,florida
71,0.8596,0.1404,florida
72,0.8345,0.1655,florida
73,0.875,0.125,florida
74,0.9007,0.0993,florida
75,0.8913,0.1087,florida
76,0.8519,0.1481,florida
77,0.8155,0.1845,florida
78,0.8104,0.1896,florida
79,0.7752,0.2248,florida
80,0.6937,0.3063,florida
81,0.6929,0.3071,florida
82,0.8619,0.1381,florida
83,0.8186,0.1814,florida
84,0.8215,0.1785,florida
85,0.8114,0.1886,florida
86,0.6852,0.3148,florida
87,0.4624,0.5376,florida
88,0.6748,0.3252,florida
89,0.7879,0.2121,florida
90,0.6745,0.3255,florida
91,0.7906,0.2094,florida
92,0.5548,0.4452,florida
93,0.756,0.244,florida
94,0.6867,0.3133,florida
95,0.4688,0.5312,florida
96,0.6493,0.3507,florida
97,0.6285,0.3715,florida
98,0.6228,0.3772,florida
99,0.6317,0.3683,florida
100,0.4534,0.5466,florida
101,0.5294,0.4706,florida
102,0.5528,0.4472,florida
103,0.3002,0.6998,florida
104,0.5279,0.4721,florida
105,0.3927,0.6073,florida
106,0.8059,0.1941,florida
107,0.4153,0.5847,florida
108,0.4963,0.5037,florida
109,0.5312,0.4688,florida
110,0.2323,0.7677,florida
111,0.1988,0.8012,florida
112,0.3594,0.6406,florida
113,0.3197,0.6803,florida
114,0.4177,0.5823,florida
115,0.4411,0.5589,florida
116,0.2982,0.7018,florida
117,0.4795,0.5205,florida
118,0.3657,0.6343,florida
119,0.3167,0.6833,florida
120,0.6218,0.3782,florida
1,0.9878,0.0122,georgia
2,0.9745,0.0255,georgia
3,0.9687,0.0313,georgia
4,0.7143,0.2857,georgia
5,0.8873,0.1127,georgia
6,0.8466,0.1534,georgia
7,0.9514,0.0486,georgia
8,0.9599,0.0401,georgia
9,0.954,0.046,georgia
10,0.929,0.071,georgia
11,0.9483,0.0517,georgia
12,0.9377,0.0623,georgia
13,0.8903,0.1097,georgia
14,0.962,0.038,georgia
15,0.9216,0.0784,georgia
16,0.9329,0.0671,georgia
17,0.9237,0.0763,georgia
18,0.946,0.054,georgia
19,0.9169,0.0831,georgia
20,0.8854,0.1146,georgia
21,0.8763,0.1237,georgia
22,0.855,0.145,georgia
23,0.8681,0.1319,georgia
24,0.823,0.177,georgia
25,0.6506,0.3494,georgia
26,0.8891,0.1109,georgia
27,0.8934,0.1066,georgia
28,0.95,0.05,georgia
29,0.6983,0.3017,georgia
30,0.7945,0.2055,georgia
31,0.9382,0.0618,georgia
32,0.9666,0.0334,georgia
33,0.9646,0.0354,georgia
34,0.8361,0.1639,georgia
35,0.8157,0.1843,georgia
36,0.8915,0.1085,georgia
37,0.8213,0.1787,georgia
38,0.8285,0.1715,georgia
39,0.8094,0.1906,georgia
40,0.8378,0.1622,georgia
41,0.7349,0.2651,georgia
42,0.7476,0.2524,georgia
43,0.7764,0.2236,georgia
44,0.8159,0.1841,georgia
45,0.8318,0.1682,georgia
46,0.8713,0.1287,georgia
47,0.7996,0.2004,georgia
48,0.724,0.276,georgia
49,0.6464,0.3536,georgia
50,0.585,0.415,georgia
51,0.7985,0.2015,georgia
52,0.8218,0.1782,georgia
53,0.9224,0.0776,georgia
54,0.8312,0.1688,georgia
55,0.9409,0.0591,georgia
56,0.8698,0.1302,georgia
57,0.9043,0.0957,georgia
58,0.9271,0.0729,georgia
59,0.9183,0.0817,georgia
60,0.9105,0.0895,georgia
61,0.8775,0.1225,georgia
62,0.9227,0.0773,georgia
63,0.9131,0.0869,georgia
64,0.9204,0.0796,georgia
65,0.8967,0.1033,georgia
66,0.9088,0.0912,georgia
67,0.9246,0.0754,georgia
68,0.9522,0.0478,georgia
69,0.9662,0.0338,georgia
70,0.8896,0.1104,georgia
71,0.9251,0.0749,georgia
72,0.8848,0.1152,georgia
73,0.9398,0.0602,georgia
74,0.8127,0.1873,georgia
75,0.8437,0.1563,georgia
76,0.8628,0.1372,georgia
77,0.8342,0.1658,georgia
78,0.847,0.153,georgia
79,0.7468,0.2532,georgia
80,0.7597,0.2403,georgia
81,0.636,0.364,georgia
82,0.7448,0.2552,georgia
83,0.9276,0.0724,georgia
84,0.9029,0.0971,georgia
85,0.7574,0.2426,georgia
86,0.7536,0.2464,georgia
87,0.8062,0.1938,georgia
88,0.8129,0.1871,georgia
89,0.9363,0.0637,georgia
90,0.9051,0.0949,georgia
91,0.871,0.129,georgia
92,0.8843,0.1157,georgia
93,0.79,0.21,georgia
94,0.8218,0.1782,georgia
95,0.7825,0.2175,georgia
96,0.5518,0.4482,georgia
97,0.6999,0.3001,georgia
98,0.761,0.239,georgia
99,0.442,0.558,georgia
100,0.5213,0.4787,georgia
101,0.6496,0.3504,georgia
102,0.684,0.316,georgia
103,0.8416,0.1584,georgia
104,0.7834,0.2166,georgia
105,0.7872,0.2128,georgia
106,0.7694,0.2306,georgia
107,0.6278,0.3722,georgia
108,0.6497,0.3503,georgia
109,0.9181,0.0819,georgia
110,0.9608,0.0392,georgia
111,0.9001,0.0999,georgia
112,0.9444,0.0556,georgia
113,0.8951,0.1049,georgia
114,0.8858,0.1142,georgia
115,0.9639,0.0361,georgia
116,0.8996,0.1004,georgia
117,0.9014,0.0986,georgia
118,0.8848,0.1152,georgia
119,0.9189,0.0811,georgia
120,0.9604,0.0396,georgia
121,0.9525,0.0475,georgia
122,0.9021,0.0979,georgia
123,0.9111,0.0889,georgia
124,0.9508,0.0492,georgia
125,0.9693,0.0307,georgia
126,0.9563,0.0437,georgia
127,0.9736,0.0264,georgia
128,0.98,0.02,georgia
129,0.9759,0.0241,georgia
130,0.9604,0.0396,georgia
131,0.9691,0.0309,georgia
132,0.9524,0.0476,georgia
133,0.969,0.031,georgia
134,0.9277,0.0723,georgia
135,0.9524,0.0476,georgia
136,0.9433,0.0567,georgia
137,0.9673,0.0327,georgia
138,0.9523,0.0477,georgia
139,0.9593,0.0407,georgia
140,0.9529,0.0471,georgia
141,0.9466,0.0534,georgia
142,0.9614,0.0386,georgia
143,0.9788,0.0212,georgia
144,0.9718,0.0282,georgia
145,0.9736,0.0264,georgia
146,0.9303,0.0697,georgia
147,0.9464,0.0536,georgia
148,0.9668,0.0332,georgia
149,0.9497,0.0503,georgia
150,0.9787,0.0213,georgia
151,0.9279,0.0721,georgia
152,0.9712,0.0288,georgia
153,0.9677,0.0323,georgia
154,0.9865,0.0135,georgia
155,0.9575,0.0425,georgia
156,0.9363,0.0637,georgia
157,0.9435,0.0565,georgia
158,0.9605,0.0395,georgia
159,0.9804,0.0196,georgia
160,0.9514,0.0486,georgia
161,0.9185,0.0815,georgia
162,0.9156,0.0844,georgia
163,0.9214,0.0786,georgia
164,0.8907,0.1093,georgia
165,0.9483,0.0517,georgia
166,0.9468,0.0532,georgia
167,0.9551,0.0449,georgia
168,0.923,0.077,georgia
169,0.9336,0.0664,georgia
170,0.952,0.048,georgia
171,0.9563,0.0437,georgia
172,0.9071,0.0929,georgia
173,0.9467,0.0533,georgia
174,0.949,0.051,georgia
175,0.9599,0.0401,georgia
176,0.9426,0.0574,georgia
177,0.9591,0.0409,georgia
178,0.9761,0.0239,georgia
179,0.9355,0.0645,georgia
180,0.9506,0.0494,georgia
1,0.8636,0.1364,hawaii
2,0.8934,0.1066,hawaii
3,0.8943,0.1057,hawaii
4,0.8738,0.1262,hawaii
5,0.8113,0.1887,hawaii
9,0.6262,0.3738,hawaii
10,0.7165,0.2835,hawaii
11,0.8013,0.1987,hawaii
13,0.8677,0.1323,hawaii
14,0.8698,0.1302,hawaii
15,0.7568,0.2432,hawaii
16,0.8242,0.1758,hawaii
17,0.8138,0.1862,hawaii
18,0.8239,0.1761,hawaii
19,0.8221,0.1779,hawaii
20,0.8261,0.1739,hawaii
22,0.5968,0.4032,hawaii
24,0.6975,0.3025,hawaii
30,0.6886,0.3114,hawaii
33,0.8794,0.1206,hawaii
34,0.8233,0.1767,hawaii
35,0.7692,0.2308,hawaii
36,0.8519,0.1481,hawaii
37,0.8626,0.1374,hawaii
39,0.6841,0.3159,hawaii
40,0.7353,0.2647,hawaii
41,0.7474,0.2526,hawaii
43,0.858,0.142,hawaii
44,0.8921,0.1079,hawaii
45,0.8769,0.1231,hawaii
47,0.8281,0.1719,hawaii
49,0.915,0.085,hawaii
50,0.916,0.084,hawaii
51,0.8864,0.1136,hawaii
1,0.569,0.431,illinois
2,0.5455,0.4545,illinois
3,0.5723,0.4277,illinois
4,0.7716,0.2284,illinois
5,0.8486,0.1514,illinois
6,0.7923,0.2077,illinois
7,0.8618,0.1382,illinois
8,0.8902,0.1098,illinois
9,0.8491,0.1509,illinois
10,0.9061,0.0939,illinois
11,0.8698,0.1302,illinois
12,0.848,0.152,illinois
13,0.7098,0.2902,illinois
14,0.6965,0.3035,illinois
15,0.5831,0.4169,illinois
16,0.5183,0.4817,illinois
17,0.6936,0.3064,illinois
18,0.813,0.187,illinois
19,0.6513,0.3487,illinois
20,0.6565,0.3435,illinois
21,0.6189,0.3811,illinois
22,0.6244,0.3756,illinois
23,0.6325,0.3675,illinois
24,0.5714,0.4286,illinois
25,0.833,0.167,illinois
26,0.8127,0.1873,illinois
27,0.9223,0.0777,illinois
28,0.9078,0.0922,illinois
29,0.9482,0.0518,illinois
30,0.8771,0.1229,illinois
31,0.864,0.136,illinois
32,0.7944,0.2056,illinois
33,0.9117,0.0883,illinois
34,0.952,0.048,illinois
35,0.8745,0.1255,illinois
36,0.814,0.186,illinois
37,0.9298,0.0702,illinois
38,0.9259,0.0741,illinois
39,0.6445,0.3555,illinois
40,0.641,0.359,illinois
41,0.801,0.199,illinois
42,0.8388,0.1612,illinois
43,0.6268,0.3732,illinois
44,0.6115,0.3885,illinois
45,0.7688,0.2312,illinois
46,0.6903,0.3097,illinois
47,0.8314,0.1686,illinois
48,0.8323,0.1677,illinois
49,0.7769,0.2231,illinois
50,0.9194,0.0806,illinois
51,0.791,0.209,illinois
52,0.8338,0.1662,illinois
53,0.7424,0.2576,illinois
54,0.7592,0.2408,illinois
55,0.6504,0.3496,illinois
56,0.6819,0.3181,illinois
57,0.5592,0.4408,illinois
58,0.8619,0.1381,illinois
59,0.6087,0.3913,illinois
60,0.663,0.337,illinois
61,0.848,0.152,illinois
62,0.7711,0.2289,illinois
63,0.8927,0.1073,illinois
64,0.9091,0.0909,illinois
65,0.8749,0.1251,illinois
66,0.8512,0.1488,illinois
67,0.8382,0.1618,illinois
68,0.9125,0.0875,illinois
69,0.9175,0.0825,illinois
70,0.9178,0.0822,illinois
71,0.958,0.042,illinois
72,0.8995,0.1005,illinois
73,0.931,0.069,illinois
74,0.9776,0.0224,illinois
