district,under 20,20 to 34,35 to 49,50 to 64,65 and over,median age,state
3a,18.3,13.8,15.4,27.6,24.9,51.4,minnesota
3b,23.200000000000003,18.2,18.5,22.6,17.5,42.9,minnesota
4a,27.8,30.0,15.1,15.399999999999999,11.8,29.6,minnesota
4b,26.5,16.099999999999998,18.7,20.1,18.5,40.9,minnesota
5a,26.6,21.1,15.0,19.299999999999997,18.0,37.2,minnesota
5b,22.9,14.600000000000001,16.200000000000003,23.799999999999997,22.5,46.8,minnesota
6a,23.5,15.1,16.5,24.6,20.2,45.5,minnesota
6b,21.2,16.4,15.799999999999999,27.000000000000004,19.6,47.2,minnesota
7a,25.5,30.6,14.9,16.8,12.0,29.2,minnesota
7b,22.9,24.299999999999997,16.9,20.1,16.1,37.3,minnesota
8a,23.2,15.1,16.0,23.400000000000002,22.3,46.9,minnesota
8b,23.599999999999998,16.7,15.3,21.900000000000002,22.499999999999996,45.0,minnesota
9a,25.7,15.399999999999999,16.8,22.5,19.5,43.2,minnesota
9b,25.6,16.200000000000003,17.4,22.4,18.3,42.2,minnesota
10a,25.200000000000003,18.5,16.9,20.4,19.0,41.1,minnesota
10b,20.9,12.8,15.0,25.2,26.0,50.8,minnesota
11a,24.6,17.200000000000003,19.3,22.0,16.8,41.8,minnesota
11b,23.199999999999996,16.6,18.8,23.299999999999997,18.1,43.6,minnesota
12a,24.5,17.5,15.5,21.4,21.1,43.2,minnesota
12b,26.400000000000002,15.9,17.0,21.5,19.1,41.9,minnesota
13a,27.999999999999996,19.7,16.0,20.9,15.3,37.0,minnesota
13b,28.6,21.1,20.0,18.1,12.2,35.3,minnesota
14a,25.6,27.700000000000003,16.9,17.3,12.5,32.0,minnesota
14b,25.1,32.699999999999996,15.4,15.2,11.600000000000001,29.3,minnesota
15a,27.0,16.5,19.299999999999997,21.3,16.0,39.9,minnesota
15b,29.5,15.9,22.4,20.7,11.4,38.2,minnesota
16a,26.6,19.0,16.8,20.6,17.099999999999998,39.2,minnesota
16b,25.5,16.4,16.0,21.9,20.2,43.5,minnesota
17a,24.8,16.200000000000003,16.5,22.299999999999997,20.300000000000004,43.9,minnesota
17b,25.700000000000003,19.4,16.6,21.1,17.3,39.5,minnesota
18a,26.4,16.2,17.5,22.4,17.5,41.7,minnesota
18b,27.1,16.7,19.1,19.5,17.5,40.1,minnesota
19a,26.9,22.0,17.799999999999997,19.400000000000002,13.899999999999999,35.8,minnesota
19b,25.0,37.8,13.100000000000001,13.0,11.1,25.5,minnesota
20a,29.499999999999996,17.0,21.7,19.1,12.7,37.7,minnesota
20b,28.5,21.700000000000003,17.9,18.7,13.299999999999999,34.8,minnesota
21a,23.0,16.5,17.2,23.299999999999997,20.000000000000004,44.6,minnesota
21b,27.1,17.200000000000003,18.9,20.900000000000002,15.8,39.9,minnesota
22a,25.700000000000003,14.999999999999998,16.2,21.4,21.599999999999998,44.0,minnesota
22b,28.200000000000003,17.5,16.6,19.5,18.3,38.6,minnesota
23a,23.5,15.7,15.700000000000001,23.0,21.999999999999996,45.5,minnesota
23b,26.3,16.3,17.4,22.5,17.5,41.5,minnesota
24a,26.2,19.0,19.1,20.2,15.399999999999999,39.3,minnesota
24b,25.799999999999997,19.3,19.3,20.7,14.9,38.8,minnesota
25a,30.7,18.9,20.5,19.299999999999997,10.600000000000001,35.2,minnesota
25b,25.7,23.700000000000003,17.4,18.5,14.8,35.4,minnesota
26a,24.099999999999998,24.3,17.900000000000002,18.8,14.900000000000002,36.2,minnesota
26b,28.700000000000003,13.899999999999999,19.9,22.799999999999997,14.8,41.1,minnesota
27a,24.099999999999998,15.8,16.9,22.0,21.200000000000003,44.1,minnesota
27b,27.0,17.9,17.4,19.700000000000003,17.8,39.4,minnesota
28a,24.5,27.500000000000004,13.6,19.0,15.399999999999999,33.0,minnesota
28b,24.8,15.399999999999999,17.0,22.9,20.0,44.2,minnesota
29a,28.0,16.2,20.1,22.6,13.3,39.5,minnesota
29b,29.9,19.0,20.5,17.4,12.799999999999999,35.9,minnesota
30a,29.8,19.9,22.0,19.0,9.5,35.2,minnesota
30b,35.0,17.4,25.6,14.9,7.1,33.5,minnesota
31a,29.599999999999998,17.1,23.1,20.5,9.7,37.7,minnesota
31b,26.000000000000004,16.4,20.5,25.1,12.000000000000002,40.9,minnesota
32a,26.6,19.0,19.0,20.8,14.7,38.3,minnesota
32b,26.1,16.599999999999998,21.0,22.400000000000002,13.7,41.2,minnesota
33a,27.4,10.8,20.8,26.4,14.600000000000001,44.6,minnesota
33b,26.699999999999996,13.9,19.1,26.8,13.500000000000002,43.3,minnesota
34a,29.2,15.0,23.7,21.4,10.500000000000002,38.8,minnesota
34b,27.1,17.1,21.9,22.5,11.500000000000002,38.9,minnesota
35a,25.9,20.700000000000003,22.1,18.9,12.4,37.5,minnesota
35b,29.7,16.200000000000003,22.1,21.599999999999998,10.5,38.8,minnesota
36a,27.7,19.9,20.5,20.9,11.0,36.7,minnesota
36b,28.3,19.299999999999997,20.4,20.7,11.5,36.7,minnesota
37a,22.4,20.299999999999997,20.3,22.6,14.499999999999998,40.6,minnesota
37b,30.0,17.4,23.4,19.8,9.5,36.5,minnesota
38a,28.999999999999996,16.7,22.2,22.700000000000003,9.6,38.4,minnesota
38b,24.1,17.5,18.0,24.5,15.899999999999999,42.9,minnesota
39a,27.6,14.6,21.2,22.2,14.2,41.5,minnesota
39b,23.299999999999997,16.6,19.6,24.0,16.5,43.7,minnesota
40a,32.0,25.2,18.4,15.899999999999999,8.4,30.9,minnesota
40b,29.6,23.9,18.0,17.4,11.000000000000002,32.6,minnesota
41a,25.0,20.8,17.7,20.3,16.1,38.0,minnesota
41b,24.7,23.5,18.2,17.9,15.6,36.2,minnesota
42a,25.299999999999997,18.4,18.3,21.4,16.4,40.7,minnesota
42b,22.200000000000003,18.2,17.5,23.200000000000003,18.6,43.1,minnesota
43a,26.200000000000003,18.2,17.1,21.2,17.2,40.5,minnesota
43b,23.6,21.799999999999997,17.6,23.1,13.8,39.2,minnesota
44a,26.0,16.5,21.9,22.0,13.6,40.4,minnesota
44b,20.9,18.5,17.6,23.7,19.400000000000002,44.4,minnesota
45a,23.1,22.0,19.3,20.900000000000002,14.7,38.3,minnesota
45b,22.299999999999997,20.0,19.5,21.2,16.8,40.8,minnesota
46a,20.700000000000003,25.6,19.0,19.7,14.9,37.5,minnesota
46b,21.1,30.0,19.0,16.200000000000003,13.6,34.1,minnesota
47a,30.199999999999996,16.5,22.5,19.6,11.299999999999999,37.2,minnesota
47b,30.7,16.7,22.9,20.8,8.9,36.8,minnesota
48a,25.9,14.8,18.9,25.5,14.899999999999999,43.0,minnesota
48b,27.4,17.9,21.6,22.7,10.4,39.2,minnesota
49a,27.1,10.899999999999999,19.299999999999997,23.5,19.200000000000003,44.9,minnesota
49b,18.2,20.5,16.7,22.0,22.8,45.8,minnesota
50a,24.4,23.6,20.5,17.2,14.4,36.3,minnesota
50b,20.5,20.4,19.1,21.5,18.6,41.6,minnesota
51a,24.9,25.700000000000003,19.5,18.6,11.4,34.6,minnesota
51b,27.700000000000003,16.299999999999997,20.2,26.2,9.399999999999999,39.5,minnesota
52a,24.6,19.4,16.5,21.8,17.6,40.3,minnesota
52b,24.4,17.9,19.7,22.4,15.799999999999999,41.0,minnesota
53a,24.7,22.4,18.5,20.3,14.200000000000003,37.3,minnesota
53b,31.799999999999997,15.7,24.4,19.1,8.9,36.5,minnesota
54a,29.400000000000002,20.0,20.9,18.4,11.3,35.3,minnesota
54b,25.5,18.0,20.2,22.9,13.6,40.5,minnesota
55a,32.8,20.6,24.7,14.599999999999998,7.3,33.0,minnesota
55b,29.700000000000003,15.3,22.099999999999998,21.1,11.600000000000001,38.8,minnesota
56a,29.9,19.3,22.9,19.2,8.7,35.5,minnesota
56b,25.1,20.9,18.1,21.700000000000003,14.2,38.1,minnesota
57a,27.5,19.700000000000003,21.6,20.1,11.2,37.0,minnesota
57b,30.0,15.9,22.3,21.5,10.5,38.3,minnesota
58a,33.0,16.2,23.3,19.1,8.299999999999999,35.5,minnesota
58b,30.4,17.0,23.7,19.2,9.8,36.7,minnesota
59a,33.6,23.400000000000002,20.200000000000003,15.899999999999999,7.000000000000001,30.4,minnesota
59b,24.1,33.199999999999996,18.5,15.7,8.4,31.1,minnesota
60a,17.4,37.6,19.2,16.4,9.5,33.0,minnesota
60b,28.7,48.1,8.9,8.399999999999999,5.800000000000001,22.4,minnesota
61a,13.6,37.3,19.8,17.1,12.2,34.5,minnesota
61b,21.8,26.200000000000003,22.1,18.200000000000003,11.6,36.2,minnesota
62a,26.9,36.5,18.6,12.3,5.8999999999999995,29.1,minnesota
62b,26.0,29.499999999999996,21.8,15.400000000000002,7.199999999999999,32.7,minnesota
63a,21.2,24.4,23.4,20.4,10.600000000000001,37.2,minnesota
63b,22.0,22.1,22.0,21.0,12.9,38.2,minnesota
64a,20.8,33.9,16.4,18.4,10.4,31.7,minnesota
64b,23.700000000000003,22.9,19.6,20.1,13.8,37.4,minnesota
65a,32.900000000000006,27.200000000000003,17.8,14.5,7.699999999999999,28.8,minnesota
65b,24.3,27.599999999999998,19.6,17.5,10.900000000000002,33.7,minnesota
66a,22.4,26.4,15.5,18.3,17.5,35.9,minnesota
66b,31.5,29.1,17.5,14.6,7.2,28.7,minnesota
67a,35.3,25.700000000000003,16.799999999999997,15.0,7.1,29.0,minnesota
67b,31.700000000000003,24.599999999999998,18.799999999999997,16.5,8.3,31.6,minnesota
1,24.299999999999997,25.3,14.8,18.299999999999997,17.3,35.5,missouri
2,24.0,18.6,18.5,20.4,18.5,41.0,missouri
3,26.0,25.900000000000002,14.3,17.6,16.099999999999998,33.1,missouri
4,27.299999999999997,16.700000000000003,16.7,20.400000000000002,18.9,41.2,missouri
5,26.2,18.1,17.5,20.799999999999997,17.5,39.7,missouri
6,26.4,16.6,17.299999999999997,20.799999999999997,18.9,41.2,missouri
7,25.1,18.0,17.0,19.7,20.099999999999998,41.1,missouri
8,26.700000000000003,15.1,19.0,22.2,16.9,41.7,missouri
9,25.200000000000003,18.200000000000003,18.299999999999997,19.4,18.8,41.2,missouri
10,26.2,24.5,19.5,18.8,11.0,34.5,missouri
11,25.1,19.1,17.0,22.6,16.0,40.4,missouri
12,28.6,18.0,21.8,20.7,11.0,37.1,missouri
13,27.900000000000002,16.6,22.3,20.9,12.2,38.8,missouri
14,25.3,22.400000000000002,20.200000000000003,19.1,12.9,36.5,missouri
15,23.4,23.6,18.2,19.3,15.6,37.3,missouri
16,29.799999999999997,18.4,22.6,19.3,10.1,36.3,missouri
17,25.6,20.9,20.8,19.1,13.4,37.6,missouri
18,23.4,22.7,20.8,18.7,14.4,37.4,missouri
19,27.6,20.6,20.400000000000002,20.7,10.700000000000001,36.2,missouri
20,29.400000000000002,18.6,18.3,19.1,14.299999999999999,36.1,missouri
21,24.2,19.5,17.8,22.8,15.899999999999999,40.9,missouri
22,28.0,19.1,18.0,20.900000000000002,13.9,37.3,missouri
23,30.2,20.2,18.9,20.4,10.200000000000001,34.7,missouri
24,11.0,45.0,18.8,16.1,9.0,32.1,missouri
25,19.3,26.3,19.3,20.8,14.200000000000003,37.9,missouri
26,26.5,26.200000000000003,17.200000000000003,18.400000000000002,11.8,33.0,missouri
27,30.099999999999998,22.7,17.4,17.9,12.1,33.0,missouri
28,25.700000000000003,17.7,20.799999999999997,20.0,15.600000000000001,39.8,missouri
29,21.6,17.799999999999997,16.2,24.1,20.3,44.0,missouri
30,25.2,17.6,19.2,20.6,17.4,41.2,missouri
31,31.0,19.299999999999997,20.2,17.7,11.600000000000001,34.7,missouri
32,31.0,18.5,20.4,18.6,11.4,35.4,missouri
33,28.7,16.2,20.1,20.6,14.200000000000001,38.3,missouri
34,32.3,16.2,22.5,20.4,8.5,35.8,missouri
35,25.8,19.0,18.3,18.6,18.1,39.9,missouri
36,27.2,24.900000000000002,15.0,18.1,14.9,33.6,missouri
37,28.6,20.1,20.599999999999998,17.7,13.2,35.9,missouri
38,31.4,18.2,20.4,18.0,11.999999999999998,35.3,missouri
39,25.4,16.3,17.8,22.0,18.7,42.5,missouri
40,24.0,17.2,17.9,22.400000000000002,18.400000000000002,42.8,missouri
41,29.3,19.2,18.7,20.200000000000003,12.8,36.1,missouri
42,25.3,16.7,17.7,22.700000000000003,17.6,42.6,missouri
43,25.2,17.8,18.700000000000003,21.5,16.8,40.9,missouri
44,24.1,27.099999999999998,18.9,18.3,11.700000000000001,34.4,missouri
45,33.5,39.0,11.799999999999999,10.5,5.0,22.9,missouri
46,19.4,38.1,14.2,16.8,11.4,28.2,missouri
47,24.299999999999997,21.3,21.7,20.8,11.899999999999999,38.0,missouri
48,25.0,20.0,16.400000000000002,20.5,18.0,39.5,missouri
49,24.999999999999996,22.400000000000002,19.0,19.7,13.7,36.6,missouri
50,26.299999999999997,23.0,18.200000000000003,18.1,14.500000000000002,35.8,missouri
51,27.7,22.299999999999997,17.5,17.0,15.5,35.0,missouri
52,27.1,26.7,16.6,17.0,12.5,31.9,missouri
53,24.900000000000002,16.4,18.1,22.299999999999997,18.2,43.0,missouri
54,26.3,26.4,15.4,18.9,13.0,32.4,missouri
55,26.6,15.500000000000002,19.2,23.299999999999997,15.3,41.7,missouri
56,27.4,18.8,18.9,20.2,14.799999999999999,38.3,missouri
57,24.4,15.3,18.5,21.9,20.0,44.1,missouri
58,25.0,16.0,17.2,21.9,20.1,43.4,missouri
59,24.9,19.4,20.799999999999997,22.0,13.000000000000002,38.8,missouri
60,26.1,21.700000000000003,18.0,19.0,15.1,36.6,missouri
61,24.9,17.1,17.6,22.2,18.3,42.5,missouri
62,25.5,15.9,18.9,21.8,17.8,41.8,missouri
63,31.199999999999996,17.5,20.5,18.2,12.800000000000002,35.8,missouri
64,26.3,17.9,20.700000000000003,21.7,13.4,39.6,missouri
65,22.2,28.0,16.4,18.1,15.4,34.9,missouri
66,33.199999999999996,21.0,17.8,17.1,10.899999999999999,32.1,missouri
67,24.0,16.7,17.4,24.2,17.5,43.4,missouri
68,27.3,20.0,18.3,20.599999999999998,14.100000000000001,37.4,missouri
69,28.1,19.6,19.6,18.3,14.099999999999998,36.6,missouri
70,22.7,19.7,18.2,20.9,18.3,42.0,missouri
71,20.9,22.799999999999997,17.8,20.5,17.9,39.8,missouri
72,23.200000000000003,23.9,17.5,20.6,14.9,37.1,missouri
73,28.2,23.2,17.7,19.5,11.4,33.8,missouri
74,28.5,21.9,18.4,20.9,10.3,34.3,missouri
75,28.0,19.3,17.2,20.2,15.399999999999999,37.7,missouri
76,26.5,19.3,17.599999999999998,20.9,15.8,39.1,missouri
77,19.9,30.8,16.5,18.299999999999997,14.400000000000002,33.9,missouri
78,29.1,31.700000000000003,17.5,15.3,6.6000000000000005,29.9,missouri
79,24.099999999999998,28.900000000000002,19.0,18.6,9.299999999999999,33.1,missouri
80,19.4,29.900000000000002,22.9,18.099999999999998,9.7,35.4,missouri
81,26.5,22.9,19.400000000000002,20.3,10.899999999999999,35.4,missouri
82,17.2,25.5,20.5,23.7,13.1,39.8,missouri
83,20.900000000000002,27.5,19.7,19.700000000000003,12.2,35.9,missouri
84,19.799999999999997,30.4,17.6,19.5,12.5,34.9,missouri
85,25.299999999999997,19.9,17.0,21.5,16.400000000000002,38.7,missouri
86,22.8,25.3,18.4,18.7,14.899999999999999,36.2,missouri
87,26.4,23.099999999999998,17.9,17.4,15.100000000000001,35.6,missouri
88,23.900000000000002,14.6,18.700000000000003,21.1,21.7,45.4,missouri
89,23.8,9.600000000000001,17.4,25.8,23.299999999999997,49.5,missouri
90,26.6,14.899999999999999,19.0,21.299999999999997,18.2,41.4,missouri
91,23.4,16.4,18.700000000000003,21.9,19.6,43.6,missouri
92,21.299999999999997,22.1,16.5,22.5,17.3,40.6,missouri
93,22.7,21.6,18.0,20.5,16.9,39.7,missouri
94,20.6,23.900000000000002,16.0,21.9,17.4,41.0,missouri
95,22.599999999999998,16.2,18.8,24.9,17.599999999999998,44.5,missouri
96,20.999999999999996,13.6,16.700000000000003,23.3,25.599999999999998,49.2,missouri
97,25.200000000000003,21.4,18.7,20.3,14.4,37.5,missouri
98,27.700000000000003,14.2,21.7,23.1,13.299999999999999,41.0,missouri
99,24.0,23.0,18.8,21.2,13.0,37.8,missouri
100,23.900000000000002,13.100000000000001,18.0,23.2,21.6,46.0,missouri
101,28.099999999999998,13.600000000000001,19.4,24.5,14.4,43.1,missouri
102,29.6,14.899999999999999,23.200000000000003,20.799999999999997,11.6,39.3,missouri
103,28.4,16.4,20.5,21.7,13.100000000000001,38.3,missouri
104,27.199999999999996,19.4,21.0,21.7,10.799999999999999,36.9,missouri
105,24.0,19.2,19.0,24.4,13.5,40.6,missouri
106,21.900000000000002,25.8,17.299999999999997,19.4,15.699999999999998,36.9,missouri
107,26.200000000000003,19.5,21.3,19.1,13.899999999999999,38.2,missouri
108,31.6,17.1,22.5,17.1,11.700000000000001,35.7,missouri
109,25.8,18.7,18.5,23.000000000000004,13.899999999999999,39.3,missouri
110,29.099999999999998,14.1,20.299999999999997,23.599999999999998,12.7,40.8,missouri
111,24.6,16.9,20.8,24.4,13.3,41.7,missouri
112,27.599999999999998,18.1,22.700000000000003,20.9,10.8,38.2,missouri
113,26.7,20.1,20.3,20.3,12.5,37.4,missouri
114,26.0,19.9,18.5,21.700000000000003,14.0,38.1,missouri
115,23.6,18.6,20.7,22.099999999999998,15.100000000000001,41.2,missouri
116,24.1,17.200000000000003,18.4,22.5,17.9,41.7,missouri
117,25.0,22.0,19.9,19.2,13.799999999999999,37.4,missouri
118,26.8,17.0,20.0,22.0,14.299999999999999,39.8,missouri
119,25.3,17.299999999999997,19.6,21.6,16.3,41.6,missouri
120,25.5,17.200000000000003,17.2,22.199999999999996,18.000000000000004,41.8,missouri
121,26.900000000000002,27.200000000000003,16.0,16.7,13.3,31.8,missouri
122,32.6,36.7,14.3,10.700000000000001,5.7,25.0,missouri
123,23.4,17.799999999999997,17.1,23.400000000000002,18.3,42.8,missouri
124,20.9,13.7,15.5,24.1,25.7,49.9,missouri
125,21.1,11.5,14.599999999999998,24.200000000000003,28.5,51.9,missouri
126,27.1,17.0,17.0,20.6,18.4,40.6,missouri
127,26.699999999999996,15.7,17.7,21.2,18.8,41.6,missouri
128,27.0,19.0,16.5,19.3,18.1,38.3,missouri
129,27.5,15.999999999999998,18.3,20.799999999999997,17.5,40.9,missouri
130,28.700000000000003,18.4,20.8,18.1,14.100000000000001,36.8,missouri
131,26.299999999999997,23.0,17.6,18.400000000000002,14.700000000000001,35.5,missouri
132,28.7,37.2,13.799999999999999,13.2,7.1000000000000005,24.8,missouri
133,24.4,24.6,18.8,17.9,14.299999999999997,35.7,missouri
134,20.799999999999997,28.5,17.4,16.8,16.4,35.8,missouri
135,21.5,29.5,15.899999999999999,17.4,15.7,34.4,missouri
136,20.0,18.6,16.5,21.3,23.599999999999998,45.5,missouri
137,27.400000000000002,14.899999999999999,19.8,22.0,16.0,41.2,missouri
138,19.8,12.299999999999999,16.1,25.0,26.9,51.4,missouri
139,29.8,18.5,19.4,19.1,13.1,36.7,missouri
140,27.0,18.5,21.200000000000003,18.6,14.7,37.7,missouri
141,28.599999999999998,16.2,17.8,21.200000000000003,16.1,40.0,missouri
142,26.700000000000003,16.6,17.8,20.599999999999998,18.3,40.2,missouri
143,24.900000000000002,15.2,16.5,22.7,20.799999999999997,44.7,missouri
144,22.800000000000004,16.1,17.6,22.9,20.700000000000003,45.3,missouri
145,25.299999999999997,16.9,18.1,21.900000000000002,17.9,42.4,missouri
146,26.6,17.9,18.5,20.9,15.900000000000002,38.9,missouri
147,23.799999999999997,28.6,15.2,17.4,15.0,32.4,missouri
148,24.3,19.5,18.3,20.8,17.1,39.7,missouri
149,28.700000000000003,16.7,18.4,19.700000000000003,16.4,39.1,missouri
150,28.6,17.1,17.8,19.5,16.9,38.8,missouri
151,24.3,17.0,19.1,21.0,18.599999999999998,42.2,missouri
152,26.4,17.2,18.9,20.299999999999997,17.2,39.9,missouri
153,25.4,16.2,17.8,21.7,18.9,42.4,missouri
154,26.200000000000003,17.9,17.1,20.4,18.5,40.7,missouri
155,22.4,14.5,16.0,24.3,22.8,47.7,missouri
156,24.8,20.0,17.8,18.8,18.6,39.5,missouri
157,28.1,16.400000000000002,18.1,20.2,17.099999999999998,39.5,missouri
158,25.9,15.4,17.5,21.6,19.9,43.2,missouri
159,28.5,18.2,18.1,20.4,15.0,37.6,missouri
160,27.200000000000003,17.5,19.7,19.3,16.4,39.1,missouri
161,24.999999999999996,22.9,17.4,18.7,16.0,36.9,missouri
162,27.6,21.4,18.6,19.4,13.099999999999998,35.7,missouri
163,30.1,18.7,19.3,18.0,13.999999999999998,35.9,missouri
1,17.5,11.5,14.6,26.7,29.7,54.1,montana
2,22.7,11.9,16.299999999999997,28.0,21.0,49.2,montana
3,22.9,16.1,19.700000000000003,25.1,16.3,43.4,montana
4,22.2,15.8,15.8,27.699999999999996,18.4,47.0,montana
5,16.9,20.5,18.6,24.4,19.599999999999998,43.9,montana
6,25.799999999999997,13.6,19.5,25.2,16.0,45.0,montana
7,25.4,21.4,17.1,22.6,13.5,38.1,montana
8,32.6,21.1,18.5,16.3,11.399999999999999,33.2,montana
9,26.5,17.5,18.6,19.9,17.599999999999998,40.1,montana
10,23.2,10.8,15.600000000000001,26.3,24.1,50.2,montana
11,23.6,13.9,17.0,25.200000000000003,20.3,45.9,montana
12,21.4,17.3,12.2,24.6,24.200000000000003,48.6,montana
13,21.6,11.600000000000001,15.200000000000001,28.9,22.599999999999998,50.6,montana
14,19.1,11.899999999999999,14.0,28.200000000000003,26.8,53.7,montana
15,36.5,18.2,16.9,16.700000000000003,11.8,31.3,montana
16,30.1,21.0,16.1,21.2,11.5,33.5,montana
17,23.7,13.5,15.7,24.700000000000003,22.5,47.4,montana
18,27.4,17.7,16.799999999999997,21.0,17.3,38.8,montana
19,22.6,15.899999999999999,17.1,24.900000000000002,19.299999999999997,45.8,montana
20,28.5,12.299999999999999,17.4,22.5,19.5,42.6,montana
21,25.6,16.6,19.7,21.0,16.799999999999997,40.4,montana
22,27.0,20.700000000000003,15.4,22.5,14.399999999999999,37.2,montana
23,17.7,25.6,10.9,18.9,26.900000000000002,45.5,montana
24,25.1,22.400000000000002,16.9,18.9,16.9,37.2,montana
25,22.6,27.799999999999997,14.600000000000001,21.4,13.6,34.7,montana
26,27.300000000000004,36.2,15.0,11.7,9.899999999999999,28.8,montana
27,23.400000000000002,14.600000000000001,17.0,24.0,21.0,46.3,montana
28,27.8,22.1,17.0,18.3,14.7,35.2,montana
29,22.200000000000003,15.8,16.1,23.4,22.299999999999997,45.9,montana
30,22.1,12.5,15.6,26.3,23.400000000000002,49.7,montana
31,35.0,21.0,15.6,18.1,10.299999999999999,30.0,montana
32,38.2,19.8,15.7,17.9,8.600000000000001,28.3,montana
33,22.8,17.5,14.7,22.7,22.4,45.2,montana
34,25.4,13.8,15.8,23.9,21.299999999999997,44.8,montana
35,27.599999999999998,18.799999999999997,18.5,21.9,13.200000000000001,38.0,montana
36,24.6,18.4,16.5,22.3,18.199999999999996,42.2,montana
37,23.7,15.7,15.299999999999999,23.9,21.5,46.0,montana
38,24.700000000000003,19.8,15.899999999999999,21.1,18.5,39.5,montana
39,25.200000000000003,14.8,16.599999999999998,24.700000000000003,18.7,44.0,montana
40,26.5,11.2,18.1,27.200000000000003,16.900000000000002,46.3,montana
41,33.9,18.7,15.600000000000001,20.7,11.099999999999998,32.7,montana
42,36.9,18.9,14.9,17.7,11.6,30.1,montana
43,29.0,20.599999999999998,18.6,16.7,15.200000000000003,35.6,montana
44,27.0,19.0,16.799999999999997,22.6,14.4,38.6,montana
45,30.6,20.6,20.5,18.799999999999997,9.2,34.3,montana
46,20.9,12.1,18.5,20.2,28.299999999999997,48.8,montana
47,21.6,27.4,17.1,19.1,14.9,36.0,montana
48,24.099999999999998,24.4,15.6,18.1,17.9,35.8,montana
49,27.4,22.299999999999997,22.099999999999998,19.3,8.8,35.1,montana
50,25.199999999999996,27.3,16.6,18.4,12.400000000000002,33.4,montana
51,25.6,29.9,14.4,18.200000000000003,11.899999999999999,31.8,montana
52,23.599999999999998,21.3,15.700000000000001,21.999999999999996,17.3,39.8,montana
53,28.900000000000002,12.0,22.9,22.400000000000002,13.900000000000002,40.6,montana
54,22.3,18.200000000000003,16.799999999999997,22.8,19.9,43.4,montana
55,26.3,16.4,18.700000000000003,20.5,18.0,40.4,montana
56,27.2,17.5,19.8,22.5,13.0,39.3,montana
57,23.5,12.7,17.3,26.400000000000002,20.1,46.9,montana
58,20.3,12.4,18.1,26.5,22.7,49.6,montana
59,20.599999999999998,11.1,16.5,28.2,23.799999999999997,50.9,montana
60,21.9,18.4,19.9,22.9,17.0,43.3,montana
61,21.9,19.599999999999998,16.6,25.2,16.6,43.3,montana
62,22.299999999999997,28.9,17.4,19.2,12.100000000000001,34.0,montana
63,31.099999999999998,44.699999999999996,10.5,8.1,5.5,23.4,montana
64,23.799999999999997,21.9,21.4,20.7,12.3,37.5,montana
65,21.4,39.7,20.5,10.399999999999999,7.9,29.1,montana
66,16.2,40.5,18.9,15.0,9.5,31.0,montana
67,26.3,26.799999999999997,16.8,18.1,12.000000000000002,33.7,montana
68,31.5,17.9,24.9,17.200000000000003,8.5,35.3,montana
69,26.6,12.9,19.1,25.500000000000004,16.2,43.5,montana
70,23.7,10.7,20.2,25.5,19.8,46.1,montana
71,19.1,13.399999999999999,15.8,27.099999999999998,24.7,51.6,montana
72,23.299999999999997,18.4,14.4,23.700000000000003,20.2,43.7,montana
73,23.4,19.5,15.4,25.2,16.5,40.9,montana
74,21.200000000000003,27.4,19.4,21.6,10.7,35.7,montana
75,24.1,12.7,18.299999999999997,27.3,17.7,46.7,montana
76,23.299999999999997,14.8,16.900000000000002,20.7,24.200000000000003,45.5,montana
77,21.200000000000003,13.799999999999999,14.7,27.0,23.4,50.2,montana
78,18.4,19.0,23.7,22.0,17.2,43.2,montana
79,23.1,15.500000000000002,18.5,28.0,14.799999999999999,45.1,montana
80,26.1,15.8,17.1,25.700000000000003,15.3,42.9,montana
81,24.9,24.5,15.399999999999999,19.4,15.9,36.1,montana
82,26.099999999999998,19.8,17.0,22.1,14.999999999999998,37.4,montana
83,23.6,19.3,17.9,21.6,17.500000000000004,40.9,montana
84,23.3,18.8,19.3,21.0,17.5,41.2,montana
85,20.4,10.1,16.3,29.2,24.0,51.2,montana
86,19.2,16.299999999999997,15.0,21.299999999999997,28.2,49.7,montana
87,25.3,11.2,17.799999999999997,25.2,20.5,46.8,montana
88,25.1,15.0,17.9,23.7,18.2,44.0,montana
89,34.7,22.599999999999998,14.700000000000001,15.0,13.0,27.6,montana
90,21.900000000000002,32.1,17.4,17.1,11.499999999999998,32.0,montana
91,16.1,31.800000000000004,15.3,19.2,17.599999999999998,37.3,montana
92,21.5,20.6,17.7,22.900000000000002,17.299999999999997,42.3,montana
93,30.6,14.7,18.5,20.6,15.6,39.0,montana
94,23.2,24.4,18.3,22.4,11.799999999999997,36.8,montana
95,18.3,40.6,15.799999999999999,15.399999999999999,10.0,30.0,montana
96,28.9,22.7,22.1,14.4,11.900000000000002,34.2,montana
97,26.799999999999997,17.799999999999997,17.3,23.900000000000002,14.1,38.7,montana
98,21.5,25.9,15.7,19.3,17.5,36.7,montana
99,23.299999999999997,20.6,20.2,21.3,14.800000000000002,39.4,montana
100,15.899999999999999,37.099999999999994,21.2,17.299999999999997,8.5,33.3,montana
1,29.6,21.2,21.3,16.1,11.799999999999999,34.4,nevada
2,25.3,15.5,24.1,20.7,14.4,41.1,nevada
3,29.1,22.6,19.5,17.2,11.700000000000001,33.7,nevada
4,25.799999999999997,20.9,22.299999999999997,18.299999999999997,12.8,37.6,nevada
