district,less than highschool,highschool,college or associate,bachelor or higher,state
37th middlesex,0.0547,0.2002,0.2122,0.5329,massachusetts
18th worcester,0.0639,0.3323,0.2974,0.3065,massachusetts
5th barnstable,0.0544,0.2118,0.3122,0.4217,massachusetts
1st norfolk,0.1351,0.2181,0.2441,0.4027,massachusetts
2nd norfolk,0.0949,0.2333,0.2244,0.4474,massachusetts
3rd norfolk,0.0763,0.2799,0.2791,0.3647,massachusetts
4th norfolk,0.0629,0.249,0.2783,0.4098,massachusetts
5th norfolk,0.0786,0.2496,0.2661,0.4057,massachusetts
6th norfolk,0.0749,0.2318,0.2371,0.4562,massachusetts
7th norfolk,0.0924,0.2315,0.2649,0.4111,massachusetts
8th norfolk,0.0511,0.1616,0.233,0.5543,massachusetts
9th norfolk,0.0547,0.2191,0.2323,0.4939,massachusetts
10th norfolk,0.0419,0.1912,0.2493,0.5176,massachusetts
11th norfolk,0.0513,0.1761,0.1934,0.5791,massachusetts
12th norfolk,0.0569,0.2013,0.2353,0.5065,massachusetts
13th norfolk,0.0322,0.0915,0.1416,0.7346,massachusetts
14th norfolk,0.0221,0.1188,0.176,0.6831,massachusetts
15th norfolk,0.0316,0.071,0.0952,0.8023,massachusetts
1st plymouth,0.0475,0.2607,0.2859,0.4059,massachusetts
2nd plymouth,0.0716,0.3597,0.3344,0.2343,massachusetts
3rd plymouth,0.0262,0.1437,0.192,0.6382,massachusetts
4th plymouth,0.045,0.1848,0.2763,0.4939,massachusetts
5th plymouth,0.0465,0.2616,0.2658,0.426,massachusetts
6th plymouth,0.0481,0.2401,0.2666,0.4453,massachusetts
7th plymouth,0.055,0.322,0.3131,0.3099,massachusetts
8th plymouth,0.0579,0.3007,0.3011,0.3403,massachusetts
9th plymouth,0.2546,0.3371,0.2674,0.141,massachusetts
10th plymouth,0.1297,0.3657,0.2998,0.2049,massachusetts
11th plymouth,0.0982,0.2723,0.2998,0.3297,massachusetts
12th plymouth,0.0443,0.293,0.2936,0.3691,massachusetts
1st suffolk,0.2473,0.2734,0.187,0.2923,massachusetts
2nd suffolk,0.2192,0.2241,0.1665,0.3902,massachusetts
3rd suffolk,0.0742,0.0984,0.161,0.6664,massachusetts
4th suffolk,0.061,0.1309,0.1441,0.6639,massachusetts
5th suffolk,0.2287,0.3085,0.268,0.1948,massachusetts
6th suffolk,0.189,0.2896,0.3138,0.2076,massachusetts
7th suffolk,0.0935,0.195,0.4778,0.2338,massachusetts
8th suffolk,0.0256,0.0839,0.1898,0.7007,massachusetts
9th suffolk,0.114,0.1387,0.2713,0.476,massachusetts
10th suffolk,0.0449,0.1362,0.1684,0.6504,massachusetts
11th suffolk,0.1209,0.2126,0.1937,0.4728,massachusetts
12th suffolk,0.1301,0.2927,0.2883,0.2889,massachusetts
13th suffolk,0.1291,0.2492,0.2065,0.4152,massachusetts
14th suffolk,0.1136,0.2456,0.288,0.3529,massachusetts
15th suffolk,0.0844,0.1211,0.2086,0.5859,massachusetts
16th suffolk,0.1605,0.3807,0.223,0.2358,massachusetts
17th suffolk,0.0578,0.0991,0.1566,0.6865,massachusetts
18th suffolk,0.0432,0.1178,0.3037,0.5353,massachusetts
19th suffolk,0.1218,0.349,0.2428,0.2863,massachusetts
1st worcester,0.036,0.1993,0.271,0.4937,massachusetts
2nd worcester,0.0893,0.3214,0.3617,0.2276,massachusetts
3rd worcester,0.1202,0.3417,0.3395,0.1986,massachusetts
4th worcester,0.119,0.288,0.3087,0.2842,massachusetts
5th worcester,0.0754,0.3404,0.3125,0.2717,massachusetts
6th worcester,0.1211,0.3539,0.3094,0.2156,massachusetts
7th worcester,0.0717,0.2949,0.2873,0.3462,massachusetts
8th worcester,0.0487,0.296,0.2977,0.3576,massachusetts
9th worcester,0.0543,0.2495,0.2516,0.4446,massachusetts
10th worcester,0.0937,0.2596,0.2663,0.3803,massachusetts
11th worcester,0.0494,0.1611,0.1642,0.6253,massachusetts
12th worcester,0.0655,0.2398,0.2472,0.4475,massachusetts
13th worcester,0.0603,0.23,0.3367,0.373,massachusetts
14th worcester,0.109,0.3003,0.2624,0.3283,massachusetts
15th worcester,0.1938,0.2841,0.2698,0.2523,massachusetts
16th worcester,0.1474,0.3345,0.3072,0.211,massachusetts
17th worcester,0.1191,0.3287,0.3392,0.213,massachusetts
1,0.1139,0.3033,0.344,0.2388,michigan
2,0.1358,0.25,0.2991,0.3151,michigan
3,0.1403,0.3599,0.3484,0.1515,michigan
4,0.2104,0.2895,0.2919,0.2082,michigan
5,0.3076,0.3227,0.2925,0.0771,michigan
6,0.196,0.2888,0.2688,0.2464,michigan
7,0.1469,0.335,0.3726,0.1455,michigan
8,0.1552,0.3287,0.3808,0.1353,michigan
9,0.2095,0.3591,0.3266,0.1048,michigan
10,0.1146,0.3421,0.3622,0.1812,michigan
11,0.1231,0.3281,0.3679,0.181,michigan
12,0.1226,0.3726,0.3489,0.1559,michigan
13,0.0963,0.3256,0.3618,0.2163,michigan
14,0.1447,0.365,0.3439,0.1464,michigan
15,0.1602,0.2153,0.3147,0.3098,michigan
16,0.1057,0.3243,0.372,0.198,michigan
17,0.1024,0.3694,0.3712,0.1571,michigan
18,0.0846,0.3093,0.3861,0.22,michigan
19,0.0565,0.2235,0.3642,0.3558,michigan
20,0.0409,0.1614,0.2643,0.5334,michigan
21,0.0594,0.1728,0.3022,0.4656,michigan
22,0.1184,0.3729,0.373,0.1357,michigan
23,0.0719,0.3084,0.3664,0.2532,michigan
24,0.0687,0.2838,0.3843,0.2632,michigan
25,0.094,0.288,0.3481,0.27,michigan
26,0.065,0.1926,0.2601,0.4823,michigan
27,0.0656,0.2147,0.3204,0.3993,michigan
28,0.1505,0.3382,0.3356,0.1757,michigan
29,0.149,0.2813,0.3314,0.2383,michigan
30,0.1327,0.2633,0.3029,0.3012,michigan
31,0.1038,0.355,0.3669,0.1743,michigan
32,0.0803,0.2854,0.4106,0.2238,michigan
33,0.0752,0.2656,0.3583,0.3009,michigan
34,0.1705,0.3656,0.374,0.0899,michigan
35,0.0654,0.183,0.3304,0.4212,michigan
36,0.0663,0.2497,0.3396,0.3445,michigan
37,0.0426,0.1558,0.2749,0.5267,michigan
38,0.0421,0.1698,0.2711,0.517,michigan
39,0.0568,0.173,0.315,0.4551,michigan
40,0.0324,0.0924,0.1872,0.688,michigan
41,0.0427,0.151,0.2451,0.5612,michigan
42,0.046,0.2468,0.3135,0.3936,michigan
43,0.0803,0.2711,0.3359,0.3127,michigan
44,0.0607,0.2653,0.356,0.3181,michigan
45,0.0368,0.1506,0.2525,0.5601,michigan
46,0.0535,0.2022,0.3245,0.4198,michigan
47,0.0599,0.2922,0.3625,0.2854,michigan
48,0.1032,0.3441,0.3954,0.1572,michigan
49,0.102,0.3551,0.3771,0.1658,michigan
50,0.0757,0.2699,0.3686,0.2858,michigan
51,0.0544,0.286,0.3699,0.2898,michigan
52,0.04,0.1815,0.2856,0.493,michigan
53,0.0218,0.1022,0.3476,0.5284,michigan
54,0.0772,0.2134,0.381,0.3284,michigan
55,0.0458,0.1302,0.2419,0.5822,michigan
56,0.0826,0.3244,0.371,0.222,michigan
57,0.0962,0.3753,0.3431,0.1854,michigan
58,0.1127,0.3967,0.3343,0.1563,michigan
59,0.1485,0.3475,0.3463,0.1577,michigan
60,0.0738,0.2264,0.4117,0.2881,michigan
61,0.0479,0.2134,0.3046,0.4341,michigan
62,0.108,0.3691,0.3477,0.1753,michigan
63,0.0697,0.3006,0.3602,0.2695,michigan
64,0.0883,0.33,0.3625,0.2192,michigan
65,0.0879,0.3373,0.3829,0.1919,michigan
66,0.1194,0.3206,0.3526,0.2074,michigan
67,0.067,0.2662,0.3711,0.2957,michigan
68,0.1077,0.2634,0.3804,0.2485,michigan
69,0.0199,0.1496,0.3957,0.4348,michigan
70,0.1036,0.3932,0.3645,0.1387,michigan
71,0.0615,0.2654,0.3871,0.286,michigan
72,0.1014,0.2925,0.3226,0.2836,michigan
73,0.0452,0.2105,0.3092,0.4351,michigan
74,0.0734,0.3052,0.3383,0.2832,michigan
75,0.174,0.2335,0.2926,0.2998,michigan
76,0.0821,0.2142,0.3212,0.3825,michigan
77,0.1171,0.3165,0.3283,0.2381,michigan
78,0.0898,0.3204,0.3609,0.2289,michigan
79,0.1129,0.2721,0.3393,0.2758,michigan
80,0.0981,0.3753,0.3013,0.2252,michigan
81,0.0871,0.3429,0.3955,0.1745,michigan
82,0.0992,0.3655,0.3663,0.1689,michigan
83,0.1147,0.3802,0.3444,0.1606,michigan
84,0.1039,0.4273,0.3322,0.1366,michigan
85,0.0812,0.3745,0.378,0.1662,michigan
86,0.0614,0.2534,0.3235,0.3617,michigan
87,0.0752,0.3745,0.3437,0.2066,michigan
88,0.0502,0.2688,0.4048,0.2761,michigan
89,0.0555,0.2599,0.3077,0.3769,michigan
90,0.103,0.2971,0.3323,0.2676,michigan
91,0.0713,0.3343,0.3964,0.1981,michigan
92,0.1212,0.3405,0.3736,0.1647,michigan
93,0.0596,0.2979,0.3693,0.2732,michigan
94,0.0679,0.2807,0.3665,0.285,michigan
95,0.1432,0.3608,0.3833,0.1128,michigan
96,0.1039,0.3399,0.3723,0.1839,michigan
97,0.1367,0.3958,0.343,0.1246,michigan
98,0.0627,0.2925,0.3227,0.3221,michigan
99,0.0665,0.3111,0.3991,0.2232,michigan
100,0.1289,0.3948,0.3156,0.1607,michigan
101,0.0816,0.3068,0.3297,0.2819,michigan
102,0.0994,0.3517,0.3605,0.1884,michigan
103,0.1175,0.3749,0.3613,0.1463,michigan
104,0.0575,0.2267,0.3575,0.3582,michigan
105,0.0904,0.3209,0.3437,0.245,michigan
106,0.0995,0.3596,0.3698,0.1711,michigan
107,0.0836,0.3098,0.3573,0.2493,michigan
108,0.0731,0.3676,0.3683,0.1909,michigan
109,0.0685,0.3152,0.3508,0.2655,michigan
110,0.0735,0.3462,0.3535,0.2268,michigan
1a,0.0822,0.3607,0.3676,0.1895,minnesota
1b,0.0751,0.3146,0.3747,0.2356,minnesota
2a,0.1025,0.3228,0.3519,0.2228,minnesota
2b,0.0962,0.336,0.3669,0.201,minnesota
3a,0.0611,0.2915,0.3973,0.25,minnesota
3b,0.0502,0.2799,0.3696,0.3002,minnesota
4a,0.0507,0.2087,0.4469,0.2937,minnesota
4b,0.0663,0.2854,0.3739,0.2744,minnesota
5a,0.0796,0.2711,0.3787,0.2706,minnesota
5b,0.0576,0.3127,0.382,0.2478,minnesota
6a,0.0668,0.2893,0.4575,0.1864,minnesota
6b,0.0746,0.3085,0.4187,0.1982,minnesota
7a,0.0354,0.1543,0.4036,0.4067,minnesota
7b,0.0751,0.2726,0.3958,0.2566,minnesota
8a,0.0885,0.2666,0.382,0.2629,minnesota
8b,0.0677,0.3083,0.3991,0.2249,minnesota
9a,0.1023,0.3468,0.3863,0.1646,minnesota
9b,0.107,0.3833,0.3462,0.1635,minnesota
10a,0.0575,0.2906,0.3917,0.2602,minnesota
10b,0.0784,0.3357,0.3831,0.2027,minnesota
11a,0.0647,0.333,0.3933,0.209,minnesota
11b,0.1041,0.411,0.3452,0.1396,minnesota
12a,0.0652,0.3271,0.4015,0.2061,minnesota
12b,0.0883,0.34,0.3685,0.2032,minnesota
13a,0.0738,0.2636,0.4351,0.2275,minnesota
13b,0.0587,0.2393,0.3958,0.3062,minnesota
14a,0.0869,0.2508,0.3985,0.2638,minnesota
14b,0.0918,0.2492,0.436,0.2229,minnesota
15a,0.1058,0.3611,0.3764,0.1568,minnesota
15b,0.0679,0.3268,0.3786,0.2267,minnesota
16a,0.075,0.3199,0.393,0.212,minnesota
16b,0.0746,0.363,0.3602,0.2022,minnesota
17a,0.1043,0.33,0.3854,0.1803,minnesota
17b,0.0995,0.2831,0.3837,0.2338,minnesota
18a,0.0713,0.3424,0.4054,0.1809,minnesota
18b,0.0822,0.3789,0.3924,0.1465,minnesota
19a,0.0653,0.2542,0.3791,0.3013,minnesota
19b,0.0405,0.2214,0.4578,0.2803,minnesota
20a,0.0604,0.2811,0.3688,0.2897,minnesota
20b,0.0394,0.2499,0.4415,0.2692,minnesota
21a,0.0785,0.3241,0.3489,0.2485,minnesota
21b,0.0693,0.323,0.3612,0.2465,minnesota
22a,0.0945,0.35,0.3543,0.2013,minnesota
22b,0.1679,0.3344,0.3268,0.1709,minnesota
23a,0.0879,0.3497,0.3608,0.2016,minnesota
23b,0.0853,0.3456,0.3438,0.2254,minnesota
24a,0.0773,0.3346,0.3406,0.2475,minnesota
24b,0.1211,0.3726,0.3155,0.1907,minnesota
25a,0.0385,0.2152,0.3305,0.4158,minnesota
25b,0.0697,0.1793,0.2876,0.4634,minnesota
26a,0.0872,0.2412,0.2791,0.3926,minnesota
26b,0.0446,0.2155,0.2976,0.4423,minnesota
27a,0.1196,0.3424,0.3652,0.1728,minnesota
27b,0.1403,0.3217,0.3258,0.2123,minnesota
28a,0.0555,0.2389,0.4599,0.2457,minnesota
28b,0.0797,0.3395,0.3579,0.2229,minnesota
29a,0.0593,0.3236,0.3452,0.272,minnesota
29b,0.091,0.3166,0.3613,0.231,minnesota
30a,0.0615,0.3085,0.3982,0.2318,minnesota
30b,0.0489,0.2251,0.3373,0.3888,minnesota
31a,0.08,0.31,0.3921,0.2179,minnesota
31b,0.0595,0.2898,0.3824,0.2683,minnesota
32a,0.0703,0.3743,0.384,0.1714,minnesota
32b,0.0527,0.3218,0.4013,0.2242,minnesota
33a,0.0373,0.1641,0.2673,0.5313,minnesota
33b,0.0265,0.1601,0.2621,0.5513,minnesota
34a,0.0352,0.186,0.3025,0.4762,minnesota
34b,0.0388,0.1599,0.299,0.5023,minnesota
35a,0.0588,0.2844,0.386,0.2708,minnesota
35b,0.0423,0.219,0.3989,0.3398,minnesota
36a,0.0465,0.2546,0.4112,0.2877,minnesota
36b,0.0745,0.2495,0.3366,0.3394,minnesota
37a,0.0666,0.3562,0.3523,0.2249,minnesota
37b,0.0654,0.2389,0.3546,0.3411,minnesota
38a,0.0468,0.2635,0.3433,0.3464,minnesota
38b,0.0324,0.2187,0.3266,0.4224,minnesota
39a,0.0471,0.2337,0.3201,0.3991,minnesota
39b,0.0522,0.2308,0.2964,0.4206,minnesota
40a,0.1381,0.287,0.3812,0.1937,minnesota
40b,0.1329,0.2655,0.3889,0.2126,minnesota
41a,0.0855,0.2691,0.3188,0.3266,minnesota
41b,0.0816,0.2534,0.3025,0.3625,minnesota
42a,0.0453,0.1865,0.3175,0.4508,minnesota
42b,0.055,0.1972,0.301,0.4469,minnesota
43a,0.0547,0.2477,0.3153,0.3822,minnesota
43b,0.0901,0.2711,0.3641,0.2746,minnesota
44a,0.0189,0.107,0.2091,0.665,minnesota
44b,0.0259,0.1281,0.257,0.5889,minnesota
45a,0.0746,0.2362,0.3536,0.3356,minnesota
45b,0.053,0.1969,0.3237,0.4264,minnesota
46a,0.0398,0.1473,0.2454,0.5676,minnesota
46b,0.0418,0.1387,0.2638,0.5557,minnesota
47a,0.0469,0.2304,0.3353,0.3874,minnesota
47b,0.0554,0.157,0.3027,0.4849,minnesota
48a,0.0399,0.1296,0.2347,0.5958,minnesota
48b,0.0546,0.1069,0.2075,0.6311,minnesota
49a,0.0251,0.0842,0.1879,0.7028,minnesota
49b,0.0365,0.1421,0.2733,0.548,minnesota
50a,0.1185,0.2054,0.2895,0.3866,minnesota
50b,0.0727,0.2457,0.316,0.3656,minnesota
51a,0.0601,0.2062,0.3415,0.3922,minnesota
51b,0.0308,0.131,0.2867,0.5515,minnesota
52a,0.066,0.2317,0.3396,0.3627,minnesota
52b,0.0662,0.2125,0.3198,0.4015,minnesota
53a,0.0671,0.2317,0.2909,0.4103,minnesota
53b,0.0257,0.1174,0.2356,0.6214,minnesota
54a,0.0716,0.2614,0.3826,0.2844,minnesota
54b,0.0452,0.279,0.3511,0.3247,minnesota
55a,0.0916,0.267,0.3023,0.3391,minnesota
55b,0.0431,0.2095,0.3579,0.3895,minnesota
56a,0.068,0.1824,0.3167,0.4329,minnesota
56b,0.0759,0.2029,0.3249,0.3964,minnesota
57a,0.0578,0.2075,0.3394,0.3953,minnesota
57b,0.0528,0.1648,0.3102,0.4722,minnesota
58a,0.0436,0.1754,0.3168,0.4641,minnesota
58b,0.0589,0.2633,0.3738,0.3039,minnesota
59a,0.1817,0.2698,0.3303,0.2182,minnesota
59b,0.1074,0.1753,0.2581,0.4592,minnesota
60a,0.0688,0.1697,0.2932,0.4683,minnesota
60b,0.0643,0.1638,0.4405,0.3314,minnesota
61a,0.0231,0.0569,0.192,0.728,minnesota
61b,0.0324,0.1065,0.1999,0.6612,minnesota
62a,0.1931,0.1905,0.2976,0.3188,minnesota
62b,0.1285,0.1578,0.2433,0.4704,minnesota
63a,0.083,0.1526,0.2423,0.522,minnesota
63b,0.0681,0.1678,0.2648,0.4994,minnesota
64a,0.0363,0.1282,0.2675,0.5681,minnesota
64b,0.0331,0.1386,0.2485,0.5798,minnesota
65a,0.1444,0.2441,0.2987,0.3128,minnesota
65b,0.1138,0.2099,0.2823,0.394,minnesota
66a,0.0443,0.1765,0.2586,0.5206,minnesota
66b,0.173,0.2462,0.3004,0.2804,minnesota
67a,0.216,0.3271,0.2932,0.1637,minnesota
67b,0.1822,0.2746,0.3005,0.2428,minnesota
1,0.0642,0.3468,0.3944,0.1946,missouri
2,0.133,0.4381,0.2634,0.1654,missouri
3,0.0871,0.3366,0.3618,0.2144,missouri
4,0.1494,0.4188,0.2979,0.1339,missouri
5,0.1106,0.3795,0.2987,0.2111,missouri
6,0.1022,0.4018,0.3292,0.1668,missouri
7,0.1319,0.4028,0.2887,0.1765,missouri
8,0.0855,0.4338,0.298,0.1826,missouri
9,0.0894,0.3038,0.3072,0.2996,missouri
10,0.1362,0.3939,0.3113,0.1585,missouri
11,0.1031,0.4058,0.3106,0.1806,missouri
12,0.0542,0.2929,0.3372,0.3157,missouri
13,0.0421,0.2094,0.294,0.4546,missouri
14,0.05,0.2301,0.3416,0.3783,missouri
15,0.0729,0.3047,0.3405,0.2819,missouri
16,0.045,0.2099,0.3267,0.4184,missouri
17,0.0817,0.338,0.3215,0.2587,missouri
18,0.0909,0.3261,0.3382,0.2447,missouri
19,0.2786,0.3333,0.2618,0.1263,missouri
20,0.0949,0.4207,0.3155,0.1688,missouri
21,0.0942,0.3971,0.3344,0.1743,missouri
22,0.149,0.4027,0.3491,0.0993,missouri
23,0.2293,0.3683,0.3069,0.0956,missouri
24,0.0627,0.1409,0.2137,0.5827,missouri
25,0.0242,0.0931,0.214,0.6687,missouri
26,0.1121,0.2882,0.3534,0.2464,missouri
27,0.0982,0.3582,0.3534,0.1902,missouri
28,0.0809,0.3449,0.3815,0.1926,missouri
29,0.0873,0.3373,0.332,0.2434,missouri
30,0.0578,0.2286,0.3158,0.3978,missouri
31,0.0514,0.3134,0.3638,0.2714,missouri
32,0.052,0.2818,0.3585,0.3078,missouri
33,0.09,0.36,0.3104,0.2396,missouri
34,0.0348,0.211,0.3436,0.4106,missouri
35,0.0466,0.2347,0.3297,0.389,missouri
36,0.0637,0.2578,0.3538,0.3248,missouri
37,0.0737,0.2969,0.3313,0.2982,missouri
38,0.0828,0.2912,0.322,0.3041,missouri
39,0.122,0.462,0.2683,0.1478,missouri
40,0.127,0.4834,0.2483,0.1413,missouri
41,0.1057,0.411,0.3103,0.173,missouri
42,0.1136,0.3996,0.3234,0.1634,missouri
43,0.1274,0.4066,0.3036,0.1623,missouri
44,0.0827,0.2812,0.3489,0.2873,missouri
45,0.0485,0.1608,0.5305,0.2602,missouri
46,0.022,0.1237,0.3325,0.5218,missouri
47,0.0688,0.2874,0.2688,0.375,missouri
48,0.1197,0.3748,0.3164,0.189,missouri
49,0.1214,0.3432,0.3153,0.2201,missouri
50,0.0601,0.2284,0.2659,0.4455,missouri
51,0.1089,0.2959,0.3375,0.2577,missouri
52,0.1102,0.3471,0.3801,0.1625,missouri
53,0.1075,0.4347,0.2658,0.1919,missouri
54,0.0755,0.3153,0.3989,0.2103,missouri
55,0.0543,0.3013,0.349,0.2954,missouri
56,0.0686,0.3706,0.3271,0.2337,missouri
57,0.1298,0.4165,0.3072,0.1465,missouri
58,0.21,0.3995,0.2603,0.1302,missouri
59,0.0953,0.3051,0.275,0.3245,missouri
60,0.0789,0.2744,0.3161,0.3306,missouri
61,0.0888,0.3384,0.3399,0.2329,missouri
62,0.1258,0.4037,0.2874,0.1832,missouri
63,0.0695,0.264,0.321,0.3455,missouri
64,0.0888,0.3244,0.3344,0.2524,missouri
65,0.0616,0.2262,0.4243,0.2879,missouri
66,0.1369,0.314,0.4429,0.1063,missouri
67,0.0755,0.2386,0.376,0.3099,missouri
68,0.0952,0.2916,0.3559,0.2574,missouri
69,0.0925,0.2774,0.3594,0.2706,missouri
70,0.0569,0.2101,0.2677,0.4653,missouri
71,0.0472,0.1864,0.2881,0.4783,missouri
72,0.1164,0.2985,0.3289,0.2562,missouri
73,0.1058,0.363,0.3662,0.165,missouri
74,0.1088,0.3743,0.3501,0.1668,missouri
75,0.1048,0.3589,0.3953,0.141,missouri
76,0.1928,0.3745,0.3084,0.1244,missouri
77,0.1166,0.205,0.3104,0.368,missouri
78,0.1179,0.2442,0.2828,0.3551,missouri
79,0.0846,0.2103,0.3225,0.3826,missouri
80,0.0923,0.1959,0.2341,0.4778,missouri
81,0.1442,0.3098,0.3168,0.2292,missouri
82,0.0662,0.2163,0.2866,0.4309,missouri
83,0.0441,0.1652,0.2527,0.538,missouri
84,0.1049,0.2165,0.2592,0.4194,missouri
85,0.1061,0.3551,0.335,0.2038,missouri
86,0.0802,0.251,0.2701,0.3988,missouri
87,0.0259,0.0999,0.2166,0.6577,missouri
88,0.0337,0.0966,0.2089,0.6608,missouri
89,0.0223,0.0931,0.1707,0.7139,missouri
90,0.0261,0.1065,0.2313,0.6361,missouri
91,0.0307,0.1382,0.2718,0.5593,missouri
92,0.0531,0.2581,0.3256,0.3632,missouri
93,0.1339,0.3319,0.3187,0.2155,missouri
94,0.0762,0.297,0.3234,0.3034,missouri
95,0.0608,0.264,0.2965,0.3788,missouri
96,0.0472,0.2157,0.2827,0.4545,missouri
97,0.1025,0.3279,0.3531,0.2165,missouri
98,0.0441,0.1602,0.256,0.5396,missouri
99,0.0527,0.1556,0.2783,0.5134,missouri
100,0.0331,0.1298,0.2336,0.6035,missouri
101,0.0267,0.116,0.2316,0.6256,missouri
102,0.0361,0.1863,0.3064,0.4712,missouri
103,0.0451,0.2324,0.3015,0.421,missouri
104,0.0595,0.2502,0.3417,0.3486,missouri
105,0.0356,0.2212,0.3079,0.4352,missouri
106,0.07,0.2516,0.309,0.3694,missouri
107,0.0576,0.2835,0.346,0.313,missouri
108,0.0485,0.2238,0.324,0.4037,missouri
109,0.1069,0.3241,0.3496,0.2194,missouri
110,0.0522,0.1977,0.2862,0.4639,missouri
111,0.118,0.3143,0.359,0.2087,missouri
112,0.0779,0.3066,0.3831,0.2325,missouri
113,0.0983,0.3018,0.3919,0.2081,missouri
114,0.099,0.3406,0.3806,0.1798,missouri
115,0.1358,0.3867,0.335,0.1425,missouri
116,0.1139,0.3527,0.3543,0.1791,missouri
117,0.1507,0.3997,0.3368,0.1128,missouri
118,0.1471,0.379,0.3453,0.1286,missouri
119,0.1333,0.3653,0.365,0.1365,missouri
120,0.1538,0.3923,0.2846,0.1693,missouri
121,0.0885,0.2928,0.3929,0.2259,missouri
122,0.0562,0.3364,0.3787,0.2287,missouri
123,0.1221,0.4167,0.3,0.1612,missouri
124,0.0986,0.3639,0.3145,0.2231,missouri
125,0.1444,0.4156,0.3232,0.1168,missouri
126,0.1357,0.4181,0.2895,0.1567,missouri
127,0.1309,0.4264,0.2835,0.1592,missouri
128,0.1165,0.3622,0.344,0.1773,missouri
129,0.1481,0.4659,0.2583,0.1277,missouri
130,0.0819,0.3343,0.3472,0.2365,missouri
131,0.1068,0.3187,0.3663,0.2082,missouri
132,0.1134,0.256,0.4997,0.131,missouri
133,0.0541,0.2376,0.38,0.3283,missouri
134,0.0669,0.2458,0.3653,0.3221,missouri
135,0.0701,0.2764,0.3562,0.2973,missouri
136,0.0279,0.2014,0.3537,0.4171,missouri
137,0.0841,0.3189,0.3489,0.2481,missouri
138,0.1083,0.3509,0.3496,0.1913,missouri
139,0.0804,0.2766,0.3598,0.2832,missouri
140,0.0798,0.2951,0.3341,0.291,missouri
141,0.2004,0.3979,0.2858,0.1158,missouri
142,0.1614,0.3938,0.2949,0.1499,missouri
143,0.1668,0.4308,0.2635,0.1389,missouri
144,0.1955,0.3974,0.2929,0.1141,missouri
145,0.1482,0.4271,0.2883,0.1363,missouri
146,0.0867,0.3416,0.2862,0.2855,missouri
147,0.0736,0.2523,0.3958,0.2783,missouri
148,0.1675,0.3993,0.2481,0.1852,missouri
149,0.2061,0.4296,0.2482,0.1161,missouri
150,0.2129,0.4236,0.2362,0.1273,missouri
151,0.1938,0.4179,0.2746,0.1137,missouri
152,0.1684,0.416,0.3055,0.1102,missouri
153,0.164,0.4018,0.3144,0.1198,missouri
154,0.1356,0.4009,0.2999,0.1636,missouri
155,0.1503,0.4047,0.3078,0.1371,missouri
156,0.0958,0.3225,0.3733,0.2084,missouri
157,0.1556,0.4077,0.2917,0.1449,missouri
158,0.1563,0.4164,0.2818,0.1455,missouri
159,0.1871,0.412,0.2777,0.1232,missouri
160,0.1245,0.3622,0.3333,0.18,missouri
161,0.1096,0.3315,0.3266,0.2323,missouri
162,0.1149,0.3152,0.3356,0.2343,missouri
163,0.1546,0.3718,0.2652,0.2084,missouri
1,0.0887,0.4091,0.3732,0.1291,montana
2,0.1008,0.3444,0.3139,0.241,montana
3,0.0754,0.3272,0.3399,0.2576,montana
4,0.0469,0.3286,0.3808,0.2436,montana
5,0.0293,0.2361,0.2546,0.48,montana
6,0.0447,0.2629,0.2948,0.3976,montana
7,0.088,0.3573,0.3331,0.2216,montana
8,0.0426,0.2425,0.4791,0.2358,montana
9,0.1124,0.3762,0.3285,0.1829,montana
10,0.0413,0.2164,0.343,0.3993,montana
11,0.0827,0.3288,0.2964,0.2921,montana
12,0.0675,0.2515,0.3637,0.3173,montana
13,0.0849,0.3867,0.3349,0.1936,montana
14,0.1144,0.3503,0.3254,0.2099,montana
15,0.143,0.2844,0.3565,0.216,montana
16,0.1342,0.3557,0.3161,0.1939,montana
17,0.0802,0.3271,0.3534,0.2393,montana
18,0.0971,0.35,0.3335,0.2194,montana
19,0.1024,0.3518,0.3239,0.2219,montana
20,0.0537,0.2241,0.3085,0.4137,montana
21,0.0664,0.3092,0.3378,0.2866,montana
22,0.108,0.3559,0.354,0.1821,montana
23,0.0928,0.3866,0.3144,0.2061,montana
24,0.0817,0.2874,0.3987,0.2322,montana
25,0.0765,0.3294,0.3542,0.2399,montana
26,0.0458,0.3421,0.3753,0.2368,montana
27,0.1174,0.338,0.2987,0.2458,montana
28,0.0653,0.2673,0.4022,0.2652,montana
29,0.0595,0.344,0.3666,0.2299,montana
30,0.0772,0.3061,0.345,0.2717,montana
31,0.1377,0.3422,0.3751,0.145,montana
32,0.1232,0.316,0.3829,0.1779,montana
33,0.0808,0.3534,0.3477,0.2181,montana
34,0.0602,0.3461,0.3713,0.2224,montana
35,0.0637,0.3993,0.3586,0.1784,montana
36,0.0744,0.3145,0.3728,0.2382,montana
37,0.0823,0.3351,0.3902,0.1924,montana
38,0.0817,0.301,0.3592,0.2581,montana
39,0.0692,0.3695,0.3715,0.1897,montana
40,0.0651,0.3871,0.3599,0.1879,montana
41,0.1042,0.2907,0.4308,0.1742,montana
42,0.1272,0.3575,0.3344,0.181,montana
43,0.0507,0.3651,0.367,0.2172,montana
44,0.0729,0.302,0.3572,0.2679,montana
45,0.0705,0.2769,0.3334,0.3193,montana
46,0.0368,0.2098,0.2512,0.5022,montana
