district,monthly housing costs - $499 or lower,monthly housing costs - $500 - 999,monthly housing costs - $1000 1999,monthly housing costs - $2000 or higher,monthly housing costs - median,state
64a,6.6,38.900000000000006,36.0,17.3,1082.0,minnesota
64b,7.9,34.0,38.1,19.5,1205.0,minnesota
65a,20.2,33.9,39.0,4.7,914.0,minnesota
65b,18.7,31.2,42.5,6.199999999999999,991.0,minnesota
66a,11.2,39.7,36.3,11.700000000000001,983.0,minnesota
66b,14.399999999999999,42.1,38.3,4.3999999999999995,931.0,minnesota
67a,18.9,36.2,41.8,1.9,937.0,minnesota
67b,15.6,39.0,41.2,3.5,944.0,minnesota
1,36.0,42.1,15.3,2.7,597.0,missouri
2,38.2,38.5,17.299999999999997,1.8,596.0,missouri
3,36.8,42.6,16.3,1.6,590.0,missouri
4,43.8,36.6,13.899999999999999,1.7,537.0,missouri
5,37.0,41.7,16.0,1.9000000000000001,601.0,missouri
6,41.8,41.5,12.6,1.4,564.0,missouri
7,41.4,37.2,15.8,1.6,563.0,missouri
8,24.6,38.7,30.200000000000003,4.800000000000001,802.0,missouri
9,25.1,40.0,26.1,6.8,781.0,missouri
10,24.6,51.2,20.4,1.0,726.0,missouri
11,27.9,42.099999999999994,25.6,2.8999999999999995,756.0,missouri
12,13.2,25.9,49.099999999999994,11.100000000000001,1156.0,missouri
13,6.2,28.8,43.2,20.9,1301.0,missouri
14,7.3,38.5,42.5,10.6,1054.0,missouri
15,15.9,46.3,34.3,2.4,847.0,missouri
16,5.8,28.5,48.900000000000006,16.5,1247.0,missouri
17,14.0,37.9,42.1,5.4,972.0,missouri
18,18.6,44.7,31.0,4.0,845.0,missouri
19,35.0,49.7,12.4,0.4,621.0,missouri
20,20.0,39.7,35.5,3.5,874.0,missouri
21,21.700000000000003,45.7,26.9,3.0,751.0,missouri
22,30.299999999999997,49.3,16.3,0.5,677.0,missouri
23,37.7,46.2,13.3,0.2,610.0,missouri
24,11.9,49.3,31.9,5.800000000000001,870.0,missouri
25,9.9,32.5,40.3,16.5,1113.0,missouri
26,18.799999999999997,43.9,30.799999999999997,3.0,843.0,missouri
27,18.1,51.3,26.8,0.5,790.0,missouri
28,17.3,43.3,35.9,1.3,871.0,missouri
29,20.1,39.900000000000006,35.6,2.9,875.0,missouri
30,8.5,35.3,40.2,15.8,1095.0,missouri
31,10.2,34.2,46.3,7.1,1054.0,missouri
32,9.2,32.4,48.8,9.1,1136.0,missouri
33,17.0,32.0,38.0,10.3,997.0,missouri
34,7.1,20.6,56.900000000000006,14.499999999999998,1329.0,missouri
35,9.6,34.2,42.8,12.6,1090.0,missouri
36,13.8,41.8,38.0,4.8999999999999995,939.0,missouri
37,12.5,38.0,37.5,10.700000000000001,982.0,missouri
38,17.4,29.200000000000003,41.599999999999994,10.3,1052.0,missouri
39,36.3,36.3,20.9,2.9000000000000004,635.0,missouri
40,39.2,36.6,18.2,2.5,601.0,missouri
41,21.0,35.2,37.0,4.2,893.0,missouri
42,28.4,38.2,26.0,5.3,768.0,missouri
43,37.7,37.9,18.7,2.5,619.0,missouri
44,21.5,43.0,31.0,2.5999999999999996,825.0,missouri
45,21.299999999999997,44.5,30.099999999999998,2.6,812.0,missouri
46,11.299999999999999,44.8,34.2,8.2,881.0,missouri
47,16.9,40.5,34.6,6.3999999999999995,871.0,missouri
48,34.8,40.6,20.1,1.3,640.0,missouri
49,26.7,42.7,25.6,2.7,726.0,missouri
50,21.3,36.900000000000006,29.4,11.3,866.0,missouri
51,26.8,45.3,24.0,1.9,718.0,missouri
52,26.0,50.6,19.900000000000002,0.8,719.0,missouri
53,29.2,39.2,25.4,2.6999999999999997,707.0,missouri
54,24.6,41.5,27.599999999999998,3.4000000000000004,732.0,missouri
55,13.6,25.2,49.3,11.0,1160.0,missouri
56,18.5,31.0,42.6,6.5,997.0,missouri
57,37.9,38.6,18.6,2.1999999999999997,634.0,missouri
58,42.1,38.0,15.0,2.2,566.0,missouri
59,27.0,36.900000000000006,27.8,7.0,781.0,missouri
60,26.9,47.400000000000006,21.6,1.9999999999999998,665.0,missouri
61,33.6,32.5,27.0,4.4,734.0,missouri
62,40.6,33.8,19.7,2.3,584.0,missouri
63,12.6,22.4,50.5,13.9,1287.0,missouri
64,16.6,31.200000000000003,44.599999999999994,7.1000000000000005,1031.0,missouri
65,21.4,32.1,38.9,6.3,927.0,missouri
66,15.899999999999999,45.099999999999994,35.9,0.8999999999999999,898.0,missouri
67,13.6,28.799999999999997,45.900000000000006,9.9,1135.0,missouri
68,18.4,34.7,45.0,1.4000000000000001,958.0,missouri
69,14.7,33.9,45.8,4.8,1011.0,missouri
70,11.4,36.2,38.7,12.7,1038.0,missouri
71,13.899999999999999,39.400000000000006,41.099999999999994,4.7,946.0,missouri
72,16.8,47.8,32.0,2.1,848.0,missouri
73,16.0,52.900000000000006,28.6,0.8,840.0,missouri
74,20.1,45.2,32.5,0.30000000000000004,829.0,missouri
75,17.9,43.1,37.8,0.1,887.0,missouri
76,26.2,49.7,20.6,0.0,724.0,missouri
77,20.0,43.7,26.8,7.199999999999999,829.0,missouri
78,19.2,47.5,28.200000000000003,3.4000000000000004,803.0,missouri
79,20.1,39.6,32.6,5.6,864.0,missouri
80,12.799999999999999,53.0,29.5,3.4,795.0,missouri
81,21.5,47.099999999999994,28.5,1.7000000000000002,779.0,missouri
82,15.7,46.2,33.4,3.6,858.0,missouri
83,11.4,42.3,38.2,7.499999999999999,944.0,missouri
84,19.5,42.9,27.9,7.1000000000000005,846.0,missouri
85,19.9,48.2,28.8,1.7,826.0,missouri
86,14.2,41.5,35.1,7.8,934.0,missouri
87,3.2,26.0,36.9,32.8,1395.0,missouri
88,5.0,26.4,36.099999999999994,30.9,1276.0,missouri
89,3.0999999999999996,24.6,28.7,42.1,1734.0,missouri
90,8.9,25.6,39.5,25.1,1312.0,missouri
91,12.8,29.4,41.0,15.7,1143.0,missouri
92,17.4,41.0,36.5,3.9,884.0,missouri
93,25.0,42.9,29.400000000000002,1.0,791.0,missouri
94,18.8,42.9,32.4,4.6000000000000005,803.0,missouri
95,11.799999999999999,31.9,41.3,14.0,1130.0,missouri
96,13.1,34.400000000000006,34.6,17.1,1063.0,missouri
97,18.4,39.7,35.6,5.300000000000001,884.0,missouri
98,10.5,18.2,41.2,29.599999999999998,1528.0,missouri
99,8.0,31.6,48.9,10.3,1152.0,missouri
100,5.800000000000001,29.700000000000003,40.7,22.700000000000003,1288.0,missouri
101,4.1,19.700000000000003,35.5,40.400000000000006,1677.0,missouri
102,5.4,18.9,52.900000000000006,22.2,1488.0,missouri
103,8.7,23.299999999999997,51.1,15.899999999999999,1310.0,missouri
104,14.0,20.2,57.1,7.699999999999999,1224.0,missouri
105,9.7,27.8,51.5,10.5,1213.0,missouri
106,14.100000000000001,41.5,37.9,6.0,938.0,missouri
107,12.3,31.0,47.8,7.8,1090.0,missouri
108,8.4,22.1,49.6,19.2,1374.0,missouri
109,25.2,34.099999999999994,32.4,7.1,837.0,missouri
110,9.1,26.200000000000003,38.1,24.700000000000003,1356.0,missouri
111,22.8,29.9,36.7,8.4,922.0,missouri
112,17.3,26.2,44.7,10.6,1114.0,missouri
113,19.2,29.3,47.1,4.0,1016.0,missouri
114,22.9,35.9,34.9,3.8999999999999995,858.0,missouri
115,30.2,33.7,30.6,3.5999999999999996,783.0,missouri
116,33.2,37.8,24.6,2.3,680.0,missouri
117,36.4,41.9,17.099999999999998,1.7000000000000002,630.0,missouri
118,33.7,34.3,26.2,1.9,686.0,missouri
119,27.799999999999997,39.9,27.0,3.8,765.0,missouri
120,32.0,40.0,21.5,2.6,673.0,missouri
121,35.1,42.5,17.6,2.2,631.0,missouri
122,15.2,32.0,44.5,1.6,993.0,missouri
123,36.4,41.0,17.0,2.8000000000000003,629.0,missouri
124,32.6,34.6,23.6,6.4,714.0,missouri
125,46.400000000000006,33.7,14.0,1.7000000000000002,516.0,missouri
126,36.2,39.0,18.2,2.1,613.0,missouri
127,38.7,37.7,16.3,2.5,584.0,missouri
128,33.1,42.8,18.2,2.7,656.0,missouri
129,39.099999999999994,40.1,15.600000000000001,1.7000000000000002,586.0,missouri
130,21.4,42.1,32.3,2.1,844.0,missouri
131,30.4,50.099999999999994,16.3,1.3,666.0,missouri
132,29.5,60.8,6.9,1.2,615.0,missouri
133,20.6,43.3,32.6,2.4,848.0,missouri
134,21.5,50.400000000000006,24.1,3.0,774.0,missouri
135,27.4,52.2,17.6,0.7999999999999999,669.0,missouri
136,20.2,41.9,27.400000000000002,9.2,826.0,missouri
137,27.2,37.6,27.8,5.3999999999999995,766.0,missouri
138,34.1,38.0,21.4,4.2,672.0,missouri
139,19.2,41.1,33.5,5.300000000000001,900.0,missouri
140,21.7,37.3,34.6,4.800000000000001,882.0,missouri
141,41.4,39.5,12.600000000000001,1.8,557.0,missouri
142,42.4,33.6,17.8,1.1,554.0,missouri
143,48.400000000000006,31.9,13.3,0.8999999999999999,489.0,missouri
144,49.6,34.5,10.9,0.7,485.0,missouri
145,39.900000000000006,37.8,17.5,1.6,580.0,missouri
146,27.0,37.3,28.0,4.2,737.0,missouri
147,25.7,44.0,26.3,2.7,755.0,missouri
148,36.3,40.5,17.3,1.7,614.0,missouri
149,42.3,42.7,9.600000000000001,0.8,540.0,missouri
150,45.8,38.1,9.8,1.6,514.0,missouri
151,40.5,39.6,15.0,0.8999999999999999,568.0,missouri
152,40.0,42.5,12.1,1.5,587.0,missouri
153,42.5,37.8,13.6,2.2,565.0,missouri
154,40.4,38.9,15.5,1.6,579.0,missouri
155,47.3,34.1,14.2,0.6000000000000001,508.0,missouri
156,20.9,50.800000000000004,20.7,4.6,741.0,missouri
157,35.4,39.0,18.799999999999997,2.4,643.0,missouri
158,38.7,40.5,15.9,2.1,597.0,missouri
159,37.7,39.3,16.0,1.4,599.0,missouri
160,31.8,46.0,16.4,2.1,644.0,missouri
161,26.7,48.5,20.2,2.8,731.0,missouri
162,26.0,42.7,26.1,3.0,744.0,missouri
163,28.2,48.5,19.4,3.1,732.0,missouri
1,42.6,37.7,15.6,2.2,567.0,montana
2,41.4,24.200000000000003,29.099999999999998,3.2,678.0,montana
3,30.3,32.4,32.9,1.9,770.0,montana
4,29.0,26.1,29.1,11.4,788.0,montana
5,20.5,26.9,38.7,9.7,1008.0,montana
6,27.4,20.2,34.5,15.3,1041.0,montana
7,28.3,41.599999999999994,26.5,3.3,768.0,montana
8,25.6,25.299999999999997,43.900000000000006,5.1,971.0,montana
9,28.8,32.5,33.2,5.300000000000001,776.0,montana
10,26.200000000000003,23.0,36.6,11.3,984.0,montana
11,18.1,30.299999999999997,40.0,11.0,1031.0,montana
12,24.6,35.7,27.4,8.8,759.0,montana
13,35.599999999999994,25.5,28.400000000000002,5.3,738.0,montana
14,39.4,31.3,21.4,4.9,580.0,montana
15,50.3,31.9,12.5,2.9,489.0,montana
16,58.7,27.4,6.5,2.7,376.0,montana
17,34.6,33.7,20.4,2.8999999999999995,636.0,montana
18,34.4,37.1,14.899999999999999,2.8,599.0,montana
19,29.1,33.7,25.5,7.7,713.0,montana
20,21.5,22.599999999999998,38.8,15.9,1151.0,montana
21,36.0,26.6,33.3,3.1,700.0,montana
22,35.099999999999994,37.8,25.5,0.5,690.0,montana
23,38.1,43.3,15.6,1.7,623.0,montana
24,34.1,36.8,26.5,0.9,671.0,montana
25,30.599999999999998,39.0,27.3,1.8,763.0,montana
26,23.1,40.9,29.0,3.8,844.0,montana
27,40.0,29.1,17.0,1.7,539.0,montana
28,27.5,42.8,26.799999999999997,2.5,704.0,montana
29,36.7,39.7,16.8,1.3,615.0,montana
30,38.1,29.8,16.8,3.7,587.0,montana
31,60.2,25.9,8.5,0.4,383.0,montana
32,59.2,20.6,9.2,2.9,399.0,montana
33,41.6,37.5,13.1,1.5999999999999999,540.0,montana
34,37.8,35.8,18.4,2.2,606.0,montana
35,35.9,29.7,24.6,4.3,700.0,montana
36,35.4,38.5,21.2,2.1,591.0,montana
37,43.1,29.700000000000003,13.1,2.9,514.0,montana
38,32.5,42.0,21.0,2.0,639.0,montana
39,30.4,33.6,26.1,5.700000000000001,747.0,montana
40,29.3,28.9,31.5,4.9,745.0,montana
41,47.2,29.6,12.0,1.2999999999999998,484.0,montana
42,38.5,42.4,10.9,2.3,548.0,montana
43,18.6,28.1,48.5,3.6999999999999997,1044.0,montana
44,21.3,35.4,37.2,5.1000000000000005,859.0,montana
45,11.0,20.9,52.8,12.399999999999999,1276.0,montana
46,18.7,21.6,45.2,13.799999999999999,1200.0,montana
47,23.1,43.7,27.5,5.5,763.0,montana
48,19.7,39.8,34.2,5.2,860.0,montana
49,21.7,44.2,32.5,1.1,770.0,montana
50,23.9,43.2,30.7,1.3,830.0,montana
51,30.6,38.5,29.0,0.6000000000000001,801.0,montana
52,27.8,37.5,32.2,0.6,737.0,montana
53,10.1,22.6,42.2,24.999999999999996,1372.0,montana
54,18.5,29.1,36.0,15.2,1030.0,montana
55,27.1,32.4,33.3,5.3999999999999995,815.0,montana
56,23.0,28.799999999999997,35.6,11.9,946.0,montana
57,29.5,28.8,31.299999999999997,7.5,792.0,montana
58,29.7,34.7,25.2,7.499999999999999,774.0,montana
59,28.8,31.5,23.4,8.600000000000001,750.0,montana
60,30.700000000000003,33.0,28.7,6.0,752.0,montana
61,13.700000000000001,30.400000000000002,34.3,19.3,1091.0,montana
62,16.1,37.1,25.4,20.700000000000003,936.0,montana
63,12.0,52.4,31.0,3.4000000000000004,775.0,montana
64,17.700000000000003,26.799999999999997,31.5,19.1,1103.0,montana
65,17.0,23.799999999999997,50.6,7.000000000000001,1162.0,montana
66,11.3,38.9,44.0,5.1,992.0,montana
67,17.700000000000003,37.2,38.8,5.199999999999999,939.0,montana
68,15.100000000000001,19.2,50.9,14.8,1285.0,montana
69,21.6,28.9,33.4,13.100000000000001,955.0,montana
70,26.6,27.4,35.7,8.299999999999999,855.0,montana
71,33.9,29.7,24.400000000000002,6.199999999999999,682.0,montana
72,38.8,34.8,16.9,2.8,588.0,montana
73,42.5,39.7,16.5,0.6,591.0,montana
74,44.7,44.9,8.5,0.8,536.0,montana
75,26.4,26.6,33.900000000000006,10.2,921.0,montana
76,26.799999999999997,32.5,32.400000000000006,6.6,775.0,montana
77,48.2,32.1,14.1,1.9000000000000001,500.0,montana
78,41.3,40.400000000000006,14.5,1.0,565.0,montana
79,28.8,27.8,34.5,6.5,851.0,montana
80,22.4,22.6,43.400000000000006,8.4,1073.0,montana
81,25.1,34.2,34.9,4.3,866.0,montana
82,23.0,40.1,33.9,2.3,838.0,montana
83,25.2,37.1,33.5,2.7,796.0,montana
84,19.5,35.5,37.0,5.0,880.0,montana
85,28.400000000000002,30.700000000000003,26.2,10.7,781.0,montana
86,31.6,37.8,23.5,4.1,762.0,montana
87,31.0,33.0,26.400000000000002,7.8,702.0,montana
88,21.8,31.0,37.7,7.7,930.0,montana
89,14.9,41.4,27.8,12.899999999999999,805.0,montana
90,22.6,37.6,30.0,9.3,846.0,montana
91,16.9,46.9,24.0,10.3,789.0,montana
92,27.700000000000003,30.6,34.3,3.4000000000000004,840.0,montana
93,35.7,28.8,25.5,6.3,690.0,montana
94,23.4,31.200000000000003,29.5,15.1,903.0,montana
95,20.400000000000002,56.6,21.799999999999997,0.8,738.0,montana
96,11.0,36.2,42.8,9.5,1055.0,montana
97,20.1,31.1,32.8,12.100000000000001,954.0,montana
98,17.5,33.3,42.7,4.8,958.0,montana
99,17.3,28.299999999999997,41.8,10.8,1076.0,montana
100,13.2,49.8,33.1,2.5999999999999996,816.0,montana
1,8.899999999999999,16.8,61.3,11.6,1294.0,nevada
2,7.1,13.8,52.099999999999994,25.6,1487.0,nevada
3,13.7,41.1,41.4,2.7,949.0,nevada
4,11.4,21.7,54.199999999999996,11.7,1215.0,nevada
5,10.7,30.0,46.4,11.600000000000001,1106.0,nevada
6,18.1,49.0,29.1,1.7000000000000002,803.0,nevada
7,12.4,31.5,50.599999999999994,4.5,1069.0,nevada
8,10.0,29.1,52.3,6.999999999999999,1102.0,nevada
9,7.6,21.1,57.300000000000004,12.9,1251.0,nevada
10,12.4,54.1,27.4,5.0,844.0,nevada
11,19.1,55.2,23.1,1.0,715.0,nevada
12,15.600000000000001,29.9,44.5,8.9,1059.0,nevada
13,6.800000000000001,14.2,53.2,25.0,1458.0,nevada
14,13.7,46.5,36.8,1.8,898.0,nevada
15,16.7,53.1,27.6,1.4000000000000001,781.0,nevada
16,10.8,61.5,23.9,3.1,786.0,nevada
17,6.4,23.9,62.2,7.0,1228.0,nevada
18,12.3,39.4,44.5,2.5999999999999996,978.0,nevada
19,18.1,32.7,41.0,6.199999999999999,973.0,nevada
20,9.5,49.6,34.1,5.3999999999999995,920.0,nevada
21,8.8,18.5,59.7,11.7,1282.0,nevada
22,10.8,17.9,48.0,21.4,1352.0,nevada
23,18.2,26.9,37.2,16.6,1100.0,nevada
24,20.3,54.599999999999994,20.6,3.4000000000000004,711.0,nevada
25,10.3,29.6,40.9,18.0,1177.0,nevada
26,7.7,26.1,40.5,25.0,1365.0,nevada
27,15.799999999999999,33.4,43.0,6.3999999999999995,1003.0,nevada
28,15.8,53.9,28.200000000000003,0.8999999999999999,822.0,nevada
29,11.8,26.700000000000003,48.900000000000006,10.7,1132.0,nevada
30,15.7,42.2,37.2,4.0,898.0,nevada
31,13.899999999999999,21.8,51.6,11.7,1213.0,nevada
32,30.6,23.9,33.3,9.0,864.0,nevada
33,29.0,27.6,33.4,6.8,834.0,nevada
34,10.1,32.8,46.8,8.7,1075.0,nevada
35,8.0,10.600000000000001,58.099999999999994,22.4,1475.0,nevada
36,27.3,30.9,35.0,4.6000000000000005,885.0,nevada
37,17.2,25.4,43.7,12.299999999999999,1112.0,nevada
38,25.200000000000003,33.0,35.7,2.9,843.0,nevada
39,17.9,28.3,38.5,13.600000000000001,1049.0,nevada
40,18.2,35.7,36.2,8.5,915.0,nevada
41,7.3,24.0,53.4,13.799999999999999,1256.0,nevada
42,12.0,46.0,38.4,2.7,925.0,nevada
1,26.5,28.299999999999997,36.5,7.799999999999999,871.0,new mexico
2,28.1,37.5,26.8,3.5999999999999996,766.0,new mexico
3,33.4,33.3,27.799999999999997,3.0,731.0,new mexico
4,48.3,28.1,16.9,0.9999999999999999,491.0,new mexico
5,57.900000000000006,23.799999999999997,13.200000000000001,1.4,421.0,new mexico
6,61.900000000000006,25.0,9.7,0.0,355.0,new mexico
7,35.6,36.599999999999994,22.599999999999998,3.1,659.0,new mexico
8,25.2,30.5,40.0,3.7,916.0,new mexico
9,56.3,29.900000000000002,10.0,0.4,410.0,new mexico
10,26.299999999999997,32.900000000000006,35.5,3.2,811.0,new mexico
11,24.1,41.5,26.8,5.5,746.0,new mexico
12,21.6,39.0,36.1,0.7,894.0,new mexico
13,14.2,28.599999999999998,55.1,1.5,1056.0,new mexico
14,26.4,40.8,29.9,1.5999999999999999,790.0,new mexico
15,17.9,29.9,38.0,12.8,1036.0,new mexico
16,16.799999999999997,37.5,39.3,5.9,953.0,new mexico
17,24.0,43.7,24.7,6.1000000000000005,770.0,new mexico
18,18.0,54.599999999999994,18.9,6.4,701.0,new mexico
19,22.7,51.7,22.0,1.7999999999999998,669.0,new mexico
20,20.299999999999997,39.6,30.599999999999998,8.2,821.0,new mexico
21,24.9,50.8,21.9,0.5,687.0,new mexico
22,19.2,22.7,40.5,16.8,1150.0,new mexico
23,12.4,33.0,42.8,10.5,1056.0,new mexico
24,17.9,38.4,37.7,4.300000000000001,882.0,new mexico
25,25.3,31.0,40.099999999999994,2.0,888.0,new mexico
26,22.299999999999997,32.3,42.7,1.9,945.0,new mexico
27,14.3,34.0,41.7,9.3,1023.0,new mexico
28,17.5,35.1,38.5,8.1,943.0,new mexico
29,9.899999999999999,15.200000000000001,65.1,9.1,1353.0,new mexico
30,16.7,45.6,32.099999999999994,4.6,848.0,new mexico
31,9.1,19.5,37.900000000000006,32.6,1494.0,new mexico
32,52.1,30.9,12.4,1.0,447.0,new mexico
33,32.4,47.4,16.0,2.6,639.0,new mexico
34,36.7,33.5,21.5,3.6,639.0,new mexico
35,29.4,39.599999999999994,28.8,0.7999999999999999,740.0,new mexico
36,29.2,29.799999999999997,36.5,2.9,843.0,new mexico
37,17.5,42.5,33.5,5.3,908.0,new mexico
38,45.7,32.8,16.9,1.8,549.0,new mexico
39,41.1,32.7,17.299999999999997,5.6,584.0,new mexico
40,52.1,23.7,18.0,2.2,438.0,new mexico
41,45.9,27.9,19.0,4.1000000000000005,532.0,new mexico
42,42.7,27.599999999999998,19.8,5.4,566.0,new mexico
43,27.0,26.4,31.4,13.9,913.0,new mexico
44,16.700000000000003,20.4,44.7,16.9,1178.0,new mexico
45,17.700000000000003,26.5,45.900000000000006,8.4,1077.0,new mexico
46,28.0,27.2,29.0,13.3,874.0,new mexico
47,18.8,26.3,30.4,22.200000000000003,1097.0,new mexico
48,20.5,36.3,32.9,8.2,897.0,new mexico
49,48.900000000000006,30.799999999999997,15.1,1.0,487.0,new mexico
50,27.0,29.1,31.5,10.299999999999999,889.0,new mexico
51,32.5,34.8,27.4,2.0,714.0,new mexico
52,40.900000000000006,33.2,17.0,6.300000000000001,583.0,new mexico
53,34.8,33.8,23.0,0.8999999999999999,657.0,new mexico
54,35.8,35.3,21.5,1.7,659.0,new mexico
55,28.9,33.9,28.9,5.2,792.0,new mexico
56,41.0,32.3,21.4,2.2,607.0,new mexico
57,10.8,22.5,57.6,8.3,1201.0,new mexico
58,43.4,40.4,11.0,0.4,542.0,new mexico
59,33.0,33.3,24.400000000000002,4.7,719.0,new mexico
60,17.3,28.5,46.1,7.1000000000000005,1052.0,new mexico
61,47.3,36.1,11.5,1.4000000000000001,515.0,new mexico
62,27.0,31.7,34.7,4.0,877.0,new mexico
63,41.6,41.5,10.200000000000001,1.1,564.0,new mexico
64,23.299999999999997,36.4,33.0,4.3,874.0,new mexico
65,58.6,23.599999999999998,11.8,1.5,374.0,new mexico
66,35.099999999999994,32.400000000000006,25.2,2.1,689.0,new mexico
67,46.4,34.0,12.8,1.0,509.0,new mexico
68,11.0,18.6,60.8,8.7,1258.0,new mexico
69,63.7,21.0,8.5,1.4,322.0,new mexico
70,45.3,31.0,15.8,1.4,516.0,new mexico
1,3.6,14.7,34.4,45.7,1901.0,new york
2,3.8000000000000003,16.0,35.2,43.599999999999994,1780.0,new york
3,2.8,11.5,38.6,46.3,1918.0,new york
4,2.8,8.7,32.2,55.9,2184.0,new york
5,2.7,10.8,37.3,48.5,1970.0,new york
6,4.4,12.8,36.7,45.300000000000004,1888.0,new york
7,3.0,8.5,40.0,47.5,1944.0,new york
8,2.5,8.5,31.4,56.6,2282.0,new york
9,2.1,7.4,33.6,56.099999999999994,2224.0,new york
10,2.7,7.7,29.0,59.400000000000006,2397.0,new york
11,2.4,9.7,39.5,46.8,1928.0,new york
12,1.6,8.8,32.6,55.9,2240.0,new york
13,2.7,7.5,30.2,59.0,2354.0,new york
14,1.7999999999999998,6.9,31.1,59.5,2421.0,new york
15,3.6,10.5,31.6,53.2,2147.0,new york
16,3.5,7.1,26.1,61.9,2521.0,new york
17,3.2,10.1,31.1,54.7,2198.0,new york
18,7.4,11.899999999999999,37.8,41.400000000000006,1711.0,new york
19,1.9,8.7,36.9,51.599999999999994,2097.0,new york
20,3.4,8.2,35.4,52.0,2097.0,new york
21,4.3,8.3,34.5,51.4,2082.0,new york
22,2.6,9.3,34.7,52.3,2130.0,new york
23,10.100000000000001,20.9,43.8,23.9,1349.0,new york
24,8.3,18.6,46.3,25.2,1405.0,new york
25,4.4,19.0,42.1,32.0,1550.0,new york
26,9.0,16.4,40.3,31.9,1516.0,new york
27,9.9,20.5,50.2,17.1,1320.0,new york
28,8.8,17.2,49.3,23.1,1440.0,new york
29,4.0,16.0,44.2,34.5,1600.0,new york
30,6.3,20.8,51.1,19.700000000000003,1400.0,new york
31,10.5,19.9,36.5,31.200000000000003,1484.0,new york
32,7.699999999999999,20.6,44.0,26.1,1357.0,new york
33,3.2,18.9,35.900000000000006,40.4,1731.0,new york
34,7.2,18.1,57.2,15.7,1347.0,new york
35,7.3,16.799999999999997,53.5,20.2,1430.0,new york
36,3.5,13.7,59.5,20.799999999999997,1541.0,new york
37,10.5,16.0,49.099999999999994,22.6,1396.0,new york
38,3.6,15.7,53.8,24.700000000000003,1466.0,new york
39,5.5,15.7,63.2,13.9,1384.0,new york
40,9.5,18.3,53.8,14.5,1332.0,new york
41,10.2,23.299999999999997,42.0,23.0,1266.0,new york
42,3.9,17.700000000000003,62.7,13.5,1301.0,new york
43,6.5,19.7,57.8,13.5,1249.0,new york
44,6.9,13.8,47.0,30.199999999999996,1518.0,new york
45,11.0,18.299999999999997,50.0,18.1,1285.0,new york
46,17.200000000000003,21.4,44.4,15.2,1179.0,new york
47,8.9,21.200000000000003,52.4,14.700000000000001,1232.0,new york
48,5.5,15.2,54.199999999999996,22.2,1385.0,new york
49,4.300000000000001,23.5,54.5,15.100000000000001,1244.0,new york
50,8.5,16.4,35.7,37.6,1663.0,new york
51,11.7,19.6,50.3,17.0,1304.0,new york
52,7.5,11.2,27.2,52.3,2101.0,new york
53,14.0,19.8,41.6,23.299999999999997,1293.0,new york
54,9.2,18.799999999999997,50.7,18.700000000000003,1353.0,new york
55,21.2,24.9,40.8,11.0,1048.0,new york
56,16.1,22.9,40.1,18.4,1183.0,new york
57,12.7,18.8,37.400000000000006,29.799999999999997,1417.0,new york
58,3.5999999999999996,18.9,51.1,23.9,1363.0,new york
59,6.1,16.2,36.9,39.7,1703.0,new york
60,22.5,22.3,41.6,12.1,1065.0,new york
61,9.2,21.0,41.1,27.400000000000002,1376.0,new york
62,2.1,19.1,31.4,45.6,1846.0,new york
63,6.199999999999999,21.8,35.7,35.2,1573.0,new york
64,6.0,20.8,40.5,31.300000000000004,1443.0,new york
65,17.2,20.1,21.6,39.6,1422.0,new york
66,5.4,11.2,24.9,57.6,2276.0,new york
67,7.800000000000001,11.600000000000001,25.8,53.2,2152.0,new york
68,27.5,24.6,29.0,17.700000000000003,950.0,new york
69,14.100000000000001,17.2,30.6,36.4,1561.0,new york
70,17.5,25.5,36.7,18.4,1113.0,new york
71,15.4,24.4,44.099999999999994,13.299999999999999,1161.0,new york
72,11.100000000000001,24.9,55.7,6.199999999999999,1175.0,new york
73,8.5,9.8,26.1,54.0,2162.0,new york
74,16.2,13.0,29.3,40.8,1711.0,new york
75,9.8,14.5,20.799999999999997,53.3,2177.0,new york
76,6.1,8.1,32.3,51.9,2077.0,new york
77,17.6,25.6,51.5,2.7,1053.0,new york
78,12.0,20.299999999999997,61.4,4.1,1160.0,new york
79,29.3,27.0,36.9,4.7,900.0,new york
80,8.2,19.8,55.599999999999994,14.2,1246.0,new york
81,13.5,17.1,53.599999999999994,14.2,1258.0,new york
82,15.9,24.3,41.8,16.8,1149.0,new york
83,10.4,18.7,44.900000000000006,25.0,1346.0,new york
84,24.9,26.5,43.599999999999994,3.4000000000000004,971.0,new york
85,22.7,27.4,37.6,9.9,983.0,new york
86,13.1,23.7,57.2,3.4,1107.0,new york
87,12.2,19.3,57.1,9.7,1172.0,new york
88,5.3,8.5,27.299999999999997,57.8,2394.0,new york
89,8.5,18.9,50.599999999999994,20.3,1304.0,new york
90,9.1,16.3,44.5,28.5,1437.0,new york
91,7.0,9.6,39.8,41.900000000000006,1771.0,new york
92,3.6,8.5,32.0,54.300000000000004,2210.0,new york
93,4.1,7.4,28.6,58.7,2388.0,new york
94,2.9,11.8,32.2,51.9,2099.0,new york
95,3.8000000000000003,10.3,38.9,45.3,1859.0,new york
96,2.9,8.2,36.5,51.5,2078.0,new york
97,5.3,12.399999999999999,38.9,41.9,1741.0,new york
98,4.2,18.9,40.3,35.3,1586.0,new york
