district,earnings $1 - $24'999,earnings $25'000 - 49'999,earnings $50'000 - 74'999,earnings $75'000 or more,state,median earnings
4th berkshire,0.1439,0.3437,0.2478,0.2647,massachusetts,32584
1st bristol,0.069,0.241,0.282,0.408,massachusetts,43874
2nd bristol,0.094,0.337,0.288,0.281,massachusetts,40095
3rd bristol,0.109,0.415,0.272,0.204,massachusetts,35492
4th bristol,0.078,0.325,0.279,0.318,massachusetts,42037
5th bristol,0.11,0.365,0.281,0.244,massachusetts,37930
6th bristol,0.145,0.415,0.263,0.177,massachusetts,32165
7th bristol,0.2022,0.5135,0.2032,0.0811,massachusetts,26025
8th bristol,0.142,0.345,0.278,0.235,massachusetts,35629
9th bristol,0.134,0.332,0.289,0.245,massachusetts,26851
10th bristol,0.1031,0.3323,0.2462,0.3183,massachusetts,36499
11th bristol,0.186,0.425,0.242,0.147,massachusetts,30401
12th bristol,0.085,0.332,0.28,0.303,massachusetts,42016
13th bristol,0.1878,0.4426,0.2368,0.1329,massachusetts,27551
14th bristol,0.1089,0.2617,0.2637,0.3656,massachusetts,44433
1st essex,0.096,0.267,0.248,0.389,massachusetts,44214
2nd essex,0.0611,0.2062,0.2543,0.4785,massachusetts,48813
3rd essex,0.1349,0.3956,0.2258,0.2438,massachusetts,33414
4th essex,0.0739,0.2358,0.1978,0.4925,massachusetts,44236
5th essex,0.1211,0.3103,0.2643,0.3043,massachusetts,37193
6th essex,0.1,0.275,0.251,0.374,massachusetts,36971
7th essex,0.1351,0.3353,0.2953,0.2342,massachusetts,35649
8th essex,0.0819,0.2418,0.2158,0.4605,massachusetts,48933
9th essex,0.0679,0.2847,0.2887,0.3586,massachusetts,46417
10th essex,0.203,0.427,0.235,0.135,massachusetts,30642
11th essex,0.199,0.394,0.234,0.173,massachusetts,32206
12th essex,0.112,0.389,0.243,0.256,massachusetts,36603
13th essex,0.0939,0.2877,0.2617,0.3566,massachusetts,41978
14th essex,0.133,0.313,0.243,0.311,massachusetts,36341
15th essex,0.1021,0.3353,0.2863,0.2763,massachusetts,38681
16th essex,0.3007,0.4935,0.1518,0.0539,massachusetts,24087
17th essex,0.2218,0.3397,0.1788,0.2597,massachusetts,28562
1st franklin,0.1201,0.3614,0.2753,0.2432,massachusetts,35094
2nd franklin,0.111,0.399,0.285,0.205,massachusetts,34629
1st hampden,0.1209,0.3367,0.2817,0.2607,massachusetts,38130
2nd hampden,0.0601,0.2643,0.2673,0.4084,massachusetts,45661
3rd hampden,0.1029,0.3407,0.2897,0.2667,massachusetts,38171
4th hampden,0.1251,0.3664,0.2873,0.2212,massachusetts,30999
5th hampden,0.167,0.424,0.262,0.147,massachusetts,30913
6th hampden,0.146,0.404,0.297,0.153,massachusetts,31640
7th hampden,0.09,0.381,0.3,0.229,massachusetts,39617
8th hampden,0.1277,0.4261,0.3044,0.1417,massachusetts,32774
9th hampden,0.1638,0.4505,0.2677,0.1179,massachusetts,29111
10th hampden,0.3166,0.4198,0.1333,0.1303,massachusetts,19933
11th hampden,0.2222,0.4635,0.2282,0.0861,massachusetts,22386
12th hampden,0.093,0.365,0.302,0.24,massachusetts,38134
18th essex,0.063,0.14,0.186,0.611,massachusetts,61439
1st hampshire,0.111,0.308,0.271,0.31,massachusetts,35869
2nd hampshire,0.119,0.382,0.266,0.233,massachusetts,34023
3rd hampshire,0.164,0.295,0.22,0.321,massachusetts,6636
1st middlesex,0.0671,0.2372,0.2543,0.4414,massachusetts,46242
2nd middlesex,0.058,0.152,0.206,0.584,massachusetts,60783
3rd middlesex,0.0751,0.2202,0.2192,0.4855,massachusetts,50303
4th middlesex,0.1209,0.2657,0.2338,0.3796,massachusetts,40989
5th middlesex,0.0549,0.2048,0.2138,0.5265,massachusetts,56088
6th middlesex,0.086,0.243,0.262,0.409,massachusetts,42108
7th middlesex,0.1401,0.3153,0.1932,0.3514,massachusetts,35786
8th middlesex,0.05,0.1768,0.1708,0.6024,massachusetts,62128
9th middlesex,0.0781,0.2422,0.2553,0.4244,massachusetts,52054
10th middlesex,0.0949,0.3227,0.2537,0.3287,massachusetts,34735
11th middlesex,0.0429,0.1437,0.2136,0.5998,massachusetts,60365
12th middlesex,0.046,0.161,0.139,0.654,massachusetts,54355
13th middlesex,0.0751,0.1582,0.1552,0.6116,massachusetts,59470
14th middlesex,0.0559,0.1517,0.1657,0.6267,massachusetts,64481
15th middlesex,0.058,0.143,0.166,0.633,massachusetts,65085
16th middlesex,0.1301,0.3854,0.2563,0.2282,massachusetts,32265
17th middlesex,0.1241,0.4224,0.2402,0.2132,massachusetts,33923
18th middlesex,0.205,0.442,0.226,0.127,massachusetts,25898
19th middlesex,0.072,0.238,0.321,0.369,massachusetts,46615
20th middlesex,0.028,0.202,0.225,0.545,massachusetts,55680
21st middlesex,0.0551,0.2102,0.2352,0.4995,massachusetts,54835
22nd middlesex,0.067,0.26,0.302,0.371,massachusetts,43630
23rd middlesex,0.047,0.21,0.243,0.5,massachusetts,57763
24th middlesex,0.0729,0.1948,0.2038,0.5285,massachusetts,58720
25th middlesex,0.058,0.259,0.247,0.436,massachusetts,32117
26th middlesex,0.0931,0.3283,0.2613,0.3173,massachusetts,41678
27th middlesex,0.063,0.335,0.299,0.303,massachusetts,43014
28th middlesex,0.1922,0.4645,0.2152,0.1281,massachusetts,28644
29th middlesex,0.074,0.231,0.274,0.421,massachusetts,52159
30th middlesex,0.074,0.262,0.287,0.377,massachusetts,48189
31st middlesex,0.052,0.196,0.222,0.53,massachusetts,57337
32nd middlesex,0.0809,0.2208,0.2637,0.4346,massachusetts,50635
33rd middlesex,0.162,0.354,0.246,0.238,massachusetts,33230
34th middlesex,0.1068,0.3194,0.2655,0.3084,massachusetts,37236
35th middlesex,0.1319,0.3117,0.2737,0.2827,massachusetts,39435
36th middlesex,0.102,0.285,0.274,0.339,massachusetts,43938
37th middlesex,0.0641,0.2054,0.1904,0.5401,massachusetts,52178
18th worcester,0.106,0.348,0.274,0.272,massachusetts,38236
5th barnstable,0.079,0.277,0.284,0.36,massachusetts,39639
1st norfolk,0.114,0.31,0.295,0.281,massachusetts,40017
2nd norfolk,0.0979,0.3347,0.2647,0.3027,massachusetts,38758
3rd norfolk,0.0939,0.3177,0.2857,0.3027,massachusetts,39746
4th norfolk,0.083,0.338,0.239,0.34,massachusetts,40766
5th norfolk,0.0621,0.2993,0.2773,0.3614,massachusetts,45227
6th norfolk,0.069,0.287,0.279,0.365,massachusetts,46102
7th norfolk,0.0862,0.3006,0.2194,0.3938,massachusetts,41107
8th norfolk,0.053,0.213,0.239,0.495,massachusetts,51588
9th norfolk,0.065,0.189,0.236,0.51,massachusetts,50938
10th norfolk,0.0549,0.2038,0.2807,0.4605,massachusetts,51945
11th norfolk,0.047,0.2122,0.2523,0.4885,massachusetts,55391
12th norfolk,0.0529,0.2837,0.2358,0.4276,massachusetts,47108
13th norfolk,0.03,0.139,0.166,0.665,massachusetts,64639
14th norfolk,0.0411,0.0842,0.1092,0.7655,massachusetts,67474
15th norfolk,0.036,0.228,0.278,0.458,massachusetts,54054
1st plymouth,0.096,0.281,0.28,0.343,massachusetts,40304
2nd plymouth,0.114,0.312,0.314,0.26,massachusetts,36591
3rd plymouth,0.0701,0.1992,0.1902,0.5405,massachusetts,52619
4th plymouth,0.063,0.218,0.244,0.475,massachusetts,47410
5th plymouth,0.0759,0.2657,0.2408,0.4176,massachusetts,45394
6th plymouth,0.0681,0.2743,0.2402,0.4174,massachusetts,43111
7th plymouth,0.0921,0.3483,0.2723,0.2873,massachusetts,40464
8th plymouth,0.1169,0.2567,0.2607,0.3656,massachusetts,32440
9th plymouth,0.2182,0.4735,0.1862,0.1221,massachusetts,26984
10th plymouth,0.1151,0.4204,0.2723,0.1922,massachusetts,32245
11th plymouth,0.1191,0.3423,0.2262,0.3123,massachusetts,35148
12th plymouth,0.096,0.288,0.307,0.309,massachusetts,40524
1st suffolk,0.2332,0.4054,0.2182,0.1431,massachusetts,27079
2nd suffolk,0.1568,0.3167,0.2138,0.3127,massachusetts,34859
3rd suffolk,0.084,0.135,0.252,0.529,massachusetts,57133
4th suffolk,0.0611,0.1982,0.3353,0.4054,massachusetts,59666
5th suffolk,0.233,0.507,0.17,0.09,massachusetts,26983
6th suffolk,0.1908,0.4505,0.2228,0.1359,massachusetts,27221
7th suffolk,0.1742,0.3894,0.2703,0.1662,massachusetts,7656
8th suffolk,0.0529,0.1886,0.2515,0.507,massachusetts,51195
9th suffolk,0.0859,0.2547,0.2448,0.4146,massachusetts,30564
10th suffolk,0.056,0.215,0.234,0.495,massachusetts,56021
11th suffolk,0.0921,0.4044,0.2553,0.2482,massachusetts,35473
12th suffolk,0.1588,0.3696,0.2507,0.2208,massachusetts,32861
13th suffolk,0.1179,0.3586,0.2617,0.2617,massachusetts,39399
14th suffolk,0.09,0.399,0.242,0.269,massachusetts,37729
15th suffolk,0.1,0.317,0.254,0.329,massachusetts,35361
16th suffolk,0.1578,0.3916,0.2617,0.1888,massachusetts,32262
17th suffolk,0.095,0.4,0.288,0.217,massachusetts,36439
18th suffolk,0.0909,0.3287,0.2967,0.2837,massachusetts,24895
19th suffolk,0.137,0.409,0.261,0.193,massachusetts,33785
1st worcester,0.065,0.221,0.281,0.433,massachusetts,50362
2nd worcester,0.1189,0.3846,0.2787,0.2178,massachusetts,35477
3rd worcester,0.1828,0.3976,0.2607,0.1588,massachusetts,27601
4th worcester,0.128,0.385,0.262,0.225,massachusetts,33654
5th worcester,0.1241,0.3504,0.2823,0.2432,massachusetts,37475
6th worcester,0.1211,0.3614,0.2733,0.2442,massachusetts,36347
7th worcester,0.0739,0.3167,0.2987,0.3107,massachusetts,41573
8th worcester,0.0849,0.3057,0.2837,0.3257,massachusetts,42459
9th worcester,0.084,0.252,0.249,0.415,massachusetts,49592
10th worcester,0.072,0.274,0.279,0.375,massachusetts,46962
11th worcester,0.056,0.209,0.224,0.511,massachusetts,53277
12th worcester,0.0861,0.2933,0.2693,0.3514,massachusetts,42182
13th worcester,0.1179,0.3007,0.2547,0.3267,massachusetts,29506
14th worcester,0.136,0.376,0.262,0.226,massachusetts,34958
15th worcester,0.1974,0.4559,0.1954,0.1513,massachusetts,28264
16th worcester,0.183,0.444,0.229,0.144,massachusetts,30391
17th worcester,0.201,0.409,0.227,0.163,massachusetts,27190
1,0.2082,0.3844,0.2022,0.2052,michigan,27475
2,0.2042,0.2963,0.1862,0.3133,michigan,26653
3,0.341,0.402,0.165,0.092,michigan,20416
4,0.372,0.407,0.148,0.073,michigan,17909
5,0.419,0.415,0.11,0.056,michigan,19130
6,0.281,0.4,0.191,0.128,michigan,23477
7,0.3634,0.4144,0.1522,0.0701,michigan,18219
8,0.283,0.401,0.191,0.125,michigan,22382
9,0.377,0.415,0.153,0.055,michigan,18893
10,0.231,0.436,0.221,0.112,michigan,25958
11,0.207,0.433,0.221,0.139,michigan,27774
12,0.25,0.401,0.228,0.121,michigan,27146
13,0.1732,0.3864,0.2673,0.1732,michigan,31203
14,0.2052,0.3994,0.2553,0.1401,michigan,30114
15,0.1868,0.3417,0.2198,0.2517,michigan,30370
16,0.224,0.412,0.212,0.152,michigan,29649
17,0.1702,0.3594,0.2503,0.2202,michigan,31672
18,0.157,0.43,0.238,0.175,michigan,32306
19,0.1169,0.3097,0.2797,0.2937,michigan,39450
20,0.11,0.249,0.204,0.437,michigan,45799
21,0.105,0.259,0.225,0.411,michigan,44808
22,0.2172,0.4555,0.2172,0.1101,michigan,28273
23,0.1281,0.3173,0.2412,0.3133,michigan,38470
24,0.1477,0.3423,0.2305,0.2794,michigan,34877
25,0.1491,0.3544,0.2573,0.2392,michigan,33750
26,0.119,0.342,0.268,0.271,michigan,39879
27,0.1618,0.3766,0.2398,0.2218,michigan,32148
28,0.2517,0.4206,0.1968,0.1309,michigan,25843
29,0.2794,0.3643,0.1966,0.1597,michigan,21657
30,0.193,0.328,0.216,0.263,michigan,30707
31,0.1962,0.3934,0.2282,0.1822,michigan,28520
32,0.1439,0.3257,0.2677,0.2627,michigan,34183
33,0.1079,0.2837,0.2657,0.3427,michigan,40785
34,0.3584,0.4254,0.1471,0.0691,michigan,18152
35,0.1572,0.3163,0.2422,0.2843,michigan,36583
36,0.1319,0.2907,0.2258,0.3516,michigan,38951
37,0.118,0.253,0.234,0.395,michigan,44646
38,0.097,0.237,0.229,0.437,michigan,48142
39,0.1189,0.2438,0.2228,0.4146,michigan,41884
40,0.063,0.176,0.186,0.575,michigan,58822
41,0.101,0.228,0.23,0.441,michigan,47436
42,0.1129,0.2737,0.2328,0.3806,michigan,40713
43,0.1602,0.3233,0.2372,0.2793,michigan,34596
44,0.1337,0.3014,0.2166,0.3483,michigan,36736
45,0.09,0.24,0.2,0.47,michigan,46833
46,0.1141,0.2422,0.2182,0.4254,michigan,40746
47,0.1411,0.3033,0.2543,0.3013,michigan,36330
48,0.2202,0.3844,0.2352,0.1602,michigan,27186
49,0.286,0.397,0.179,0.138,michigan,21399
50,0.1868,0.3576,0.2228,0.2328,michigan,31458
51,0.1513,0.3126,0.2555,0.2806,michigan,35087
52,0.1331,0.2342,0.2282,0.4044,michigan,43007
53,0.1369,0.2987,0.2288,0.3357,michigan,18806
54,0.227,0.376,0.206,0.191,michigan,24661
55,0.129,0.281,0.21,0.38,michigan,33356
56,0.1449,0.3477,0.2687,0.2388,michigan,33399
57,0.2152,0.4204,0.2222,0.1421,michigan,25960
58,0.242,0.444,0.207,0.107,michigan,26328
59,0.2328,0.4805,0.1838,0.1029,michigan,26944
60,0.293,0.394,0.194,0.119,michigan,16759
61,0.159,0.332,0.243,0.266,michigan,32266
62,0.236,0.42,0.216,0.128,michigan,25479
63,0.1756,0.3922,0.2385,0.1936,michigan,31159
64,0.194,0.403,0.249,0.154,michigan,27183
65,0.199,0.382,0.257,0.162,michigan,30113
66,0.2038,0.3996,0.2428,0.1538,michigan,27420
67,0.187,0.373,0.264,0.176,michigan,31175
68,0.2583,0.4545,0.2072,0.0801,michigan,23150
69,0.15,0.271,0.237,0.342,michigan,11990
70,0.251,0.426,0.229,0.094,michigan,25011
71,0.157,0.387,0.27,0.186,michigan,31640
72,0.183,0.433,0.237,0.147,michigan,30259
73,0.1121,0.3193,0.2623,0.3063,michigan,38659
74,0.163,0.433,0.244,0.16,michigan,30421
75,0.311,0.425,0.17,0.094,michigan,21014
76,0.204,0.429,0.224,0.143,michigan,26041
77,0.2156,0.4681,0.2036,0.1128,michigan,27376
78,0.1936,0.4182,0.2355,0.1527,michigan,26893
79,0.202,0.361,0.23,0.207,michigan,29639
80,0.171,0.439,0.245,0.145,michigan,30991
81,0.1792,0.3493,0.2362,0.2352,michigan,30021
82,0.1978,0.3457,0.2537,0.2028,michigan,28513
83,0.253,0.42,0.189,0.138,michigan,24261
84,0.2388,0.4426,0.2178,0.1009,michigan,25670
85,0.195,0.429,0.228,0.148,michigan,28974
86,0.14,0.31,0.24,0.31,michigan,33852
87,0.1612,0.4334,0.2653,0.1401,michigan,31452
88,0.1708,0.3706,0.2587,0.1998,michigan,25061
89,0.153,0.363,0.242,0.242,michigan,32138
90,0.176,0.447,0.218,0.159,michigan,27479
91,0.1838,0.4296,0.2557,0.1309,michigan,29152
92,0.2857,0.3976,0.2108,0.1059,michigan,21829
93,0.164,0.356,0.274,0.206,michigan,32102
94,0.176,0.35,0.237,0.237,michigan,31458
95,0.325,0.422,0.181,0.072,michigan,18030
96,0.2192,0.4054,0.2352,0.1401,michigan,26612
97,0.282,0.432,0.195,0.091,michigan,23303
98,0.1868,0.3297,0.2208,0.2627,michigan,30784
99,0.2498,0.4066,0.1958,0.1479,michigan,16403
100,0.239,0.439,0.226,0.096,michigan,24391
101,0.239,0.422,0.204,0.135,michigan,24503
102,0.2763,0.4474,0.1772,0.0991,michigan,21717
103,0.282,0.44,0.188,0.09,michigan,22747
104,0.2278,0.4136,0.1978,0.1608,michigan,26884
105,0.2338,0.4396,0.2008,0.1259,michigan,24688
106,0.2793,0.4374,0.1862,0.0971,michigan,22266
107,0.253,0.42,0.208,0.119,michigan,22434
108,0.222,0.405,0.226,0.147,michigan,26397
109,0.2355,0.3832,0.2246,0.1567,michigan,22209
110,0.243,0.427,0.206,0.124,michigan,21200
1a,0.1808,0.4955,0.2078,0.1159,minnesota,31203
1b,0.1748,0.4446,0.2358,0.1449,minnesota,30674
2a,0.248,0.434,0.208,0.11,minnesota,26588
2b,0.219,0.449,0.209,0.123,minnesota,28124
3a,0.2098,0.3696,0.2547,0.1658,minnesota,26986
3b,0.15,0.34,0.274,0.236,minnesota,31922
4a,0.161,0.449,0.252,0.138,minnesota,27624
4b,0.1461,0.4404,0.2492,0.1642,minnesota,32446
5a,0.241,0.456,0.188,0.115,minnesota,22478
5b,0.223,0.398,0.237,0.142,minnesota,26132
6a,0.187,0.388,0.266,0.159,minnesota,29897
6b,0.1898,0.3726,0.2408,0.1968,minnesota,30925
7a,0.1742,0.3684,0.2372,0.2202,minnesota,20411
7b,0.206,0.452,0.24,0.102,minnesota,26175
8a,0.1808,0.4545,0.2208,0.1439,minnesota,30797
8b,0.207,0.415,0.229,0.149,minnesota,28520
9a,0.2068,0.4575,0.2088,0.1269,minnesota,27467
9b,0.2078,0.4685,0.2188,0.1049,minnesota,30053
10a,0.2368,0.3726,0.2358,0.1548,minnesota,27917
10b,0.2082,0.4474,0.2032,0.1411,minnesota,27225
11a,0.166,0.414,0.266,0.154,minnesota,30671
11b,0.2395,0.4339,0.2044,0.1222,minnesota,25700
12a,0.175,0.467,0.226,0.132,minnesota,30362
12b,0.1632,0.4765,0.2202,0.1401,minnesota,32116
13a,0.1449,0.4615,0.2438,0.1499,minnesota,28620
13b,0.126,0.445,0.246,0.183,minnesota,36018
14a,0.206,0.438,0.223,0.133,minnesota,27236
14b,0.248,0.454,0.186,0.112,minnesota,17236
15a,0.18,0.424,0.248,0.148,minnesota,31357
15b,0.1181,0.3914,0.2813,0.2092,minnesota,38084
16a,0.1868,0.4585,0.2048,0.1499,minnesota,29138
16b,0.2144,0.4619,0.2004,0.1232,minnesota,29304
17a,0.191,0.441,0.234,0.134,minnesota,30946
17b,0.216,0.435,0.207,0.142,minnesota,28395
18a,0.145,0.458,0.249,0.148,minnesota,32356
18b,0.18,0.463,0.221,0.136,minnesota,31190
19a,0.134,0.46,0.264,0.142,minnesota,31265
19b,0.2288,0.4146,0.2028,0.1538,minnesota,18140
20a,0.1211,0.3754,0.2523,0.2513,minnesota,38775
20b,0.1431,0.3764,0.2663,0.2142,minnesota,26016
21a,0.1491,0.4224,0.2492,0.1792,minnesota,31791
21b,0.154,0.452,0.242,0.152,minnesota,34826
22a,0.1982,0.4695,0.2052,0.1271,minnesota,30290
22b,0.209,0.491,0.201,0.099,minnesota,28637
23a,0.195,0.438,0.219,0.148,minnesota,30150
23b,0.1612,0.4715,0.2292,0.1381,minnesota,32148
24a,0.163,0.448,0.225,0.164,minnesota,32290
24b,0.1812,0.4084,0.2773,0.1331,minnesota,30954
25a,0.0941,0.3564,0.2763,0.2733,minnesota,42385
25b,0.1343,0.3497,0.2615,0.2545,minnesota,35665
26a,0.192,0.393,0.212,0.203,minnesota,31103
26b,0.095,0.332,0.264,0.309,minnesota,42363
27a,0.182,0.495,0.203,0.12,minnesota,30015
27b,0.1788,0.4715,0.2188,0.1309,minnesota,30854
28a,0.218,0.457,0.188,0.137,minnesota,20998
28b,0.1918,0.4286,0.2338,0.1459,minnesota,31473
29a,0.132,0.363,0.264,0.241,minnesota,36217
29b,0.1138,0.3912,0.2864,0.2086,minnesota,36528
30a,0.087,0.377,0.289,0.247,minnesota,38910
30b,0.0882,0.3317,0.3196,0.2605,minnesota,42846
31a,0.1109,0.3836,0.2787,0.2268,minnesota,38180
31b,0.0981,0.3173,0.3003,0.2843,minnesota,42283
32a,0.124,0.447,0.261,0.168,minnesota,32071
32b,0.0961,0.3564,0.3103,0.2372,minnesota,38177
33a,0.0619,0.2517,0.2238,0.4625,minnesota,50164
33b,0.0799,0.2557,0.2128,0.4515,minnesota,48807
34a,0.0559,0.2398,0.2567,0.4476,minnesota,51408
34b,0.0691,0.2763,0.2683,0.3864,minnesota,48442
35a,0.117,0.413,0.259,0.211,minnesota,36962
35b,0.1021,0.2833,0.2743,0.3403,minnesota,43709
36a,0.105,0.368,0.3,0.227,minnesota,39555
36b,0.095,0.357,0.282,0.266,minnesota,41850
37a,0.133,0.431,0.285,0.151,minnesota,36337
37b,0.082,0.314,0.268,0.336,minnesota,45474
38a,0.0919,0.3047,0.2797,0.3237,minnesota,42674
38b,0.088,0.318,0.243,0.351,minnesota,41772
39a,0.0798,0.3124,0.2824,0.3253,minnesota,40876
39b,0.13,0.267,0.228,0.375,minnesota,37629
40a,0.244,0.484,0.186,0.086,minnesota,29290
40b,0.19,0.476,0.231,0.103,minnesota,31378
41a,0.136,0.401,0.262,0.201,minnesota,36855
41b,0.1421,0.4124,0.2462,0.1992,minnesota,32536
42a,0.104,0.325,0.245,0.326,minnesota,38193
42b,0.1089,0.3187,0.2577,0.3147,minnesota,39979
43a,0.0981,0.3684,0.2442,0.2893,minnesota,35407
43b,0.1029,0.4106,0.2957,0.1908,minnesota,37008
44a,0.0559,0.2265,0.2066,0.511,minnesota,53757
44b,0.0749,0.2707,0.2368,0.4176,minnesota,48075
45a,0.1512,0.4034,0.2442,0.2012,minnesota,35617
45b,0.1,0.339,0.28,0.281,minnesota,40517
46a,0.093,0.332,0.262,0.313,minnesota,43465
46b,0.086,0.335,0.308,0.271,minnesota,41500
47a,0.0961,0.3133,0.2743,0.3163,minnesota,41693
47b,0.0781,0.3023,0.2272,0.3924,minnesota,43752
48a,0.0651,0.2292,0.2292,0.4765,minnesota,50474
48b,0.0719,0.2138,0.1988,0.5155,minnesota,53065
49a,0.053,0.175,0.162,0.61,minnesota,60684
49b,0.0851,0.2813,0.2412,0.3924,minnesota,46838
50a,0.1499,0.4156,0.2607,0.1738,minnesota,34200
50b,0.132,0.381,0.26,0.227,minnesota,36100
51a,0.1108,0.3802,0.2645,0.2445,minnesota,38134
51b,0.0631,0.2312,0.2533,0.4525,minnesota,51876
52a,0.1259,0.3467,0.2707,0.2567,minnesota,36244
52b,0.0972,0.3667,0.2435,0.2926,minnesota,37360
53a,0.119,0.335,0.281,0.265,minnesota,39591
53b,0.045,0.1798,0.2348,0.5405,minnesota,58999
54a,0.1079,0.3976,0.2927,0.2018,minnesota,37286
54b,0.116,0.353,0.272,0.259,minnesota,38756
55a,0.115,0.342,0.266,0.277,minnesota,41141
55b,0.0809,0.2687,0.2657,0.3846,minnesota,47025
56a,0.1071,0.3223,0.2653,0.3053,minnesota,42062
56b,0.1401,0.3554,0.2362,0.2683,minnesota,36492
57a,0.098,0.351,0.255,0.296,minnesota,41327
57b,0.099,0.256,0.249,0.396,minnesota,46113
58a,0.0808,0.2735,0.2824,0.3633,minnesota,47006
58b,0.087,0.336,0.301,0.276,minnesota,42966
59a,0.2048,0.5075,0.1878,0.0999,minnesota,26997
59b,0.158,0.315,0.223,0.304,minnesota,31817
60a,0.1782,0.4064,0.2432,0.1722,minnesota,32448
60b,0.2308,0.4326,0.1718,0.1648,minnesota,9769
61a,0.0991,0.2663,0.2583,0.3764,minnesota,45964
61b,0.095,0.278,0.241,0.386,minnesota,46465
62a,0.301,0.444,0.15,0.105,minnesota,22449
62b,0.1822,0.4084,0.2112,0.1982,minnesota,31291
63a,0.1181,0.3664,0.2773,0.2382,minnesota,37739
63b,0.09,0.364,0.276,0.27,minnesota,40062
64a,0.136,0.341,0.218,0.305,minnesota,31621
64b,0.1,0.273,0.265,0.362,minnesota,42002
65a,0.2072,0.4665,0.2022,0.1241,minnesota,25675
65b,0.171,0.386,0.255,0.188,minnesota,31065
66a,0.1201,0.3624,0.2513,0.2663,minnesota,32846
66b,0.2174,0.4309,0.2174,0.1343,minnesota,26715
67a,0.227,0.476,0.204,0.093,minnesota,25675
67b,0.2022,0.4975,0.2152,0.0851,minnesota,27844
1,0.3067,0.4486,0.1578,0.0869,missouri,20214
2,0.2613,0.4655,0.1892,0.0841,missouri,26692
3,0.2823,0.4585,0.1532,0.1061,missouri,20727
4,0.2937,0.4645,0.1489,0.0929,missouri,24958
5,0.283,0.469,0.15,0.098,missouri,25140
6,0.281,0.476,0.164,0.079,missouri,25052
7,0.2797,0.4695,0.1548,0.0959,missouri,26605
8,0.1752,0.3884,0.2643,0.1722,missouri,32342
9,0.2106,0.3972,0.2285,0.1637,missouri,30389
10,0.2677,0.4715,0.1848,0.0759,missouri,22348
11,0.217,0.437,0.236,0.11,missouri,29464
12,0.1151,0.3764,0.2563,0.2523,missouri,38032
13,0.0941,0.3393,0.2322,0.3343,missouri,42010
14,0.1607,0.3633,0.2705,0.2056,missouri,36579
15,0.235,0.397,0.216,0.152,missouri,30047
16,0.1061,0.3043,0.2773,0.3123,missouri,44293
17,0.1748,0.4076,0.2448,0.1728,missouri,34451
18,0.1992,0.4815,0.1792,0.1401,missouri,29536
19,0.4178,0.4128,0.1212,0.0481,missouri,21798
20,0.1998,0.4675,0.2208,0.1119,missouri,31026
21,0.2318,0.4715,0.1978,0.0989,missouri,29455
22,0.334,0.446,0.151,0.069,missouri,22411
23,0.4234,0.4244,0.1061,0.046,missouri,18916
24,0.2018,0.4076,0.2308,0.1598,missouri,32487
25,0.097,0.33,0.259,0.314,missouri,45963
26,0.2482,0.4384,0.1712,0.1421,missouri,24594
27,0.285,0.497,0.154,0.064,missouri,26141
28,0.206,0.471,0.217,0.106,missouri,30915
29,0.174,0.49,0.203,0.133,missouri,32986
30,0.129,0.338,0.258,0.275,missouri,40686
31,0.1279,0.4266,0.2547,0.1908,missouri,34136
32,0.113,0.404,0.271,0.212,missouri,37651
33,0.171,0.4,0.223,0.206,missouri,33696
34,0.095,0.35,0.249,0.306,missouri,41578
35,0.1471,0.3463,0.2472,0.2593,missouri,37073
36,0.2232,0.4565,0.1952,0.1251,missouri,30038
37,0.1878,0.4066,0.1988,0.2068,missouri,31804
38,0.1441,0.3483,0.2503,0.2573,missouri,36997
39,0.235,0.437,0.192,0.136,missouri,27199
40,0.2717,0.4655,0.1668,0.0959,missouri,26427
41,0.2242,0.3944,0.2563,0.1251,missouri,29601
42,0.2448,0.4256,0.1978,0.1319,missouri,27658
43,0.2627,0.4965,0.1648,0.0759,missouri,27269
44,0.1858,0.4955,0.2198,0.0989,missouri,28933
45,0.24,0.461,0.187,0.112,missouri,12525
46,0.177,0.37,0.225,0.228,missouri,25466
47,0.16,0.446,0.216,0.178,missouri,32475
48,0.274,0.463,0.177,0.086,missouri,25928
49,0.204,0.476,0.208,0.112,missouri,29071
50,0.175,0.4,0.23,0.195,missouri,31537
51,0.246,0.483,0.168,0.103,missouri,25911
52,0.3427,0.4535,0.1409,0.0629,missouri,22214
53,0.2478,0.4216,0.2148,0.1159,missouri,29694
54,0.2597,0.4326,0.2008,0.1069,missouri,20537
55,0.127,0.344,0.287,0.242,missouri,38160
56,0.168,0.454,0.241,0.137,missouri,32511
57,0.2553,0.4474,0.1872,0.1101,missouri,26648
58,0.3624,0.4264,0.1401,0.0711,missouri,21913
59,0.16,0.457,0.232,0.151,missouri,32818
60,0.218,0.46,0.214,0.108,missouri,30480
61,0.204,0.444,0.211,0.141,missouri,30282
62,0.245,0.488,0.178,0.089,missouri,27336
63,0.1299,0.3257,0.2877,0.2567,missouri,40011
64,0.1269,0.4366,0.2388,0.1978,missouri,34222
65,0.148,0.407,0.216,0.229,missouri,26254
66,0.274,0.493,0.169,0.064,missouri,24892
67,0.1728,0.3377,0.2777,0.2118,missouri,31707
68,0.1391,0.4595,0.2773,0.1241,missouri,34692
69,0.1638,0.4665,0.2158,0.1538,missouri,31892
70,0.137,0.309,0.217,0.337,missouri,38104
