district,under 20,20 to 34,35 to 49,50 to 64,65 and over,median age,state
65,27.62,21.68,17.59,18.55,14.56,35.9,new mexico
66,28.11,23.23,16.4,16.03,16.24,34.0,new mexico
67,22.47,18.09,14.9,19.33,25.21,43.4,new mexico
68,28.73,18.41,22.23,17.45,13.18,36.7,new mexico
69,28.18,20.8,16.82,17.37,16.83,36.2,new mexico
70,22.18,19.39,17.08,21.8,19.55,42.5,new mexico
1,22.39,16.38,18.54,21.78,20.92,44.9,new york
2,22.1,14.07,17.46,22.61,23.75,47.5,new york
3,24.28,20.82,19.12,21.54,14.23,38.9,new york
4,24.61,20.55,17.25,20.67,16.91,39.8,new york
5,24.5,20.76,19.01,21.53,14.2,38.7,new york
6,27.91,22.34,21.6,18.59,9.56,34.8,new york
7,21.9,18.53,19.4,23.4,16.77,42.7,new york
8,23.1,15.9,17.31,24.46,19.23,45.8,new york
9,22.24,18.49,17.77,23.53,17.97,43.2,new york
10,23.89,15.39,18.52,23.49,18.7,44.2,new york
11,23.95,19.7,19.44,21.79,15.13,40.3,new york
12,22.82,16.41,18.2,25.09,17.49,45.0,new york
13,24.66,16.13,19.49,20.69,19.03,42.8,new york
14,24.47,16.86,19.21,22.98,16.48,42.1,new york
15,22.99,16.74,17.92,23.79,18.56,43.8,new york
16,26.35,13.82,18.92,20.04,20.87,43.5,new york
17,21.77,19.4,17.95,23.63,17.26,42.5,new york
18,26.39,22.15,20.0,17.24,14.23,35.8,new york
19,23.66,18.56,18.07,22.06,17.65,42.2,new york
20,23.89,18.82,16.99,21.84,18.46,41.1,new york
21,23.84,17.53,19.34,21.29,18.0,42.4,new york
22,22.37,20.16,18.59,22.26,16.62,41.4,new york
23,25.61,18.38,17.69,20.7,17.61,39.7,new york
24,23.35,21.57,18.1,19.77,17.21,39.1,new york
25,20.59,19.92,18.36,22.12,19.0,42.8,new york
26,19.05,15.21,18.52,21.61,25.61,47.8,new york
27,24.69,19.61,20.07,19.02,16.62,39.3,new york
28,20.06,19.38,20.87,21.3,18.39,42.3,new york
29,22.96,20.85,19.34,21.34,15.51,39.5,new york
30,20.2,21.55,22.23,20.27,15.76,40.1,new york
31,26.42,20.95,18.85,21.07,12.71,37.1,new york
32,24.31,22.46,19.32,19.91,14.0,37.4,new york
33,20.98,20.54,17.87,22.14,18.47,42.3,new york
34,21.73,20.6,24.8,18.88,13.99,39.2,new york
35,24.83,22.46,21.25,18.76,12.7,36.5,new york
36,15.04,34.88,22.3,14.92,12.85,35.0,new york
37,19.55,29.01,23.82,17.09,10.54,35.6,new york
38,24.09,24.16,20.17,19.94,11.64,36.2,new york
39,24.28,22.67,24.13,16.39,12.53,36.8,new york
40,17.71,19.52,20.38,22.89,19.5,45.3,new york
41,23.31,18.38,17.43,20.49,20.4,42.2,new york
42,25.42,25.32,20.19,16.83,12.23,34.5,new york
43,21.29,27.36,19.45,16.91,15.0,35.6,new york
44,28.05,19.64,22.35,17.15,12.81,36.3,new york
45,25.35,19.7,16.97,18.85,19.14,39.3,new york
46,21.05,18.44,17.53,19.48,23.49,44.1,new york
47,23.77,19.03,20.58,19.77,16.85,40.2,new york
48,41.06,19.99,13.7,11.81,13.44,26.6,new york
49,24.15,21.99,20.44,19.12,14.3,37.6,new york
50,29.43,30.58,21.55,10.35,8.09,31.1,new york
51,25.35,25.33,22.1,16.02,11.19,34.6,new york
52,21.3,26.78,26.67,14.12,11.14,35.8,new york
53,21.55,38.06,18.59,12.2,9.6,30.8,new york
54,24.78,28.31,19.43,17.01,10.46,32.8,new york
55,25.57,25.57,19.46,17.28,12.13,34.3,new york
56,21.33,30.95,20.16,16.63,10.93,33.7,new york
57,19.89,32.35,22.69,13.58,11.49,34.0,new york
58,22.71,19.92,18.63,21.66,17.08,40.7,new york
59,23.92,18.79,19.57,21.07,16.66,40.6,new york
60,27.97,21.35,18.3,17.84,14.55,35.4,new york
61,24.97,21.11,18.85,21.53,13.54,38.2,new york
62,23.44,18.06,19.89,20.56,18.05,41.8,new york
63,24.71,19.91,18.73,19.9,16.75,40.3,new york
64,22.7,19.62,19.36,21.59,16.72,41.1,new york
65,13.61,29.14,20.63,17.86,18.75,40.1,new york
66,16.77,33.17,21.06,15.18,13.82,35.0,new york
67,15.45,24.23,24.16,18.7,17.46,40.5,new york
68,21.12,26.03,20.55,17.71,14.59,36.8,new york
69,17.15,28.39,16.54,17.32,20.59,38.2,new york
70,20.01,29.84,20.93,16.79,12.44,35.1,new york
71,18.13,29.22,21.73,18.29,12.62,36.5,new york
72,20.84,27.92,19.88,17.07,14.29,35.7,new york
73,13.06,23.82,17.53,19.57,26.02,46.4,new york
74,14.09,33.62,19.87,16.08,16.34,36.5,new york
75,10.55,34.51,21.71,18.0,15.22,37.3,new york
76,15.47,28.91,21.22,15.52,18.88,38.2,new york
77,30.62,23.22,18.55,16.88,10.73,32.6,new york
78,29.8,26.12,17.64,16.23,10.21,31.2,new york
79,29.49,24.26,18.37,17.52,10.36,32.3,new york
80,24.11,22.53,20.29,18.45,14.62,37.0,new york
81,22.8,19.91,18.4,18.76,20.12,40.3,new york
82,21.92,19.73,19.79,19.13,19.43,41.3,new york
83,26.3,22.35,17.93,19.25,14.17,36.2,new york
84,31.88,24.58,18.96,16.22,8.35,31.2,new york
85,28.35,25.01,19.36,15.65,11.64,32.8,new york
86,31.07,25.09,18.8,16.35,8.69,30.9,new york
87,26.38,23.01,18.34,18.81,13.45,35.4,new york
88,27.51,14.38,20.44,20.59,17.08,41.4,new york
89,23.02,21.83,20.13,19.26,15.77,38.9,new york
90,23.78,19.74,18.63,19.55,18.3,39.8,new york
91,25.39,17.96,20.77,19.6,16.28,40.3,new york
92,24.78,17.11,19.35,21.37,17.39,41.4,new york
93,25.66,16.86,19.18,22.43,15.87,41.4,new york
94,22.02,16.21,18.11,24.62,19.05,45.7,new york
95,22.5,16.82,20.71,22.52,17.45,43.2,new york
96,24.78,16.87,18.44,21.01,18.91,42.4,new york
97,32.76,19.41,16.15,17.1,14.57,33.3,new york
98,38.94,17.49,15.9,16.32,11.35,28.6,new york
99,25.67,19.78,18.65,21.16,14.75,39.1,new york
100,24.61,18.32,18.25,21.63,17.19,40.9,new york
101,22.71,19.09,18.36,21.71,18.13,41.9,new york
102,20.06,17.26,17.2,23.3,22.18,46.6,new york
103,21.38,18.22,16.76,22.56,21.09,44.7,new york
104,23.89,20.6,20.08,19.97,15.45,39.1,new york
105,21.19,18.44,18.7,24.5,17.17,44.1,new york
106,21.7,18.8,17.05,22.89,19.56,43.4,new york
107,22.68,16.71,17.62,23.23,19.76,44.4,new york
108,23.73,26.46,18.03,17.81,13.98,34.9,new york
109,21.58,25.37,16.38,19.06,17.6,37.8,new york
110,23.45,19.41,18.1,20.76,18.29,40.2,new york
111,24.38,19.35,18.49,21.33,16.44,40.2,new york
112,23.83,16.68,19.37,21.65,18.47,42.8,new york
113,21.29,19.36,18.87,21.92,18.56,42.5,new york
114,19.43,17.02,17.33,24.06,22.15,47.2,new york
115,22.3,21.25,17.94,21.6,16.91,40.4,new york
116,25.61,21.9,16.66,19.28,16.55,36.9,new york
117,25.48,22.99,16.07,19.37,16.09,36.2,new york
118,22.13,16.4,17.44,23.32,20.7,45.2,new york
119,25.28,21.4,17.6,18.77,16.95,37.7,new york
120,24.66,17.36,18.05,23.08,16.84,41.8,new york
121,23.58,19.65,15.81,21.87,19.09,41.5,new york
122,22.82,15.58,16.81,23.42,21.36,45.4,new york
123,23.39,24.23,15.37,18.75,18.26,36.8,new york
124,23.14,17.79,17.26,22.29,19.52,42.6,new york
125,24.69,29.11,15.29,16.66,14.26,31.4,new york
126,21.99,17.1,17.93,22.74,20.24,44.5,new york
127,23.23,17.41,18.86,22.73,17.76,42.0,new york
128,25.81,21.13,16.82,19.65,16.59,37.5,new york
129,26.14,25.12,15.37,18.35,15.03,34.1,new york
130,24.48,17.35,17.1,22.91,18.17,42.8,new york
131,22.83,17.65,16.99,22.53,19.99,43.8,new york
132,23.35,17.17,17.86,21.89,19.74,43.0,new york
133,24.48,18.11,16.63,22.19,18.58,41.9,new york
134,23.03,18.06,18.16,22.15,18.6,42.9,new york
135,22.48,15.37,17.93,23.19,21.03,45.5,new york
136,22.65,20.67,17.8,20.03,18.84,40.4,new york
137,27.86,24.64,15.86,18.43,13.22,33.3,new york
138,21.86,28.55,17.56,17.71,14.32,34.8,new york
139,22.92,19.56,17.2,22.47,17.85,41.6,new york
140,21.18,21.34,17.35,22.07,18.05,41.6,new york
141,26.82,26.18,16.73,17.21,13.07,32.9,new york
142,21.52,19.24,16.76,22.73,19.75,43.1,new york
143,20.04,21.58,17.16,21.75,19.46,42.3,new york
144,23.86,16.11,18.22,23.3,18.5,43.4,new york
145,22.34,18.08,17.01,22.87,19.7,43.6,new york
146,24.43,19.25,16.85,18.58,20.89,40.4,new york
147,21.29,16.88,17.99,25.24,18.6,45.4,new york
148,25.67,17.82,16.28,21.22,19.01,41.2,new york
149,23.38,24.7,17.45,18.9,15.58,36.3,new york
150,23.68,18.01,16.52,21.7,20.1,42.8,new york
1,21.35,15.88,16.59,22.56,23.62,46.5,north carolina
2,23.26,16.93,19.88,22.81,17.12,42.9,north carolina
3,25.04,24.34,15.94,16.73,17.94,35.5,north carolina
4,28.46,22.12,16.79,17.4,15.23,34.6,north carolina
5,24.38,18.54,17.18,21.39,18.51,41.9,north carolina
6,21.09,14.99,18.92,24.03,20.97,46.2,north carolina
7,25.69,18.02,18.9,21.38,15.99,39.9,north carolina
8,29.27,26.88,16.68,15.01,12.17,30.2,north carolina
9,23.16,27.68,17.73,17.97,13.46,34.4,north carolina
10,25.24,18.63,19.43,20.77,15.94,39.7,north carolina
11,21.44,33.28,19.11,15.45,10.73,32.2,north carolina
12,24.67,17.67,17.28,21.24,19.14,41.7,north carolina
13,19.63,14.6,17.06,23.94,24.77,49.0,north carolina
14,27.45,31.13,16.22,14.52,10.68,29.0,north carolina
15,28.64,41.99,12.08,9.37,7.92,24.3,north carolina
16,23.91,16.59,19.49,21.15,18.86,42.6,north carolina
17,14.74,10.79,13.15,25.58,35.74,58.2,north carolina
18,21.81,26.33,18.13,18.0,15.73,36.7,north carolina
19,22.64,18.0,20.21,21.32,17.82,41.5,north carolina
20,21.26,21.0,18.46,18.33,20.95,41.4,north carolina
21,26.79,20.64,17.6,17.7,17.27,37.2,north carolina
22,24.95,17.62,17.4,20.37,19.65,41.8,north carolina
23,24.0,17.22,16.54,21.52,20.72,43.1,north carolina
24,25.74,18.04,17.62,20.45,18.15,40.5,north carolina
25,22.47,18.1,18.1,21.69,19.64,43.3,north carolina
26,27.77,17.79,22.46,20.19,11.8,38.5,north carolina
27,22.32,16.67,16.32,22.49,22.19,45.8,north carolina
28,27.88,18.25,19.99,19.04,14.83,38.1,north carolina
29,25.09,28.95,18.97,15.34,11.64,32.4,north carolina
30,22.22,20.79,20.71,19.16,17.12,39.8,north carolina
31,24.95,26.45,20.76,17.1,10.75,34.4,north carolina
32,24.45,17.0,16.38,21.27,20.91,43.3,north carolina
33,31.7,27.43,18.29,13.88,8.7,30.2,north carolina
34,20.42,25.71,20.53,18.57,14.77,37.3,north carolina
35,27.68,15.95,24.02,19.49,12.86,39.8,north carolina
36,25.35,17.27,19.55,24.04,13.8,41.1,north carolina
37,32.97,15.19,25.01,17.28,9.55,36.1,north carolina
38,26.65,27.03,21.31,15.74,9.27,33.1,north carolina
39,26.87,17.97,24.86,18.22,12.07,37.8,north carolina
40,23.46,14.82,21.01,22.78,17.93,43.8,north carolina
41,32.1,13.66,28.56,16.23,9.45,37.6,north carolina
42,27.79,39.17,13.99,11.53,7.52,26.6,north carolina
43,26.21,29.49,16.22,15.31,12.78,31.0,north carolina
44,28.47,23.41,17.44,16.84,13.84,33.7,north carolina
45,28.66,16.65,20.79,20.03,13.87,38.5,north carolina
46,27.06,17.97,18.63,20.31,16.02,39.5,north carolina
47,27.98,20.55,17.64,18.14,15.68,36.3,north carolina
48,28.21,21.64,19.29,17.79,13.07,35.1,north carolina
49,21.18,27.56,21.2,19.35,10.7,35.8,north carolina
50,23.63,13.89,20.35,23.66,18.47,44.5,north carolina
51,29.23,20.26,19.91,17.48,13.12,35.4,north carolina
52,22.75,15.99,17.17,18.92,25.17,44.5,north carolina
53,26.93,21.07,19.59,18.19,14.22,36.2,north carolina
54,21.95,15.59,19.2,21.76,21.5,44.9,north carolina
55,24.13,17.13,18.6,22.48,17.66,42.4,north carolina
56,26.13,33.02,15.32,14.01,11.52,27.6,north carolina
57,26.74,20.94,19.4,18.84,14.07,36.6,north carolina
58,25.68,24.29,18.48,18.06,13.47,35.0,north carolina
59,24.97,16.26,20.0,21.94,16.82,42.1,north carolina
60,25.08,24.26,19.42,17.09,14.15,35.4,north carolina
61,27.84,25.64,15.51,16.68,14.33,32.3,north carolina
62,25.67,14.8,20.25,21.14,18.13,43.0,north carolina
63,25.18,17.06,18.72,20.86,18.18,41.2,north carolina
64,27.15,21.0,17.38,19.12,15.35,36.6,north carolina
65,22.81,16.55,18.35,22.37,19.93,44.2,north carolina
66,24.02,17.98,18.21,20.38,19.4,42.6,north carolina
67,24.42,18.94,18.79,21.3,16.55,40.9,north carolina
68,33.55,12.05,24.9,19.61,9.9,38.9,north carolina
69,29.04,19.23,21.26,17.77,12.7,36.4,north carolina
70,26.05,17.56,19.06,19.2,18.14,40.4,north carolina
71,28.03,23.71,17.76,17.45,13.06,33.7,north carolina
72,27.69,22.7,16.21,18.42,14.98,34.7,north carolina
73,23.8,18.12,18.66,21.53,17.89,42.0,north carolina
74,25.14,15.13,19.23,22.27,18.23,43.4,north carolina
75,24.92,18.18,19.87,19.92,17.12,40.4,north carolina
76,25.1,17.89,18.32,20.5,18.19,41.1,north carolina
77,23.89,16.57,18.47,22.45,18.62,43.2,north carolina
78,24.01,16.98,18.51,23.24,17.26,43.1,north carolina
79,22.07,16.05,16.8,21.59,23.48,45.8,north carolina
80,24.88,16.25,18.42,22.02,18.43,42.3,north carolina
81,23.12,18.27,19.3,21.49,17.83,42.8,north carolina
82,29.15,17.87,23.06,17.73,12.19,37.1,north carolina
83,27.67,18.64,20.53,18.83,14.33,37.8,north carolina
84,23.62,18.2,19.35,21.11,17.72,41.8,north carolina
85,20.69,17.08,18.93,21.6,21.7,45.1,north carolina
86,21.74,17.65,17.23,22.55,20.83,44.6,north carolina
87,22.44,16.59,18.84,21.98,20.15,45.1,north carolina
88,23.74,33.15,19.56,15.22,8.33,31.9,north carolina
89,23.83,16.56,18.59,22.73,18.3,43.5,north carolina
90,22.58,15.33,17.72,21.78,22.59,46.0,north carolina
91,21.66,15.9,18.57,23.96,19.92,46.0,north carolina
92,26.49,26.91,22.44,15.39,8.77,32.9,north carolina
93,22.07,24.33,15.42,19.13,19.06,38.8,north carolina
94,22.0,17.77,17.55,21.58,21.1,44.2,north carolina
95,26.72,17.15,20.84,21.06,14.22,40.0,north carolina
96,25.46,18.85,19.12,19.34,17.23,39.8,north carolina
97,23.3,16.08,19.95,22.98,17.69,43.6,north carolina
98,27.79,14.01,23.59,19.97,14.64,40.6,north carolina
99,29.4,22.48,21.42,17.6,9.11,33.9,north carolina
100,27.91,23.19,22.37,15.41,11.11,34.5,north carolina
101,25.91,25.39,20.64,18.41,9.64,34.2,north carolina
102,23.52,31.27,20.99,15.31,8.91,33.1,north carolina
103,24.62,16.96,20.04,21.33,17.06,41.8,north carolina
104,24.89,17.71,20.42,19.45,17.53,40.4,north carolina
105,27.02,14.68,25.74,20.2,12.36,39.8,north carolina
106,25.9,30.29,19.78,15.21,8.82,31.1,north carolina
107,24.95,25.87,23.69,16.22,9.27,34.5,north carolina
108,24.06,20.22,19.73,19.44,16.55,39.0,north carolina
109,26.65,18.09,19.9,20.15,15.21,39.6,north carolina
110,23.46,18.04,18.57,21.82,18.11,42.1,north carolina
111,24.97,18.55,17.97,20.99,17.51,41.1,north carolina
112,22.15,16.54,18.73,21.98,20.61,44.8,north carolina
113,18.17,13.35,15.5,22.46,30.52,52.7,north carolina
114,19.88,23.87,21.29,17.06,17.89,39.0,north carolina
115,19.85,16.15,18.0,22.62,23.38,47.1,north carolina
116,22.68,17.58,20.64,20.33,18.76,41.8,north carolina
117,21.76,15.6,18.16,20.37,24.11,45.5,north carolina
118,20.6,16.52,17.51,21.77,23.59,46.5,north carolina
119,22.62,19.92,16.29,19.37,21.8,42.2,north carolina
120,19.34,14.21,15.31,22.34,28.8,51.1,north carolina
1,27.37,18.54,16.68,19.64,17.77,38.6,ohio
2,23.79,18.69,17.92,20.11,19.5,41.5,ohio
3,25.58,24.33,16.94,17.94,15.21,35.1,ohio
4,26.02,19.04,17.57,19.71,17.66,39.4,ohio
5,22.47,16.5,18.22,22.51,20.3,44.3,ohio
6,21.38,13.05,17.7,25.06,22.8,48.5,ohio
7,22.65,18.06,17.49,21.56,20.24,43.3,ohio
8,23.37,18.97,17.34,20.87,19.46,41.5,ohio
9,24.7,21.66,17.29,17.84,18.51,37.7,ohio
10,22.59,28.77,16.71,19.12,12.8,33.9,ohio
11,27.01,20.58,16.73,20.67,15.01,37.0,ohio
12,23.03,18.86,17.21,20.41,20.47,42.1,ohio
13,22.75,28.92,18.19,17.45,12.7,33.9,ohio
14,22.13,19.33,17.88,21.82,18.84,42.1,ohio
15,21.52,21.25,18.16,21.28,17.78,41.1,ohio
16,23.49,16.33,17.98,21.36,20.83,44.3,ohio
17,26.32,24.23,18.86,19.05,11.53,34.7,ohio
18,21.61,46.71,13.42,11.21,7.05,27.2,ohio
19,25.71,20.64,21.28,18.05,14.32,37.3,ohio
20,27.8,22.26,19.87,17.97,12.1,35.0,ohio
21,26.74,20.66,22.47,17.08,13.05,36.8,ohio
22,24.67,29.62,18.51,15.75,11.44,32.9,ohio
23,27.54,21.22,21.52,18.46,11.25,35.7,ohio
24,24.72,19.68,20.88,19.52,15.19,38.4,ohio
25,29.85,25.24,18.88,15.24,10.78,31.7,ohio
26,25.77,21.96,19.12,19.81,13.33,36.4,ohio
27,26.99,16.37,20.99,20.05,15.6,39.5,ohio
28,24.05,18.54,17.27,21.11,19.04,40.7,ohio
29,25.72,18.97,17.23,21.89,16.19,39.4,ohio
30,27.35,18.16,17.97,20.1,16.42,38.0,ohio
31,21.32,35.23,15.28,15.65,12.52,30.9,ohio
32,27.64,25.72,18.5,16.78,11.36,32.8,ohio
33,27.45,19.28,16.3,20.22,16.76,37.8,ohio
34,23.96,22.71,17.2,18.97,17.15,38.1,ohio
35,24.36,23.97,16.4,21.0,14.27,36.5,ohio
36,21.77,19.23,18.24,21.51,19.26,42.3,ohio
37,24.6,15.52,19.73,21.83,18.33,42.5,ohio
38,22.01,15.4,18.03,23.62,20.94,46.5,ohio
39,26.49,27.61,14.97,17.97,12.96,31.8,ohio
40,24.88,17.89,18.32,20.51,18.4,40.7,ohio
41,22.61,20.8,16.34,20.54,19.71,40.7,ohio
42,25.54,17.66,19.44,19.29,18.07,40.0,ohio
43,23.92,16.71,17.59,21.25,20.53,43.5,ohio
44,25.37,25.37,16.23,18.82,14.2,34.5,ohio
45,27.09,21.17,18.96,18.25,14.53,36.2,ohio
46,23.96,20.28,17.39,21.03,17.35,39.9,ohio
47,26.09,14.76,17.91,21.9,19.35,42.9,ohio
48,21.68,17.08,17.45,21.29,22.49,45.1,ohio
49,25.69,20.24,18.38,19.29,16.4,38.4,ohio
50,24.4,17.11,17.07,21.72,19.7,43.1,ohio
51,25.41,21.67,17.79,19.35,15.78,37.3,ohio
52,27.7,17.18,20.72,20.79,13.61,39.2,ohio
53,28.8,21.96,16.57,17.49,15.18,34.3,ohio
54,25.81,18.66,21.76,20.58,13.2,39.2,ohio
55,23.49,17.63,19.48,21.2,18.19,42.3,ohio
56,24.78,18.79,17.35,20.68,18.4,40.6,ohio
57,26.17,15.87,18.72,21.31,17.94,42.2,ohio
58,23.04,19.84,17.38,20.33,19.4,41.1,ohio
59,21.66,15.9,16.92,22.97,22.55,46.4,ohio
60,22.63,19.97,17.63,21.16,18.61,41.2,ohio
61,21.9,14.95,18.21,23.66,21.28,46.2,ohio
62,27.46,16.34,19.8,20.74,15.66,40.0,ohio
63,21.12,16.44,17.6,21.91,22.94,45.9,ohio
64,24.46,18.57,16.29,21.22,19.46,41.6,ohio
65,25.41,18.09,18.93,20.67,16.91,39.6,ohio
66,24.85,17.27,19.15,22.24,16.5,41.3,ohio
67,29.44,14.67,24.3,18.44,13.15,39.0,ohio
68,27.41,16.97,18.96,20.27,16.39,39.5,ohio
69,24.95,15.79,19.49,22.14,17.63,42.5,ohio
70,25.57,17.49,17.74,20.81,18.39,41.2,ohio
71,25.94,18.96,18.7,20.27,16.13,39.0,ohio
72,25.71,16.46,18.27,21.91,17.66,41.5,ohio
73,23.91,21.55,17.72,20.31,16.51,38.4,ohio
74,23.91,18.99,18.32,20.59,18.19,40.9,ohio
75,23.05,24.72,16.55,19.92,15.77,36.7,ohio
76,25.23,14.76,16.65,23.29,20.07,44.6,ohio
77,27.08,17.77,20.12,19.61,15.41,39.1,ohio
78,23.97,17.67,18.82,21.77,17.77,42.1,ohio
79,25.89,18.62,16.64,20.24,18.62,40.3,ohio
80,25.15,16.92,18.53,20.86,18.55,41.4,ohio
81,25.85,16.98,17.96,21.18,18.03,41.2,ohio
82,25.53,17.74,17.87,20.35,18.51,40.7,ohio
83,25.98,20.05,17.76,19.55,16.65,38.7,ohio
84,27.82,16.24,17.2,20.36,18.39,40.3,ohio
85,24.88,17.26,17.8,21.87,18.2,41.8,ohio
86,24.9,19.69,20.36,20.1,14.94,39.2,ohio
87,24.52,16.03,18.9,21.46,19.08,43.0,ohio
88,25.12,17.52,17.83,21.16,18.36,41.5,ohio
89,21.75,16.01,16.38,22.85,23.01,46.4,ohio
90,24.68,18.2,18.25,20.48,18.39,40.9,ohio
91,25.8,17.11,18.4,21.07,17.62,40.7,ohio
92,23.7,18.85,20.5,20.52,16.42,40.3,ohio
93,25.0,17.97,18.24,21.04,17.75,40.9,ohio
94,24.24,24.36,15.91,18.87,16.62,36.3,ohio
95,21.69,15.83,17.79,22.95,21.74,45.7,ohio
96,21.82,17.62,16.73,22.26,21.57,45.0,ohio
97,24.8,18.48,17.89,20.7,18.14,41.0,ohio
98,27.65,18.21,17.37,19.09,17.68,38.4,ohio
99,23.61,17.16,17.75,22.22,19.27,43.2,ohio
3,27.01,19.26,17.49,19.06,17.19,38.1,oklahoma
4,26.5,23.89,16.74,16.8,16.07,34.6,oklahoma
11,25.58,18.6,18.03,17.6,20.19,40.5,oklahoma
23,30.79,21.04,18.7,17.08,12.39,33.8,oklahoma
24,25.75,18.75,18.53,19.54,17.43,39.4,oklahoma
26,26.7,20.82,17.73,18.04,16.7,36.4,oklahoma
28,26.09,17.66,18.95,20.56,16.75,39.6,oklahoma
29,26.21,17.92,17.74,22.1,16.03,40.2,oklahoma
30,26.04,18.48,19.56,18.87,17.04,39.1,oklahoma
34,23.99,46.38,11.03,9.41,9.18,23.2,oklahoma
43,28.16,22.45,20.37,16.08,12.94,34.7,oklahoma
45,24.96,30.29,18.3,15.28,11.18,31.1,oklahoma
46,22.84,25.06,21.4,13.63,17.08,36.2,oklahoma
55,27.12,18.01,18.03,20.72,16.12,39.0,oklahoma
56,25.96,18.72,18.92,19.26,17.14,38.9,oklahoma
57,29.18,23.69,16.49,17.01,13.64,32.8,oklahoma
62,27.48,25.8,18.65,15.53,12.53,32.8,oklahoma
64,24.86,24.52,17.62,19.68,13.32,35.3,oklahoma
65,31.49,24.07,15.66,15.54,13.24,31.2,oklahoma
66,24.36,21.26,18.6,18.98,16.8,38.0,oklahoma
68,29.36,21.01,20.17,18.18,11.28,34.8,oklahoma
71,23.82,23.36,19.56,19.45,13.82,36.6,oklahoma
78,24.44,23.2,19.48,17.06,15.82,36.3,oklahoma
79,21.92,27.05,15.3,17.19,18.54,36.0,oklahoma
81,27.63,26.79,14.73,16.33,14.51,32.3,oklahoma
83,24.37,27.38,19.44,16.07,12.74,34.2,oklahoma
85,19.26,23.26,18.05,19.87,19.55,39.8,oklahoma
87,25.16,25.73,20.02,16.49,12.59,34.2,oklahoma
88,22.05,32.93,19.5,15.58,9.95,32.4,oklahoma
89,38.14,18.47,20.86,14.7,7.83,30.1,oklahoma
90,30.6,23.22,18.98,16.38,10.82,32.6,oklahoma
93,33.45,19.95,18.4,15.02,13.19,32.3,oklahoma
94,28.79,22.81,17.24,16.29,14.87,33.7,oklahoma
95,26.26,24.3,17.74,16.98,14.71,34.5,oklahoma
97,24.79,17.74,15.39,22.89,19.2,41.5,oklahoma
100,25.84,21.36,20.0,17.49,15.31,36.6,oklahoma
101,27.52,15.86,18.37,20.01,18.24,39.7,oklahoma
1,17.62,11.46,15.87,23.05,32.0,54.5,oregon
2,21.46,16.74,17.25,20.7,23.85,45.4,oregon
3,22.4,15.84,16.58,20.37,24.8,45.5,oregon
4,23.22,16.1,18.69,19.94,22.05,43.3,oregon
5,19.14,19.07,15.27,21.46,25.06,46.1,oregon
6,25.82,20.28,18.48,17.09,18.33,37.8,oregon
7,20.6,16.69,14.72,22.7,25.29,48.3,oregon
8,17.96,23.81,17.38,20.67,20.17,42.1,oregon
9,19.2,14.52,15.52,22.51,28.25,50.6,oregon
10,19.14,15.09,16.21,23.19,26.37,49.7,oregon
11,24.46,24.89,16.39,16.86,17.4,35.5,oregon
12,24.2,22.8,18.29,19.4,15.31,37.0,oregon
13,19.86,25.86,18.4,16.63,19.26,38.3,oregon
14,24.34,20.25,19.84,18.84,16.73,39.0,oregon
15,26.1,19.28,19.47,17.99,17.16,38.3,oregon
16,22.82,35.58,14.16,13.44,13.99,28.5,oregon
17,22.98,17.11,17.05,21.2,21.65,43.6,oregon
18,26.31,17.34,18.75,20.47,17.13,40.1,oregon
19,25.97,20.96,17.98,18.57,16.52,37.8,oregon
20,27.67,20.75,18.53,16.57,16.49,36.2,oregon
21,24.86,23.26,18.91,18.16,14.81,36.6,oregon
22,32.72,23.48,18.46,13.54,11.79,30.5,oregon
23,23.27,15.89,18.28,21.35,21.2,43.7,oregon
24,24.94,19.86,18.08,19.7,17.43,39.0,oregon
25,27.08,20.93,19.27,17.39,15.34,36.3,oregon
26,27.09,18.81,21.32,19.67,13.1,37.7,oregon
27,20.91,21.55,20.39,20.53,16.62,40.3,oregon
28,26.02,19.23,22.58,18.96,13.21,38.2,oregon
29,27.63,21.69,21.76,15.88,13.05,35.4,oregon
30,23.79,29.22,21.69,14.39,10.91,33.5,oregon
31,23.95,16.84,20.26,21.95,17.01,42.0,oregon
32,21.26,16.78,17.69,22.45,21.81,45.0,oregon
33,25.6,17.85,24.86,18.19,13.5,39.3,oregon
34,21.41,29.6,19.86,16.98,12.15,34.5,oregon
35,23.03,18.52,24.12,18.18,16.15,39.4,oregon
36,14.46,30.02,21.06,17.61,16.86,38.2,oregon
37,25.86,15.09,20.98,21.49,16.57,41.7,oregon
38,23.79,16.09,20.98,21.17,17.98,42.7,oregon
39,23.02,15.41,18.8,23.13,19.64,44.3,oregon
40,23.27,19.56,19.61,19.93,17.63,40.0,oregon
41,20.4,21.32,22.71,19.17,16.4,39.9,oregon
42,14.3,33.97,28.61,14.03,9.09,35.6,oregon
43,17.67,31.05,26.39,14.63,10.27,35.5,oregon
44,20.97,27.41,26.78,14.52,10.31,35.7,oregon
45,19.88,20.34,23.84,20.12,15.83,41.0,oregon
46,19.39,21.2,27.26,18.46,13.69,39.7,oregon
47,23.13,22.46,20.57,17.99,15.85,37.4,oregon
48,22.29,22.09,22.47,17.35,15.8,38.5,oregon
49,25.72,24.24,19.96,17.92,12.15,35.0,oregon
50,27.86,21.35,19.3,17.2,14.29,35.5,oregon
51,26.6,19.14,21.24,18.77,14.25,37.9,oregon
