district,earnings $1 - $24'999,earnings $25'000 - 49'999,earnings $50'000 - 74'999,earnings $75'000 or more,state,median earnings
99,0.1789,0.486,0.2175,0.1176,maine,26641
100,0.1204,0.4889,0.2106,0.1802,maine,32184
101,0.0433,0.3703,0.2599,0.3265,maine,44727
102,0.1202,0.4668,0.2703,0.1427,maine,36415
103,0.1199,0.3309,0.354,0.1952,maine,40639
104,0.1628,0.5447,0.2291,0.0635,maine,30472
105,0.2041,0.4063,0.2598,0.1297,maine,30826
106,0.1617,0.3822,0.3309,0.1251,maine,32576
107,0.1719,0.4972,0.1897,0.1411,maine,26800
108,0.139,0.5252,0.2238,0.1119,maine,28158
109,0.1126,0.4533,0.2423,0.1918,maine,31189
110,0.1673,0.4082,0.2222,0.2023,maine,21021
111,0.2165,0.4779,0.1788,0.1268,maine,27258
112,0.1593,0.4571,0.2495,0.1341,maine,27436
113,0.1794,0.4838,0.2136,0.1232,maine,22927
114,0.1507,0.4542,0.2865,0.1086,maine,30892
115,0.1864,0.4094,0.2416,0.1625,maine,27303
116,0.1105,0.4928,0.243,0.1537,maine,31674
117,0.1968,0.4577,0.1997,0.1458,maine,26591
118,0.1491,0.4526,0.2335,0.1649,maine,27733
119,0.1378,0.5054,0.2383,0.1184,maine,28882
120,0.1479,0.5061,0.2146,0.1314,maine,30649
121,0.197,0.471,0.206,0.126,maine,31478
122,0.182,0.4326,0.2226,0.1629,maine,22369
123,0.4327,0.2731,0.1911,0.103,maine,7330
124,0.1003,0.3997,0.271,0.229,maine,33996
125,0.1213,0.4028,0.2421,0.2337,maine,32732
126,0.1723,0.5409,0.1521,0.1347,maine,28282
127,0.1354,0.462,0.2501,0.1526,maine,30543
128,0.1854,0.4385,0.2179,0.1582,maine,30902
129,0.1335,0.452,0.2407,0.1738,maine,33640
130,0.0775,0.4074,0.2982,0.2168,maine,39329
131,0.1363,0.3735,0.2974,0.1928,maine,35124
132,0.1155,0.5009,0.2,0.1837,maine,34163
133,0.1301,0.4015,0.2242,0.2443,maine,28733
134,0.1243,0.4246,0.2906,0.1605,maine,32714
135,0.0751,0.3418,0.3631,0.22,maine,39172
136,0.1931,0.4881,0.1919,0.127,maine,30699
137,0.1473,0.5063,0.2248,0.1216,maine,30796
138,0.1872,0.4797,0.2007,0.1323,maine,26671
139,0.2026,0.4836,0.1908,0.1231,maine,24823
140,0.1689,0.3832,0.2667,0.1811,maine,28506
141,0.2007,0.4364,0.2155,0.1474,maine,27056
142,0.2466,0.4669,0.1866,0.0999,maine,28767
143,0.127,0.4081,0.3886,0.0762,maine,30887
144,0.2033,0.3931,0.1781,0.2255,maine,26120
145,0.1783,0.4821,0.2236,0.116,maine,27424
146,0.1249,0.5092,0.2619,0.104,maine,34205
147,0.1467,0.4692,0.1906,0.1936,maine,29440
148,0.1667,0.4755,0.2366,0.1212,maine,31273
149,0.1499,0.4748,0.2668,0.1085,maine,35437
150,0.1879,0.3902,0.3042,0.1177,maine,31122
151,0.1518,0.4588,0.2475,0.142,maine,32722
1st barnstable,0.0785,0.3257,0.2586,0.3372,massachusetts,38964
2nd barnstable,0.0858,0.3862,0.224,0.304,massachusetts,35835
3rd barnstable,0.1012,0.3013,0.2473,0.3501,massachusetts,38244
4th barnstable,0.1233,0.2719,0.2214,0.3833,massachusetts,35036
"barnstable, dukes & nantucket",0.0854,0.2806,0.249,0.3849,massachusetts,43535
1st berkshire,0.0799,0.3502,0.2941,0.2757,massachusetts,34547
2nd berkshire,0.0938,0.3622,0.2742,0.2697,massachusetts,34661
3rd berkshire,0.0968,0.3984,0.2343,0.2705,massachusetts,33722
4th berkshire,0.0997,0.3353,0.2662,0.2989,massachusetts,35566
1st bristol,0.0811,0.1961,0.2174,0.5054,massachusetts,50170
2nd bristol,0.0906,0.3142,0.2621,0.333,massachusetts,45149
3rd bristol,0.0979,0.3511,0.2788,0.2723,massachusetts,39290
4th bristol,0.0549,0.2292,0.2866,0.4294,massachusetts,51660
5th bristol,0.0882,0.2896,0.3019,0.3202,massachusetts,44472
6th bristol,0.1063,0.391,0.282,0.2208,massachusetts,37845
7th bristol,0.1193,0.4592,0.2496,0.1719,massachusetts,33217
8th bristol,0.1028,0.3291,0.2831,0.2851,massachusetts,40778
9th bristol,0.0862,0.2754,0.305,0.3334,massachusetts,37266
10th bristol,0.102,0.2508,0.2601,0.3872,massachusetts,44644
11th bristol,0.1466,0.3843,0.2733,0.1958,massachusetts,34597
12th bristol,0.0744,0.2778,0.2446,0.4032,massachusetts,46777
13th bristol,0.1661,0.4127,0.2482,0.173,massachusetts,31238
14th bristol,0.0727,0.2269,0.2723,0.4281,massachusetts,49980
1st essex,0.0707,0.2336,0.2552,0.4405,massachusetts,50352
2nd essex,0.0404,0.1701,0.2681,0.5214,massachusetts,56422
3rd essex,0.1109,0.3681,0.2433,0.2777,massachusetts,37224
4th essex,0.0465,0.2037,0.192,0.5578,massachusetts,51194
5th essex,0.0585,0.287,0.253,0.4014,massachusetts,43085
6th essex,0.0919,0.2113,0.2296,0.4672,massachusetts,47459
7th essex,0.1053,0.2829,0.3098,0.302,massachusetts,40010
8th essex,0.0847,0.1705,0.2054,0.5394,massachusetts,54512
9th essex,0.0554,0.2345,0.244,0.4662,massachusetts,51270
10th essex,0.1552,0.4339,0.2118,0.1991,massachusetts,32379
11th essex,0.1363,0.4018,0.2368,0.2252,massachusetts,32634
12th essex,0.0848,0.3023,0.2899,0.3231,massachusetts,43099
13th essex,0.0749,0.1915,0.2557,0.4779,massachusetts,50112
14th essex,0.1104,0.349,0.1961,0.3445,massachusetts,37367
15th essex,0.0695,0.3261,0.2717,0.3327,massachusetts,41836
16th essex,0.2359,0.4293,0.2359,0.0989,massachusetts,27114
17th essex,0.1381,0.3497,0.1632,0.349,massachusetts,32587
1st franklin,0.0765,0.3247,0.3094,0.2894,massachusetts,38805
2nd franklin,0.1036,0.366,0.2512,0.2792,massachusetts,39179
1st hampden,0.0816,0.2974,0.2697,0.3514,massachusetts,42979
2nd hampden,0.051,0.2129,0.2837,0.4524,massachusetts,52631
3rd hampden,0.072,0.2867,0.3155,0.3259,massachusetts,46918
4th hampden,0.0817,0.3164,0.2816,0.3203,massachusetts,36741
5th hampden,0.1173,0.4314,0.2505,0.2008,massachusetts,34406
6th hampden,0.1109,0.3759,0.2566,0.2566,massachusetts,36827
7th hampden,0.0929,0.3083,0.2948,0.304,massachusetts,42128
8th hampden,0.1074,0.4442,0.2678,0.1807,massachusetts,34780
9th hampden,0.1168,0.3958,0.3133,0.1741,massachusetts,35783
10th hampden,0.2285,0.4748,0.1564,0.1403,massachusetts,24724
11th hampden,0.1842,0.463,0.2455,0.1074,massachusetts,25738
12th hampden,0.0775,0.2833,0.3114,0.3278,massachusetts,46369
18th essex,0.0445,0.1187,0.1514,0.6854,massachusetts,73747
1st hampshire,0.1033,0.2898,0.2468,0.3601,massachusetts,38094
2nd hampshire,0.0841,0.3152,0.2855,0.3151,massachusetts,40059
3rd hampshire,0.1171,0.3056,0.2178,0.3595,massachusetts,8536
1st middlesex,0.0643,0.2149,0.2172,0.5037,massachusetts,52333
2nd middlesex,0.0589,0.1397,0.1627,0.6386,massachusetts,69650
3rd middlesex,0.0514,0.2024,0.2236,0.5226,massachusetts,60018
4th middlesex,0.0689,0.2628,0.2227,0.4456,massachusetts,52027
5th middlesex,0.0557,0.1325,0.1698,0.642,massachusetts,68161
6th middlesex,0.0695,0.2068,0.2325,0.4912,massachusetts,52363
7th middlesex,0.0849,0.2916,0.2112,0.4122,massachusetts,43301
8th middlesex,0.0272,0.1577,0.1329,0.6822,massachusetts,75743
9th middlesex,0.0496,0.2307,0.2162,0.5035,massachusetts,53707
10th middlesex,0.0686,0.2701,0.2397,0.4216,massachusetts,41226
11th middlesex,0.0461,0.1173,0.203,0.6336,massachusetts,63178
12th middlesex,0.0385,0.1334,0.122,0.7062,massachusetts,60393
13th middlesex,0.0706,0.156,0.1636,0.6098,massachusetts,64938
14th middlesex,0.0491,0.1211,0.1453,0.6845,massachusetts,66043
15th middlesex,0.0377,0.1232,0.1365,0.7026,massachusetts,80669
16th middlesex,0.0941,0.3241,0.2839,0.2979,massachusetts,40969
17th middlesex,0.0965,0.3314,0.3018,0.2703,massachusetts,41753
18th middlesex,0.1501,0.3896,0.2547,0.2056,massachusetts,32542
19th middlesex,0.0482,0.2233,0.2614,0.4671,massachusetts,55198
20th middlesex,0.0356,0.1576,0.2042,0.6025,massachusetts,63536
21st middlesex,0.0328,0.1457,0.1952,0.6264,massachusetts,69017
22nd middlesex,0.0688,0.221,0.2775,0.4327,massachusetts,51176
23rd middlesex,0.0414,0.1742,0.2155,0.5689,massachusetts,64327
24th middlesex,0.0365,0.135,0.177,0.6516,massachusetts,71670
25th middlesex,0.0509,0.2079,0.2259,0.5153,massachusetts,43499
26th middlesex,0.0582,0.2496,0.2618,0.4304,massachusetts,51389
27th middlesex,0.0405,0.2164,0.3002,0.4429,massachusetts,55051
28th middlesex,0.1034,0.4134,0.2544,0.2288,massachusetts,35902
29th middlesex,0.0524,0.1788,0.2224,0.5463,massachusetts,63660
30th middlesex,0.0547,0.2204,0.2415,0.4834,massachusetts,53046
31st middlesex,0.036,0.1386,0.2134,0.612,massachusetts,68973
32nd middlesex,0.0581,0.1522,0.2335,0.5562,massachusetts,63193
33rd middlesex,0.0984,0.2674,0.2879,0.3463,massachusetts,45592
34th middlesex,0.0864,0.2381,0.2616,0.4139,massachusetts,46675
35th middlesex,0.0809,0.2661,0.2475,0.4055,massachusetts,48048
36th middlesex,0.0717,0.2336,0.2728,0.4219,massachusetts,48873
37th middlesex,0.0521,0.1714,0.2046,0.572,massachusetts,62197
18th worcester,0.0678,0.3235,0.2648,0.3439,massachusetts,43291
5th barnstable,0.0397,0.2349,0.2584,0.4671,massachusetts,44561
1st norfolk,0.0902,0.305,0.2266,0.3782,massachusetts,45783
2nd norfolk,0.0977,0.2668,0.275,0.3605,massachusetts,45955
3rd norfolk,0.0525,0.2508,0.2779,0.4188,massachusetts,49518
4th norfolk,0.073,0.2532,0.2566,0.4172,massachusetts,48890
5th norfolk,0.0642,0.2093,0.2414,0.4851,massachusetts,53680
6th norfolk,0.0489,0.2413,0.2471,0.4627,massachusetts,50636
7th norfolk,0.0813,0.2362,0.2135,0.4691,massachusetts,47575
8th norfolk,0.0316,0.1929,0.2277,0.5479,massachusetts,57742
9th norfolk,0.0469,0.1853,0.203,0.5649,massachusetts,54990
10th norfolk,0.0613,0.1641,0.2174,0.5573,massachusetts,58445
11th norfolk,0.055,0.1477,0.2141,0.5832,massachusetts,61650
12th norfolk,0.0439,0.2168,0.2598,0.4794,massachusetts,58462
13th norfolk,0.0404,0.1085,0.0999,0.7513,massachusetts,79382
14th norfolk,0.0618,0.0795,0.1198,0.7389,massachusetts,61773
15th norfolk,0.035,0.1933,0.2265,0.5452,massachusetts,60259
1st plymouth,0.0668,0.2291,0.2613,0.4428,massachusetts,48760
2nd plymouth,0.0921,0.3181,0.2818,0.308,massachusetts,40208
3rd plymouth,0.0431,0.1487,0.1596,0.6486,massachusetts,64057
4th plymouth,0.0544,0.2054,0.2192,0.521,massachusetts,54001
5th plymouth,0.0421,0.232,0.2472,0.4787,massachusetts,54172
6th plymouth,0.0478,0.1994,0.2272,0.5256,massachusetts,51940
7th plymouth,0.0767,0.2763,0.2375,0.4094,massachusetts,46473
8th plymouth,0.0649,0.2365,0.2947,0.4039,massachusetts,42498
9th plymouth,0.1409,0.4189,0.2719,0.1683,massachusetts,31904
10th plymouth,0.0872,0.331,0.3234,0.2584,massachusetts,39802
11th plymouth,0.1021,0.2775,0.2434,0.377,massachusetts,40829
12th plymouth,0.086,0.2206,0.2646,0.4288,massachusetts,47259
1st suffolk,0.1697,0.3685,0.2167,0.2452,massachusetts,35088
2nd suffolk,0.0901,0.2773,0.2077,0.4249,massachusetts,47100
3rd suffolk,0.0434,0.1085,0.219,0.6291,massachusetts,71129
4th suffolk,0.0329,0.1468,0.2515,0.5688,massachusetts,71171
5th suffolk,0.1834,0.4254,0.2071,0.184,massachusetts,30573
6th suffolk,0.1543,0.4372,0.2141,0.1943,massachusetts,31686
7th suffolk,0.1233,0.3459,0.2266,0.3042,massachusetts,11906
8th suffolk,0.0438,0.1427,0.2141,0.5994,massachusetts,57658
9th suffolk,0.0835,0.2035,0.2112,0.5018,massachusetts,36557
10th suffolk,0.0455,0.164,0.2126,0.5779,massachusetts,65292
11th suffolk,0.0856,0.2825,0.2537,0.3783,massachusetts,42880
12th suffolk,0.0742,0.3997,0.2292,0.297,massachusetts,37321
13th suffolk,0.0882,0.2896,0.2658,0.3564,massachusetts,46971
14th suffolk,0.0896,0.3344,0.2543,0.3217,massachusetts,40832
15th suffolk,0.0708,0.2309,0.2766,0.4217,massachusetts,47266
16th suffolk,0.1173,0.3875,0.2377,0.2576,massachusetts,37930
17th suffolk,0.0851,0.2999,0.3278,0.2872,massachusetts,43556
18th suffolk,0.0682,0.287,0.2926,0.3522,massachusetts,33441
19th suffolk,0.0981,0.3136,0.2612,0.3271,massachusetts,39732
1st worcester,0.0528,0.1754,0.227,0.5448,massachusetts,56904
2nd worcester,0.1006,0.35,0.2889,0.2604,massachusetts,40024
3rd worcester,0.099,0.4089,0.2612,0.2309,massachusetts,33434
4th worcester,0.0789,0.3888,0.2748,0.2574,massachusetts,40774
5th worcester,0.084,0.3242,0.296,0.2957,massachusetts,42937
6th worcester,0.0896,0.317,0.2685,0.3249,massachusetts,36854
7th worcester,0.064,0.267,0.2876,0.3814,massachusetts,51353
8th worcester,0.0543,0.2624,0.2729,0.4105,massachusetts,51729
9th worcester,0.0652,0.2539,0.1902,0.4908,massachusetts,49854
10th worcester,0.0899,0.2388,0.2282,0.4431,massachusetts,46864
11th worcester,0.0337,0.1571,0.2063,0.6029,massachusetts,65777
12th worcester,0.0709,0.2521,0.2091,0.4679,massachusetts,50635
13th worcester,0.087,0.2806,0.2352,0.3972,massachusetts,35136
14th worcester,0.0762,0.3751,0.2763,0.2724,massachusetts,41949
15th worcester,0.127,0.4717,0.1959,0.2054,massachusetts,34561
16th worcester,0.1107,0.4512,0.2626,0.1754,massachusetts,34580
17th worcester,0.1231,0.3834,0.235,0.2585,massachusetts,32225
1,0.1796,0.3941,0.1886,0.2377,michigan,30643
2,0.1596,0.3165,0.1953,0.3285,michigan,33761
3,0.2276,0.4707,0.1966,0.1052,michigan,25943
4,0.251,0.4152,0.1908,0.1429,michigan,24346
5,0.3164,0.4735,0.1415,0.0686,michigan,23727
6,0.1901,0.3869,0.2187,0.2044,michigan,31530
7,0.2463,0.4573,0.1913,0.1051,michigan,25514
8,0.2353,0.4694,0.1958,0.0995,michigan,25241
9,0.3006,0.4497,0.1806,0.0691,michigan,24159
10,0.1654,0.4431,0.2491,0.1425,michigan,30288
11,0.1716,0.3963,0.2377,0.1943,michigan,31043
12,0.1679,0.4233,0.2514,0.1573,michigan,32779
13,0.1392,0.3301,0.2922,0.2385,michigan,36877
14,0.1689,0.3888,0.2409,0.2014,michigan,33594
15,0.161,0.2789,0.2617,0.2985,michigan,33858
16,0.1705,0.4064,0.2394,0.1838,michigan,32290
17,0.1331,0.3485,0.2563,0.2622,michigan,36927
18,0.1219,0.3835,0.2685,0.2261,michigan,36295
19,0.0922,0.267,0.2729,0.3679,michigan,44834
20,0.08,0.2049,0.1913,0.5238,michigan,54345
21,0.0916,0.2289,0.2164,0.463,michigan,49830
22,0.1661,0.4656,0.2181,0.1502,michigan,32157
23,0.1067,0.281,0.2437,0.3687,michigan,44205
24,0.1179,0.3077,0.2461,0.3283,michigan,41080
25,0.1323,0.3175,0.2817,0.2685,michigan,36640
26,0.099,0.2819,0.2574,0.3617,michigan,47370
27,0.1364,0.3321,0.2488,0.2827,michigan,40850
28,0.1865,0.4229,0.2222,0.1684,michigan,30038
29,0.2154,0.3943,0.1855,0.2048,michigan,27986
30,0.1446,0.3136,0.2145,0.3272,michigan,33492
31,0.1519,0.4073,0.25,0.1908,michigan,33093
32,0.1147,0.3154,0.2494,0.3205,michigan,40341
33,0.0937,0.2542,0.2418,0.4103,michigan,43925
34,0.2866,0.4767,0.1695,0.0672,michigan,21152
35,0.1177,0.2998,0.257,0.3255,michigan,41849
36,0.1047,0.2586,0.2035,0.4331,michigan,42025
37,0.089,0.2164,0.2375,0.4571,michigan,51245
38,0.0728,0.2114,0.2144,0.5013,michigan,55119
39,0.09,0.262,0.2116,0.4363,michigan,45286
40,0.0468,0.1235,0.1611,0.6686,michigan,71439
41,0.0724,0.1866,0.217,0.524,michigan,55830
42,0.0901,0.254,0.2303,0.4256,michigan,46719
43,0.1264,0.3518,0.2171,0.3046,michigan,38842
44,0.1128,0.2706,0.209,0.4076,michigan,41660
45,0.0747,0.1799,0.1819,0.5635,michigan,55121
46,0.0871,0.236,0.2008,0.4761,michigan,46275
47,0.1073,0.304,0.2523,0.3364,michigan,40924
48,0.1871,0.3823,0.2234,0.2071,michigan,30977
49,0.2035,0.4035,0.2402,0.1529,michigan,26594
50,0.1811,0.3433,0.2037,0.2719,michigan,33638
51,0.0923,0.2831,0.2811,0.3435,michigan,42081
52,0.0883,0.2362,0.2033,0.4722,michigan,47251
53,0.1014,0.267,0.2196,0.412,michigan,21645
54,0.1715,0.3518,0.2302,0.2465,michigan,29111
55,0.0931,0.2462,0.2202,0.4406,michigan,41151
56,0.1165,0.3065,0.2869,0.2901,michigan,41555
57,0.1547,0.4238,0.2409,0.1806,michigan,31042
58,0.1741,0.4625,0.2184,0.1451,michigan,31542
59,0.1455,0.4605,0.2453,0.1487,michigan,31633
60,0.232,0.4044,0.2308,0.1328,michigan,20740
61,0.1139,0.2923,0.2505,0.3433,michigan,38828
62,0.1924,0.4356,0.214,0.158,michigan,30292
63,0.132,0.3573,0.2587,0.252,michigan,37982
64,0.1597,0.4228,0.2461,0.1715,michigan,30514
65,0.147,0.3721,0.255,0.2259,michigan,35097
66,0.1746,0.3896,0.2465,0.1893,michigan,32586
67,0.1373,0.3673,0.2576,0.2378,michigan,35383
68,0.2145,0.4434,0.229,0.1131,michigan,26897
69,0.1095,0.2741,0.2093,0.4071,michigan,16320
70,0.1952,0.4254,0.2338,0.1456,michigan,30233
71,0.1449,0.3662,0.2618,0.2272,michigan,37380
72,0.135,0.4149,0.2349,0.2152,michigan,33907
73,0.0943,0.2614,0.272,0.3723,michigan,43883
74,0.122,0.3776,0.2779,0.2225,michigan,38073
75,0.2176,0.4465,0.2176,0.1183,michigan,26178
76,0.137,0.4063,0.2637,0.1931,michigan,32212
77,0.138,0.4698,0.2228,0.1695,michigan,32516
78,0.1657,0.3927,0.2447,0.1969,michigan,31361
79,0.1825,0.3441,0.2143,0.2592,michigan,31068
80,0.1151,0.4196,0.2731,0.1922,michigan,35484
81,0.1257,0.3573,0.2483,0.2687,michigan,35616
82,0.1383,0.3443,0.2428,0.2745,michigan,33977
83,0.1982,0.4206,0.2268,0.1544,michigan,29633
84,0.1947,0.421,0.2258,0.1585,michigan,30782
85,0.155,0.4068,0.2314,0.2068,michigan,33507
86,0.0888,0.3067,0.2435,0.361,michigan,41177
87,0.1339,0.3935,0.2661,0.2065,michigan,36860
88,0.1024,0.3428,0.2874,0.2674,michigan,31059
89,0.0987,0.3245,0.2456,0.3312,michigan,38095
90,0.1119,0.4509,0.232,0.2053,michigan,32525
91,0.1279,0.4315,0.2634,0.1772,michigan,33684
92,0.2072,0.4408,0.2138,0.1381,michigan,27148
93,0.1295,0.3447,0.2397,0.2861,michigan,37806
94,0.1241,0.3285,0.2672,0.2802,michigan,37354
95,0.2643,0.4712,0.1723,0.0922,michigan,22239
96,0.1757,0.3887,0.2652,0.1704,michigan,30503
97,0.2089,0.4229,0.2367,0.1315,michigan,27203
98,0.143,0.3155,0.2454,0.2961,michigan,36335
99,0.2058,0.4077,0.2174,0.1691,michigan,20755
100,0.1824,0.4383,0.2369,0.1425,michigan,29868
101,0.1796,0.4213,0.2317,0.1675,michigan,28792
102,0.208,0.4451,0.2133,0.1335,michigan,26134
103,0.2039,0.4421,0.2262,0.1278,michigan,27023
104,0.1482,0.3951,0.2411,0.2156,michigan,33639
105,0.1708,0.432,0.2222,0.175,michigan,29338
106,0.2093,0.436,0.2168,0.1379,michigan,27163
107,0.2031,0.3994,0.2294,0.1681,michigan,27281
108,0.1634,0.4266,0.2471,0.1629,michigan,31696
109,0.2081,0.3925,0.2332,0.1662,michigan,25768
110,0.1919,0.4041,0.2334,0.1706,michigan,25658
1a,0.1234,0.4645,0.2685,0.1436,minnesota,37437
1b,0.1164,0.413,0.2913,0.1793,minnesota,36125
2a,0.1511,0.4213,0.2637,0.1639,minnesota,31979
2b,0.1527,0.4461,0.237,0.1642,minnesota,32225
3a,0.1271,0.3992,0.2654,0.2083,minnesota,33132
3b,0.0929,0.3357,0.2861,0.2852,minnesota,37728
4a,0.1109,0.3743,0.3096,0.2052,minnesota,32345
4b,0.1235,0.3757,0.2727,0.2282,minnesota,39253
5a,0.1793,0.4241,0.2229,0.1736,minnesota,27953
5b,0.1428,0.3599,0.2635,0.2338,minnesota,31605
6a,0.1216,0.4281,0.2659,0.1843,minnesota,33205
6b,0.1362,0.3521,0.2629,0.2487,minnesota,35909
7a,0.1186,0.3344,0.263,0.284,minnesota,25249
7b,0.1694,0.431,0.2575,0.1421,minnesota,30911
8a,0.1233,0.4224,0.2619,0.1924,minnesota,35489
8b,0.1429,0.4232,0.2612,0.1728,minnesota,34485
9a,0.1561,0.4601,0.2294,0.1545,minnesota,31496
9b,0.1556,0.4266,0.2519,0.1659,minnesota,33643
10a,0.1544,0.4098,0.2391,0.1968,minnesota,33005
10b,0.127,0.4173,0.2481,0.2075,minnesota,33357
11a,0.1255,0.3519,0.3038,0.2187,minnesota,37350
11b,0.1741,0.4117,0.2464,0.1678,minnesota,32736
12a,0.1408,0.4169,0.2614,0.1809,minnesota,33757
12b,0.1166,0.4163,0.2691,0.198,minnesota,37357
13a,0.11,0.3901,0.2673,0.2326,minnesota,35917
13b,0.0839,0.397,0.2756,0.2435,minnesota,41672
14a,0.1288,0.4695,0.2015,0.2003,minnesota,31388
14b,0.1643,0.4757,0.2141,0.1459,minnesota,24451
15a,0.1331,0.3824,0.2895,0.1951,minnesota,35831
15b,0.0858,0.3555,0.2936,0.2651,minnesota,43909
16a,0.1504,0.4443,0.2359,0.1694,minnesota,32893
16b,0.1414,0.4466,0.2681,0.1439,minnesota,34084
17a,0.1357,0.439,0.2625,0.1628,minnesota,35993
17b,0.1509,0.4144,0.2413,0.1935,minnesota,32094
18a,0.1158,0.4262,0.2669,0.1911,minnesota,36837
18b,0.1247,0.4268,0.2686,0.1799,minnesota,36718
19a,0.1037,0.427,0.2816,0.1878,minnesota,33746
19b,0.1717,0.4181,0.2343,0.1758,minnesota,21934
20a,0.1018,0.3102,0.277,0.3111,minnesota,45219
20b,0.1041,0.3103,0.3161,0.2695,minnesota,31547
21a,0.1077,0.4029,0.2604,0.229,minnesota,36747
21b,0.1086,0.3928,0.2877,0.2109,minnesota,40705
22a,0.1485,0.4238,0.2572,0.1705,minnesota,34686
22b,0.177,0.4658,0.2255,0.1317,minnesota,31712
23a,0.124,0.4499,0.2374,0.1888,minnesota,34645
23b,0.119,0.4164,0.2706,0.194,minnesota,37480
24a,0.1223,0.3874,0.29,0.2003,minnesota,38882
24b,0.1186,0.4266,0.2769,0.1779,minnesota,36432
25a,0.0601,0.3186,0.29,0.3313,minnesota,49856
25b,0.1039,0.323,0.2979,0.2752,minnesota,41812
26a,0.1105,0.3542,0.2507,0.2846,minnesota,35503
26b,0.0798,0.2387,0.2753,0.4061,minnesota,50328
27a,0.1412,0.4591,0.2483,0.1514,minnesota,34889
27b,0.1603,0.4688,0.2135,0.1574,minnesota,35360
28a,0.1479,0.4619,0.2133,0.1769,minnesota,24061
28b,0.1481,0.4061,0.2734,0.1724,minnesota,37896
29a,0.076,0.3402,0.2676,0.3161,minnesota,43635
29b,0.081,0.3445,0.2994,0.2751,minnesota,41025
30a,0.0778,0.3373,0.2709,0.3139,minnesota,43201
30b,0.0309,0.2789,0.3414,0.3488,minnesota,53285
31a,0.0842,0.2923,0.3024,0.3211,minnesota,44772
31b,0.0728,0.2648,0.2424,0.42,minnesota,48478
32a,0.1112,0.3647,0.2824,0.2417,minnesota,39297
32b,0.0793,0.3067,0.3193,0.2947,minnesota,46405
33a,0.039,0.1885,0.1966,0.5759,minnesota,61311
33b,0.0603,0.2137,0.216,0.51,minnesota,54255
34a,0.0528,0.1917,0.2282,0.5274,minnesota,60339
34b,0.0448,0.231,0.2309,0.4933,minnesota,57882
35a,0.0747,0.3463,0.2918,0.2872,minnesota,42809
35b,0.0559,0.2867,0.2556,0.4017,minnesota,47885
36a,0.0627,0.3335,0.3162,0.2875,minnesota,45057
36b,0.0639,0.3008,0.3147,0.3207,minnesota,47757
37a,0.0935,0.4064,0.292,0.2081,minnesota,39194
37b,0.0682,0.2963,0.2754,0.3601,minnesota,45473
38a,0.0614,0.3027,0.2691,0.3668,minnesota,47170
38b,0.0621,0.2671,0.2591,0.4117,minnesota,49599
39a,0.0724,0.2879,0.2691,0.3706,minnesota,47594
39b,0.083,0.2461,0.1863,0.4846,minnesota,43298
40a,0.1799,0.4773,0.2114,0.1313,minnesota,31862
40b,0.1232,0.5129,0.2364,0.1275,minnesota,34772
41a,0.0876,0.366,0.2702,0.2763,minnesota,40526
41b,0.1152,0.3777,0.2497,0.2574,minnesota,38953
42a,0.0734,0.2709,0.2286,0.4271,minnesota,45065
42b,0.0968,0.2849,0.2237,0.3946,minnesota,44930
43a,0.0717,0.3387,0.238,0.3515,minnesota,41583
43b,0.075,0.4005,0.2872,0.2373,minnesota,38870
44a,0.0297,0.1616,0.1934,0.6153,minnesota,71828
44b,0.0386,0.2253,0.2289,0.5072,minnesota,56127
45a,0.0801,0.3737,0.2588,0.2873,minnesota,40846
45b,0.0734,0.306,0.2854,0.3352,minnesota,45674
46a,0.0544,0.2497,0.2613,0.4345,minnesota,54677
46b,0.0543,0.3065,0.3005,0.3387,minnesota,49080
47a,0.063,0.264,0.2828,0.3901,minnesota,50662
47b,0.053,0.2561,0.2308,0.4601,minnesota,53138
48a,0.051,0.1911,0.2303,0.5276,minnesota,58790
48b,0.0382,0.1893,0.1921,0.5803,minnesota,65003
49a,0.035,0.1746,0.1753,0.615,minnesota,67550
49b,0.0457,0.2832,0.2416,0.4295,minnesota,50373
50a,0.0965,0.3416,0.2896,0.2722,minnesota,41410
50b,0.0956,0.3429,0.2598,0.3016,minnesota,41604
51a,0.083,0.3595,0.2671,0.2904,minnesota,42113
51b,0.047,0.1741,0.221,0.5579,minnesota,60263
52a,0.0816,0.3186,0.2655,0.3344,minnesota,41301
52b,0.0523,0.3102,0.2536,0.3838,minnesota,44852
53a,0.0773,0.3119,0.2751,0.3357,minnesota,42997
53b,0.0502,0.1738,0.1925,0.5835,minnesota,61537
54a,0.0628,0.3506,0.3063,0.2803,minnesota,43318
54b,0.0717,0.2886,0.2764,0.3633,minnesota,45693
55a,0.0711,0.3454,0.2213,0.3621,minnesota,44968
55b,0.0649,0.2323,0.2441,0.4588,minnesota,52477
56a,0.0761,0.2926,0.2485,0.3829,minnesota,44419
56b,0.0756,0.3205,0.2578,0.3461,minnesota,42327
57a,0.0706,0.2982,0.2755,0.3556,minnesota,47795
57b,0.0694,0.2486,0.2517,0.4303,minnesota,51348
58a,0.0286,0.2529,0.2648,0.4536,minnesota,53389
58b,0.0545,0.2843,0.2979,0.3633,minnesota,48981
59a,0.1389,0.4761,0.2556,0.1294,minnesota,30834
59b,0.0942,0.2439,0.2305,0.4314,minnesota,43914
60a,0.0806,0.3654,0.274,0.28,minnesota,41048
