district,percent female,state
8,0.5308,north carolina
9,0.5353,north carolina
10,0.5165,north carolina
11,0.4931,north carolina
12,0.5217,north carolina
13,0.5161,north carolina
14,0.4835,north carolina
15,0.3942,north carolina
16,0.4957,north carolina
17,0.5235,north carolina
18,0.5267,north carolina
19,0.5347,north carolina
20,0.5215,north carolina
21,0.5351,north carolina
22,0.5312,north carolina
23,0.5472,north carolina
24,0.5699,north carolina
25,0.5089,north carolina
26,0.5188,north carolina
27,0.5282,north carolina
28,0.5262,north carolina
29,0.556,north carolina
30,0.536,north carolina
31,0.5749,north carolina
32,0.5347,north carolina
33,0.5184,north carolina
34,0.5311,north carolina
35,0.5231,north carolina
36,0.5139,north carolina
37,0.5297,north carolina
38,0.5707,north carolina
39,0.5435,north carolina
40,0.5231,north carolina
41,0.5209,north carolina
42,0.5265,north carolina
43,0.5344,north carolina
44,0.533,north carolina
45,0.4683,north carolina
46,0.5205,north carolina
47,0.5302,north carolina
48,0.5265,north carolina
49,0.535,north carolina
50,0.5034,north carolina
51,0.5152,north carolina
52,0.5325,north carolina
53,0.5205,north carolina
54,0.5246,north carolina
55,0.5002,north carolina
56,0.5428,north carolina
57,0.5513,north carolina
58,0.5585,north carolina
59,0.5239,north carolina
60,0.548,north carolina
61,0.5301,north carolina
62,0.5345,north carolina
63,0.5392,north carolina
64,0.5369,north carolina
65,0.5166,north carolina
66,0.5094,north carolina
67,0.5129,north carolina
68,0.5148,north carolina
69,0.5296,north carolina
70,0.5193,north carolina
71,0.5443,north carolina
72,0.5543,north carolina
73,0.5019,north carolina
74,0.5306,north carolina
75,0.5385,north carolina
76,0.5197,north carolina
77,0.5117,north carolina
78,0.5106,north carolina
79,0.5296,north carolina
80,0.5205,north carolina
81,0.5153,north carolina
82,0.5312,north carolina
83,0.5227,north carolina
84,0.5247,north carolina
85,0.4984,north carolina
86,0.5259,north carolina
87,0.5115,north carolina
88,0.5414,north carolina
89,0.5073,north carolina
90,0.5222,north carolina
91,0.5243,north carolina
92,0.5276,north carolina
93,0.5105,north carolina
94,0.5184,north carolina
95,0.5128,north carolina
96,0.5307,north carolina
97,0.5108,north carolina
98,0.52,north carolina
99,0.5469,north carolina
100,0.5232,north carolina
101,0.5348,north carolina
102,0.544,north carolina
103,0.5345,north carolina
104,0.5501,north carolina
105,0.5471,north carolina
106,0.5253,north carolina
107,0.5344,north carolina
108,0.5353,north carolina
109,0.5296,north carolina
110,0.5264,north carolina
111,0.5201,north carolina
112,0.5115,north carolina
113,0.5247,north carolina
114,0.541,north carolina
115,0.5116,north carolina
116,0.5363,north carolina
117,0.5354,north carolina
118,0.5151,north carolina
119,0.5269,north carolina
120,0.5248,north carolina
1,0.5126,ohio
2,0.4946,ohio
3,0.5149,ohio
4,0.4964,ohio
5,0.4987,ohio
6,0.5227,ohio
7,0.525,ohio
8,0.5571,ohio
9,0.5418,ohio
10,0.5065,ohio
11,0.5585,ohio
12,0.5712,ohio
13,0.5215,ohio
14,0.5216,ohio
15,0.5223,ohio
16,0.5279,ohio
17,0.5073,ohio
18,0.4698,ohio
19,0.536,ohio
20,0.5344,ohio
21,0.5194,ohio
22,0.524,ohio
23,0.5292,ohio
24,0.5226,ohio
25,0.5302,ohio
26,0.5492,ohio
27,0.527,ohio
28,0.5262,ohio
29,0.5177,ohio
30,0.5294,ohio
31,0.5114,ohio
32,0.5408,ohio
33,0.5509,ohio
34,0.536,ohio
35,0.5247,ohio
36,0.5181,ohio
37,0.5264,ohio
38,0.5091,ohio
39,0.5273,ohio
40,0.522,ohio
41,0.5329,ohio
42,0.5245,ohio
43,0.5307,ohio
44,0.5256,ohio
45,0.5245,ohio
46,0.5206,ohio
47,0.5223,ohio
48,0.5273,ohio
49,0.535,ohio
50,0.5107,ohio
51,0.5268,ohio
52,0.5168,ohio
53,0.5153,ohio
54,0.491,ohio
55,0.5017,ohio
56,0.533,ohio
57,0.5082,ohio
58,0.526,ohio
59,0.5217,ohio
60,0.5191,ohio
61,0.5194,ohio
62,0.5149,ohio
63,0.5187,ohio
64,0.5167,ohio
65,0.5186,ohio
66,0.5053,ohio
67,0.5103,ohio
68,0.5174,ohio
69,0.5106,ohio
70,0.5134,ohio
71,0.5248,ohio
72,0.504,ohio
73,0.5071,ohio
74,0.494,ohio
75,0.5194,ohio
76,0.5124,ohio
77,0.5194,ohio
78,0.4973,ohio
79,0.5239,ohio
80,0.5093,ohio
81,0.5081,ohio
82,0.512,ohio
83,0.516,ohio
84,0.5031,ohio
85,0.5154,ohio
86,0.4917,ohio
87,0.5127,ohio
88,0.5116,ohio
89,0.5139,ohio
90,0.515,ohio
91,0.5128,ohio
92,0.4675,ohio
93,0.5159,ohio
94,0.5063,ohio
95,0.4762,ohio
96,0.5193,ohio
97,0.5205,ohio
98,0.5135,ohio
99,0.5006,ohio
1,0.5072,oklahoma
2,0.5164,oklahoma
3,0.514,oklahoma
4,0.5226,oklahoma
5,0.5097,oklahoma
6,0.4918,oklahoma
7,0.5156,oklahoma
8,0.511,oklahoma
9,0.5085,oklahoma
10,0.5235,oklahoma
11,0.527,oklahoma
12,0.516,oklahoma
13,0.5198,oklahoma
14,0.5099,oklahoma
15,0.5126,oklahoma
16,0.5184,oklahoma
17,0.5114,oklahoma
18,0.4917,oklahoma
19,0.497,oklahoma
20,0.4583,oklahoma
21,0.5176,oklahoma
22,0.5221,oklahoma
23,0.5067,oklahoma
24,0.4678,oklahoma
25,0.5196,oklahoma
26,0.5344,oklahoma
27,0.5027,oklahoma
28,0.5397,oklahoma
29,0.5032,oklahoma
30,0.5203,oklahoma
31,0.5109,oklahoma
32,0.5117,oklahoma
33,0.4938,oklahoma
34,0.495,oklahoma
35,0.5153,oklahoma
36,0.487,oklahoma
37,0.5102,oklahoma
38,0.5048,oklahoma
39,0.5216,oklahoma
40,0.5179,oklahoma
41,0.5034,oklahoma
42,0.519,oklahoma
43,0.5301,oklahoma
44,0.5121,oklahoma
45,0.4951,oklahoma
46,0.5073,oklahoma
47,0.5111,oklahoma
48,0.5285,oklahoma
49,0.5076,oklahoma
50,0.5159,oklahoma
51,0.5066,oklahoma
52,0.488,oklahoma
53,0.5178,oklahoma
54,0.5328,oklahoma
55,0.4811,oklahoma
56,0.5122,oklahoma
57,0.5039,oklahoma
58,0.4514,oklahoma
59,0.4705,oklahoma
60,0.4884,oklahoma
61,0.4996,oklahoma
62,0.5182,oklahoma
63,0.4512,oklahoma
64,0.4968,oklahoma
65,0.4575,oklahoma
66,0.5179,oklahoma
67,0.5227,oklahoma
68,0.532,oklahoma
69,0.5254,oklahoma
70,0.5441,oklahoma
71,0.5227,oklahoma
72,0.5317,oklahoma
73,0.5427,oklahoma
74,0.5147,oklahoma
75,0.5373,oklahoma
76,0.5223,oklahoma
77,0.5071,oklahoma
78,0.523,oklahoma
79,0.5514,oklahoma
80,0.5242,oklahoma
81,0.5395,oklahoma
82,0.5257,oklahoma
83,0.5422,oklahoma
84,0.5515,oklahoma
85,0.5334,oklahoma
86,0.5108,oklahoma
87,0.5376,oklahoma
88,0.5102,oklahoma
89,0.5272,oklahoma
90,0.502,oklahoma
91,0.5062,oklahoma
92,0.4137,oklahoma
93,0.5249,oklahoma
94,0.5197,oklahoma
95,0.5174,oklahoma
96,0.5079,oklahoma
97,0.5348,oklahoma
98,0.5172,oklahoma
99,0.5518,oklahoma
100,0.5476,oklahoma
101,0.5172,oklahoma
1,0.5075,oregon
2,0.5016,oregon
3,0.5279,oregon
4,0.5148,oregon
5,0.5343,oregon
6,0.5118,oregon
7,0.5026,oregon
8,0.5058,oregon
9,0.5244,oregon
10,0.5002,oregon
11,0.5097,oregon
12,0.5243,oregon
13,0.5146,oregon
14,0.5192,oregon
15,0.5048,oregon
16,0.501,oregon
17,0.5264,oregon
18,0.5062,oregon
19,0.507,oregon
20,0.5294,oregon
21,0.4985,oregon
22,0.5097,oregon
23,0.5116,oregon
24,0.532,oregon
25,0.5195,oregon
26,0.5449,oregon
27,0.5309,oregon
28,0.507,oregon
29,0.5239,oregon
30,0.5086,oregon
31,0.4981,oregon
32,0.5004,oregon
33,0.5097,oregon
34,0.5081,oregon
35,0.5285,oregon
36,0.4931,oregon
37,0.5198,oregon
38,0.5329,oregon
39,0.5079,oregon
40,0.5152,oregon
41,0.5168,oregon
42,0.4996,oregon
43,0.5224,oregon
44,0.4944,oregon
45,0.518,oregon
46,0.5142,oregon
47,0.5251,oregon
48,0.5015,oregon
49,0.5173,oregon
50,0.524,oregon
51,0.5232,oregon
52,0.5027,oregon
53,0.5115,oregon
54,0.5175,oregon
55,0.5036,oregon
56,0.5008,oregon
57,0.476,oregon
58,0.5032,oregon
59,0.5038,oregon
60,0.4736,oregon
1,0.5181,pennsylvania
2,0.5155,pennsylvania
3,0.5289,pennsylvania
4,0.5098,pennsylvania
5,0.4935,pennsylvania
6,0.5271,pennsylvania
7,0.531,pennsylvania
8,0.4959,pennsylvania
9,0.5263,pennsylvania
10,0.5291,pennsylvania
11,0.5131,pennsylvania
12,0.5006,pennsylvania
13,0.5135,pennsylvania
14,0.5152,pennsylvania
15,0.5121,pennsylvania
16,0.5238,pennsylvania
17,0.4917,pennsylvania
18,0.5102,pennsylvania
19,0.4935,pennsylvania
20,0.5328,pennsylvania
21,0.5276,pennsylvania
22,0.5121,pennsylvania
23,0.5227,pennsylvania
24,0.5641,pennsylvania
25,0.5299,pennsylvania
26,0.5126,pennsylvania
27,0.5239,pennsylvania
28,0.5146,pennsylvania
29,0.5277,pennsylvania
30,0.5203,pennsylvania
31,0.5158,pennsylvania
32,0.537,pennsylvania
33,0.5339,pennsylvania
34,0.5383,pennsylvania
35,0.5439,pennsylvania
36,0.4995,pennsylvania
37,0.5086,pennsylvania
38,0.535,pennsylvania
39,0.5189,pennsylvania
40,0.5212,pennsylvania
41,0.5265,pennsylvania
42,0.5236,pennsylvania
43,0.5225,pennsylvania
44,0.5099,pennsylvania
45,0.5273,pennsylvania
46,0.5152,pennsylvania
47,0.5015,pennsylvania
48,0.5259,pennsylvania
49,0.5226,pennsylvania
50,0.4784,pennsylvania
51,0.5154,pennsylvania
52,0.5254,pennsylvania
53,0.5166,pennsylvania
54,0.5181,pennsylvania
55,0.5122,pennsylvania
56,0.5157,pennsylvania
57,0.5223,pennsylvania
58,0.5117,pennsylvania
59,0.5081,pennsylvania
60,0.5127,pennsylvania
61,0.5339,pennsylvania
62,0.5043,pennsylvania
63,0.4705,pennsylvania
64,0.5096,pennsylvania
65,0.505,pennsylvania
66,0.5056,pennsylvania
67,0.4924,pennsylvania
68,0.5084,pennsylvania
69,0.4697,pennsylvania
70,0.5195,pennsylvania
71,0.5371,pennsylvania
72,0.4916,pennsylvania
73,0.4873,pennsylvania
74,0.5074,pennsylvania
75,0.5002,pennsylvania
76,0.4757,pennsylvania
77,0.4675,pennsylvania
78,0.5015,pennsylvania
79,0.5154,pennsylvania
80,0.5233,pennsylvania
81,0.474,pennsylvania
82,0.5081,pennsylvania
83,0.5269,pennsylvania
84,0.466,pennsylvania
85,0.5008,pennsylvania
86,0.5079,pennsylvania
87,0.5265,pennsylvania
88,0.4974,pennsylvania
89,0.5209,pennsylvania
90,0.5205,pennsylvania
91,0.5185,pennsylvania
92,0.5073,pennsylvania
93,0.5134,pennsylvania
94,0.5166,pennsylvania
95,0.521,pennsylvania
96,0.5052,pennsylvania
97,0.5267,pennsylvania
98,0.5246,pennsylvania
99,0.5105,pennsylvania
100,0.5151,pennsylvania
101,0.5309,pennsylvania
102,0.5087,pennsylvania
103,0.5462,pennsylvania
104,0.5167,pennsylvania
105,0.519,pennsylvania
106,0.5224,pennsylvania
107,0.4965,pennsylvania
108,0.512,pennsylvania
109,0.5269,pennsylvania
110,0.5038,pennsylvania
111,0.4772,pennsylvania
112,0.5308,pennsylvania
113,0.5221,pennsylvania
114,0.5294,pennsylvania
115,0.5169,pennsylvania
116,0.509,pennsylvania
117,0.5087,pennsylvania
118,0.5118,pennsylvania
119,0.5043,pennsylvania
120,0.5168,pennsylvania
121,0.5228,pennsylvania
122,0.5092,pennsylvania
123,0.4646,pennsylvania
124,0.5126,pennsylvania
125,0.5031,pennsylvania
126,0.5376,pennsylvania
127,0.5182,pennsylvania
128,0.5199,pennsylvania
129,0.5164,pennsylvania
130,0.499,pennsylvania
131,0.5205,pennsylvania
132,0.5429,pennsylvania
133,0.5163,pennsylvania
134,0.5219,pennsylvania
135,0.5188,pennsylvania
136,0.5218,pennsylvania
137,0.5192,pennsylvania
138,0.5129,pennsylvania
139,0.4989,pennsylvania
140,0.5293,pennsylvania
141,0.5159,pennsylvania
142,0.5081,pennsylvania
143,0.5061,pennsylvania
144,0.5137,pennsylvania
145,0.5147,pennsylvania
146,0.5187,pennsylvania
147,0.5102,pennsylvania
148,0.5292,pennsylvania
149,0.5371,pennsylvania
150,0.4735,pennsylvania
151,0.5289,pennsylvania
152,0.5184,pennsylvania
153,0.5282,pennsylvania
154,0.5507,pennsylvania
155,0.5096,pennsylvania
156,0.5295,pennsylvania
157,0.5235,pennsylvania
158,0.506,pennsylvania
159,0.5381,pennsylvania
160,0.5117,pennsylvania
161,0.5266,pennsylvania
162,0.5218,pennsylvania
163,0.5332,pennsylvania
164,0.5543,pennsylvania
165,0.5171,pennsylvania
166,0.5264,pennsylvania
167,0.5353,pennsylvania
168,0.5248,pennsylvania
169,0.5202,pennsylvania
170,0.5355,pennsylvania
171,0.5058,pennsylvania
172,0.5484,pennsylvania
173,0.4958,pennsylvania
174,0.525,pennsylvania
175,0.4992,pennsylvania
176,0.5105,pennsylvania
177,0.5113,pennsylvania
178,0.5109,pennsylvania
179,0.5616,pennsylvania
180,0.5445,pennsylvania
181,0.5447,pennsylvania
182,0.5299,pennsylvania
183,0.5127,pennsylvania
184,0.5079,pennsylvania
185,0.561,pennsylvania
186,0.5558,pennsylvania
187,0.523,pennsylvania
188,0.5344,pennsylvania
189,0.5013,pennsylvania
190,0.5839,pennsylvania
191,0.566,pennsylvania
192,0.5654,pennsylvania
193,0.5085,pennsylvania
194,0.5143,pennsylvania
195,0.5346,pennsylvania
196,0.5082,pennsylvania
197,0.5505,pennsylvania
198,0.5695,pennsylvania
199,0.5064,pennsylvania
200,0.567,pennsylvania
201,0.5615,pennsylvania
202,0.5421,pennsylvania
203,0.5426,pennsylvania
1,0.518,rhode island
2,0.5077,rhode island
3,0.5363,rhode island
4,0.5169,rhode island
5,0.5626,rhode island
6,0.5691,rhode island
7,0.5165,rhode island
8,0.4799,rhode island
9,0.5344,rhode island
10,0.5273,rhode island
11,0.4902,rhode island
12,0.5419,rhode island
13,0.5497,rhode island
14,0.5556,rhode island
15,0.4892,rhode island
16,0.5551,rhode island
17,0.5169,rhode island
18,0.5175,rhode island
19,0.5259,rhode island
20,0.4436,rhode island
21,0.5186,rhode island
22,0.5247,rhode island
23,0.5322,rhode island
24,0.5309,rhode island
25,0.5276,rhode island
26,0.5208,rhode island
27,0.5279,rhode island
28,0.4943,rhode island
29,0.551,rhode island
30,0.5159,rhode island
31,0.5141,rhode island
32,0.5039,rhode island
33,0.5152,rhode island
34,0.5201,rhode island
35,0.5453,rhode island
36,0.5065,rhode island
37,0.545,rhode island
38,0.5262,rhode island
39,0.5071,rhode island
40,0.5029,rhode island
41,0.5076,rhode island
42,0.5726,rhode island
43,0.5242,rhode island
44,0.5381,rhode island
45,0.5146,rhode island
46,0.5515,rhode island
47,0.5125,rhode island
48,0.5441,rhode island
49,0.5324,rhode island
50,0.5143,rhode island
51,0.5371,rhode island
52,0.5476,rhode island
53,0.5266,rhode island
54,0.5465,rhode island
55,0.5483,rhode island
56,0.5579,rhode island
57,0.5342,rhode island
58,0.4958,rhode island
59,0.5085,rhode island
60,0.5083,rhode island
61,0.5148,rhode island
62,0.5185,rhode island
63,0.5499,rhode island
64,0.5504,rhode island
65,0.5606,rhode island
66,0.5278,rhode island
67,0.5295,rhode island
68,0.5333,rhode island
69,0.5146,rhode island
70,0.5012,rhode island
71,0.5058,rhode island
72,0.5342,rhode island
73,0.4677,rhode island
74,0.5233,rhode island
75,0.5472,rhode island
1,0.4986,south carolina
2,0.5221,south carolina
3,0.4938,south carolina
4,0.5104,south carolina
5,0.5244,south carolina
6,0.5246,south carolina
7,0.5198,south carolina
8,0.5184,south carolina
9,0.5428,south carolina
10,0.5215,south carolina
11,0.5241,south carolina
12,0.5241,south carolina
13,0.5507,south carolina
14,0.5184,south carolina
15,0.4805,south carolina
16,0.5384,south carolina
17,0.5087,south carolina
18,0.5155,south carolina
19,0.5343,south carolina
20,0.5345,south carolina
21,0.5349,south carolina
22,0.5419,south carolina
23,0.5131,south carolina
24,0.5409,south carolina
25,0.5286,south carolina
26,0.5396,south carolina
27,0.5242,south carolina
28,0.5113,south carolina
29,0.5046,south carolina
30,0.5327,south carolina
31,0.5566,south carolina
32,0.5359,south carolina
33,0.4839,south carolina
34,0.5362,south carolina
35,0.5141,south carolina
36,0.5341,south carolina
37,0.5414,south carolina
38,0.5062,south carolina
39,0.5384,south carolina
40,0.5227,south carolina
41,0.5386,south carolina
42,0.5303,south carolina
43,0.5098,south carolina
44,0.5344,south carolina
45,0.5217,south carolina
46,0.5435,south carolina
47,0.5252,south carolina
48,0.5094,south carolina
49,0.5509,south carolina
50,0.4783,south carolina
51,0.5629,south carolina
52,0.5367,south carolina
53,0.5239,south carolina
54,0.4799,south carolina
55,0.5376,south carolina
56,0.5235,south carolina
57,0.5588,south carolina
58,0.5354,south carolina
59,0.5553,south carolina
60,0.5158,south carolina
61,0.5535,south carolina
62,0.5577,south carolina
63,0.5488,south carolina
64,0.5103,south carolina
65,0.4944,south carolina
66,0.5402,south carolina
67,0.517,south carolina
68,0.5218,south carolina
69,0.5345,south carolina
70,0.5088,south carolina
71,0.512,south carolina
72,0.5209,south carolina
73,0.4989,south carolina
74,0.5281,south carolina
75,0.4636,south carolina
76,0.5766,south carolina
77,0.546,south carolina
78,0.5024,south carolina
79,0.5363,south carolina
80,0.5275,south carolina
81,0.5366,south carolina
82,0.4836,south carolina
83,0.5383,south carolina
84,0.5026,south carolina
85,0.5264,south carolina
86,0.5219,south carolina
87,0.5094,south carolina
88,0.5281,south carolina
89,0.5157,south carolina
90,0.532,south carolina
91,0.5089,south carolina
92,0.5254,south carolina
93,0.5241,south carolina
94,0.5069,south carolina
95,0.5551,south carolina
96,0.5109,south carolina
97,0.5154,south carolina
98,0.5288,south carolina
99,0.5228,south carolina
100,0.5166,south carolina
101,0.5272,south carolina
102,0.5026,south carolina
103,0.5413,south carolina
104,0.5204,south carolina
105,0.5145,south carolina
106,0.5328,south carolina
107,0.5144,south carolina
108,0.5099,south carolina
109,0.5226,south carolina
110,0.5415,south carolina
111,0.4686,south carolina
112,0.5305,south carolina
113,0.5471,south carolina
114,0.5321,south carolina
115,0.5159,south carolina
116,0.5119,south carolina
117,0.5305,south carolina
118,0.5515,south carolina
119,0.5472,south carolina
120,0.5098,south carolina
121,0.5434,south carolina
122,0.49,south carolina
123,0.5345,south carolina
124,0.4612,south carolina
1,0.5237,tennessee
2,0.5262,tennessee
3,0.4922,tennessee
4,0.5183,tennessee
5,0.5229,tennessee
6,0.5261,tennessee
7,0.5149,tennessee
8,0.5202,tennessee
9,0.5139,tennessee
10,0.5207,tennessee
11,0.5129,tennessee
12,0.5249,tennessee
13,0.5401,tennessee
14,0.5181,tennessee
15,0.5294,tennessee
16,0.5307,tennessee
17,0.5176,tennessee
18,0.5277,tennessee
19,0.4972,tennessee
20,0.5285,tennessee
21,0.5122,tennessee
22,0.5144,tennessee
23,0.5191,tennessee
24,0.5275,tennessee
25,0.5172,tennessee
26,0.5224,tennessee
27,0.5292,tennessee
28,0.5562,tennessee
29,0.5153,tennessee
30,0.5156,tennessee
31,0.4945,tennessee
32,0.5157,tennessee
33,0.5245,tennessee
34,0.515,tennessee
35,0.5136,tennessee
36,0.5159,tennessee
37,0.5131,tennessee
38,0.5152,tennessee
39,0.5148,tennessee
40,0.5137,tennessee
41,0.4841,tennessee
42,0.5199,tennessee
43,0.5177,tennessee
44,0.5248,tennessee
45,0.521,tennessee
46,0.5115,tennessee
47,0.5234,tennessee
48,0.514,tennessee
49,0.5201,tennessee
50,0.5314,tennessee
51,0.5188,tennessee
52,0.5388,tennessee
53,0.5309,tennessee
54,0.5454,tennessee
55,0.5436,tennessee
56,0.5389,tennessee
57,0.5204,tennessee
58,0.5488,tennessee
59,0.4833,tennessee
60,0.5272,tennessee
61,0.5312,tennessee
62,0.5286,tennessee
63,0.5142,tennessee
64,0.5241,tennessee
65,0.5243,tennessee
66,0.5175,tennessee
67,0.4993,tennessee
68,0.5058,tennessee
69,0.5051,tennessee
70,0.5216,tennessee
71,0.4953,tennessee
72,0.5216,tennessee
73,0.5253,tennessee
74,0.4971,tennessee
75,0.5183,tennessee
76,0.5212,tennessee
77,0.5014,tennessee
78,0.5147,tennessee
79,0.5347,tennessee
80,0.5095,tennessee
81,0.5148,tennessee
82,0.5088,tennessee
83,0.4886,tennessee
84,0.5684,tennessee
85,0.5735,tennessee
86,0.5208,tennessee
87,0.5582,tennessee
88,0.5401,tennessee
89,0.5189,tennessee
90,0.5234,tennessee
91,0.544,tennessee
92,0.52,tennessee
93,0.5444,tennessee
94,0.5142,tennessee
95,0.5123,tennessee
96,0.5509,tennessee
97,0.5495,tennessee
98,0.5502,tennessee
99,0.5241,tennessee
1,0.512,texas
2,0.5163,texas
3,0.5143,texas
4,0.5173,texas
5,0.512,texas
6,0.5339,texas
7,0.5247,texas
8,0.4567,texas
9,0.52,texas
10,0.517,texas
11,0.5059,texas
12,0.525,texas
13,0.5008,texas
14,0.5024,texas
15,0.5108,texas
16,0.5233,texas
17,0.4894,texas
18,0.4679,texas
19,0.4936,texas
20,0.5171,texas
21,0.5105,texas
22,0.48,texas
23,0.5178,texas
24,0.5093,texas
25,0.4791,texas
26,0.5018,texas
27,0.5312,texas
28,0.5267,texas
29,0.5158,texas
30,0.5106,texas
31,0.4987,texas
32,0.5104,texas
33,0.5181,texas
34,0.5185,texas
35,0.5228,texas
36,0.5258,texas
37,0.5219,texas
38,0.5165,texas
39,0.5079,texas
40,0.5038,texas
41,0.517,texas
42,0.5171,texas
43,0.4817,texas
44,0.5124,texas
45,0.5118,texas
46,0.5062,texas
47,0.5182,texas
48,0.5212,texas
49,0.4984,texas
50,0.5092,texas
51,0.4895,texas
52,0.5142,texas
53,0.5087,texas
54,0.5086,texas
55,0.4994,texas
56,0.5201,texas
57,0.4921,texas
58,0.5095,texas
59,0.513,texas
60,0.5112,texas
61,0.5053,texas
62,0.5114,texas
63,0.5135,texas
64,0.5227,texas
65,0.5211,texas
66,0.5303,texas
67,0.5156,texas
68,0.5,texas
69,0.4846,texas
70,0.5263,texas
71,0.4923,texas
72,0.4944,texas
73,0.5194,texas
74,0.479,texas
75,0.5078,texas
76,0.5056,texas
77,0.5112,texas
78,0.5056,texas
79,0.4913,texas
80,0.4991,texas
81,0.5007,texas
82,0.5011,texas
83,0.4931,texas
84,0.5168,texas
85,0.5145,texas
86,0.5143,texas
87,0.4922,texas
88,0.4928,texas
89,0.5115,texas
90,0.518,texas
91,0.5225,texas
92,0.518,texas
93,0.5089,texas
94,0.5327,texas
95,0.5298,texas
96,0.5328,texas
97,0.5327,texas
98,0.5184,texas
99,0.5168,texas
100,0.5187,texas
101,0.5224,texas
102,0.5024,texas
103,0.4889,texas
104,0.5223,texas
105,0.527,texas
106,0.5124,texas
107,0.5289,texas
108,0.5042,texas
109,0.5443,texas
110,0.5438,texas
111,0.5675,texas
112,0.524,texas
113,0.5144,texas
114,0.5248,texas
115,0.5282,texas
116,0.5284,texas
117,0.4911,texas
118,0.5145,texas
119,0.5205,texas
120,0.5257,texas
121,0.5191,texas
122,0.5205,texas
123,0.5033,texas
124,0.5173,texas
125,0.5257,texas
126,0.5143,texas
127,0.5239,texas
128,0.5078,texas
129,0.5093,texas
130,0.5062,texas
131,0.5293,texas
132,0.5216,texas
133,0.53,texas
134,0.5168,texas
135,0.5283,texas
136,0.519,texas
137,0.5161,texas
138,0.5011,texas
139,0.5256,texas
140,0.5212,texas
141,0.5643,texas
142,0.5087,texas
143,0.5044,texas
144,0.5132,texas
145,0.4812,texas
146,0.5496,texas
147,0.4946,texas
148,0.5102,texas
149,0.5209,texas
150,0.5157,texas
1,0.4941,utah
2,0.5017,utah
3,0.4943,utah
4,0.5203,utah
5,0.5013,utah
6,0.4913,utah
7,0.5024,utah
8,0.4942,utah
9,0.4743,utah
10,0.5089,utah
11,0.5249,utah
12,0.4913,utah
13,0.5206,utah
14,0.5046,utah
15,0.5066,utah
16,0.4835,utah
17,0.5031,utah
18,0.4928,utah
19,0.5244,utah
20,0.4938,utah
21,0.5006,utah
22,0.5311,utah
23,0.4877,utah
24,0.4558,utah
25,0.4748,utah
26,0.5032,utah
27,0.5,utah
28,0.5087,utah
29,0.508,utah
30,0.5054,utah
31,0.5034,utah
32,0.5036,utah
33,0.5061,utah
34,0.5217,utah
35,0.4855,utah
36,0.5032,utah
37,0.5348,utah
38,0.5196,utah
39,0.5104,utah
40,0.5155,utah
41,0.4959,utah
42,0.5057,utah
43,0.4941,utah
44,0.5165,utah
45,0.5003,utah
46,0.5104,utah
47,0.4858,utah
48,0.5267,utah
49,0.5125,utah
50,0.5018,utah
51,0.469,utah
52,0.5154,utah
53,0.4905,utah
54,0.4897,utah
55,0.4935,utah
56,0.4947,utah
57,0.5219,utah
58,0.4766,utah
59,0.5067,utah
60,0.501,utah
61,0.4829,utah
62,0.5041,utah
63,0.5046,utah
64,0.4946,utah
65,0.5048,utah
66,0.4962,utah
67,0.4995,utah
68,0.4923,utah
69,0.5115,utah
70,0.4898,utah
71,0.5059,utah
72,0.5023,utah
73,0.5043,utah
74,0.5263,utah
75,0.5159,utah
addison-2,0.4791,vermont
addison-5,0.4996,vermont
addison-rutland,0.5107,vermont
bennington-1,0.5058,vermont
bennington-3,0.5007,vermont
bennington-rutland,0.5393,vermont
chittenden-1,0.4984,vermont
chittenden-4-1,0.4884,vermont
chittenden-4-2,0.4832,vermont
chittenden-5-1,0.5945,vermont
chittenden-5-2,0.517,vermont
chittenden-6-2,0.5224,vermont
chittenden-6-6,0.4595,vermont
chittenden-7-1,0.5336,vermont
chittenden-7-2,0.524,vermont
chittenden-7-3,0.5527,vermont
chittenden-7-4,0.5296,vermont
chittenden-8-3,0.5148,vermont
caledonia-1,0.4951,vermont
caledonia-2,0.5049,vermont
caledonia-washington,0.53,vermont
essex-caledonia,0.5028,vermont
essex-caledonia-orleans,0.4922,vermont
franklin-1,0.4681,vermont
franklin-2,0.518,vermont
franklin-6,0.4991,vermont
franklin-7,0.5188,vermont
franklin-3-2,0.4577,vermont
lamoille-1,0.5424,vermont
lamoille-3,0.4797,vermont
orange-caledonia,0.5202,vermont
orleans-lamoille,0.4975,vermont
orange-2,0.5117,vermont
rutland-1,0.5253,vermont
rutland-4,0.5106,vermont
rutland-bennington,0.5083,vermont
rutland-windsor-1,0.4863,vermont
rutland-5-1,0.5437,vermont
rutland-5-2,0.5349,vermont
rutland-5-3,0.4975,vermont
rutland-5-4,0.5142,vermont
rutland-windsor-2,0.4868,vermont
windham-1,0.5295,vermont
windham-5,0.515,vermont
windham-6,0.513,vermont
windham-2-1,0.5306,vermont
windham-2-2,0.5454,vermont
windham-2-3,0.4799,vermont
washington-5,0.5286,vermont
washington-6,0.4955,vermont
windham-bennington-windsor,0.5052,vermont
windham-bennington,0.4847,vermont
windsor-2,0.5121,vermont
windsor-5,0.5172,vermont
windsor-rutland,0.5098,vermont
windsor-3-1,0.4932,vermont
windsor-4-1,0.4959,vermont
windsor-orange-1,0.5373,vermont
2,0.5214,west virginia
5,0.5113,west virginia
6,0.4804,west virginia
7,0.4916,west virginia
