district,less than highschool,highschool,college or associate,bachelor or higher,state
39,0.0856,0.3575,0.3663,0.1906,montana
40,0.082,0.3981,0.3397,0.1802,montana
41,0.1598,0.3202,0.3552,0.1648,montana
42,0.1397,0.3528,0.366,0.1415,montana
43,0.0713,0.3876,0.3625,0.1786,montana
44,0.101,0.2877,0.3737,0.2377,montana
45,0.0528,0.275,0.3684,0.3038,montana
46,0.0472,0.2052,0.259,0.4886,montana
47,0.0855,0.22,0.3839,0.3106,montana
48,0.0463,0.2928,0.3228,0.3381,montana
49,0.1129,0.3231,0.3091,0.255,montana
50,0.0864,0.3437,0.362,0.2079,montana
51,0.1107,0.3707,0.3505,0.1681,montana
52,0.1242,0.4191,0.2854,0.1714,montana
53,0.0649,0.2144,0.321,0.3997,montana
54,0.0543,0.3131,0.358,0.2746,montana
55,0.0742,0.4288,0.2996,0.1974,montana
56,0.0821,0.356,0.3292,0.2327,montana
57,0.0626,0.3747,0.3308,0.232,montana
58,0.0755,0.3025,0.3452,0.2768,montana
59,0.06,0.2995,0.3022,0.3383,montana
60,0.055,0.3566,0.283,0.3055,montana
61,0.0281,0.1254,0.2501,0.5965,montana
62,0.0097,0.0985,0.346,0.5458,montana
63,0.0148,0.1754,0.5542,0.2556,montana
64,0.0608,0.2057,0.2938,0.4396,montana
65,0.0134,0.1864,0.4163,0.3838,montana
66,0.0211,0.1339,0.4274,0.4177,montana
67,0.0835,0.3293,0.2778,0.3093,montana
68,0.0401,0.2769,0.3237,0.3593,montana
69,0.0725,0.3006,0.3044,0.3226,montana
70,0.0813,0.3277,0.3135,0.2776,montana
71,0.0556,0.3439,0.3575,0.2431,montana
72,0.0644,0.3071,0.3654,0.2631,montana
73,0.1041,0.384,0.334,0.178,montana
74,0.1292,0.357,0.3438,0.17,montana
75,0.0654,0.2618,0.3498,0.3231,montana
76,0.0792,0.3108,0.2771,0.3329,montana
77,0.1288,0.3785,0.3178,0.1749,montana
78,0.115,0.3898,0.3418,0.1533,montana
79,0.0459,0.2073,0.3144,0.4324,montana
80,0.0867,0.2718,0.371,0.2705,montana
81,0.0478,0.2311,0.3795,0.3417,montana
82,0.0609,0.2226,0.3984,0.3181,montana
83,0.0828,0.2818,0.3034,0.3321,montana
84,0.0517,0.2837,0.3202,0.3445,montana
85,0.0866,0.31,0.3538,0.2496,montana
86,0.1278,0.3298,0.3118,0.2306,montana
87,0.1358,0.31,0.3243,0.2299,montana
88,0.0592,0.3307,0.3569,0.2533,montana
89,0.0196,0.1813,0.4135,0.3857,montana
90,0.0338,0.1415,0.3361,0.4886,montana
91,0.0365,0.1356,0.341,0.487,montana
92,0.107,0.3093,0.3306,0.2531,montana
93,0.1203,0.3165,0.3591,0.2041,montana
94,0.0745,0.2407,0.4111,0.2737,montana
95,0.0999,0.3261,0.3153,0.2587,montana
96,0.0728,0.2669,0.3485,0.3118,montana
97,0.0368,0.2455,0.3669,0.3508,montana
98,0.0571,0.2681,0.369,0.3058,montana
99,0.0333,0.2138,0.3517,0.4012,montana
100,0.0505,0.223,0.3244,0.4021,montana
1,0.1218,0.2988,0.383,0.1965,nevada
2,0.0469,0.1812,0.3371,0.4348,nevada
3,0.2528,0.342,0.304,0.1012,nevada
4,0.0767,0.2821,0.3799,0.2613,nevada
5,0.1089,0.28,0.3763,0.2347,nevada
6,0.3655,0.3378,0.2408,0.056,nevada
7,0.2123,0.3535,0.3216,0.1126,nevada
8,0.123,0.2913,0.3718,0.2139,nevada
9,0.0837,0.2641,0.3586,0.2937,nevada
10,0.2338,0.3243,0.2908,0.1511,nevada
11,0.4173,0.3311,0.2031,0.0484,nevada
12,0.1734,0.3056,0.3376,0.1834,nevada
13,0.0716,0.2585,0.4076,0.2623,nevada
14,0.2653,0.3682,0.2743,0.0923,nevada
15,0.2671,0.346,0.2762,0.1107,nevada
16,0.2426,0.2837,0.3088,0.1649,nevada
17,0.1476,0.3083,0.3822,0.1619,nevada
18,0.1913,0.3336,0.3282,0.1469,nevada
19,0.1227,0.3517,0.3694,0.1562,nevada
20,0.1326,0.3122,0.3402,0.215,nevada
21,0.0953,0.2531,0.3746,0.277,nevada
22,0.0649,0.2452,0.3608,0.3291,nevada
23,0.0596,0.2515,0.3765,0.3124,nevada
24,0.2099,0.2378,0.3698,0.1825,nevada
25,0.0742,0.1892,0.355,0.3816,nevada
26,0.073,0.1841,0.3238,0.4191,nevada
27,0.1411,0.2494,0.3745,0.235,nevada
28,0.3858,0.3315,0.2302,0.0525,nevada
29,0.0977,0.2953,0.354,0.253,nevada
30,0.2101,0.3051,0.3401,0.1447,nevada
31,0.1201,0.2763,0.3754,0.2282,nevada
32,0.1469,0.3422,0.3598,0.1511,nevada
33,0.1662,0.3088,0.3687,0.1563,nevada
34,0.1224,0.2859,0.3571,0.2347,nevada
35,0.0755,0.244,0.3658,0.3147,nevada
36,0.1652,0.3369,0.3521,0.1459,nevada
37,0.0753,0.279,0.3652,0.2806,nevada
38,0.1486,0.3356,0.3823,0.1335,nevada
39,0.0914,0.2654,0.4165,0.2267,nevada
40,0.1169,0.2827,0.3902,0.2102,nevada
41,0.083,0.2655,0.383,0.2685,nevada
42,0.1623,0.3561,0.3283,0.1533,nevada
1,0.1089,0.283,0.3887,0.2194,new mexico
2,0.178,0.2926,0.4085,0.1209,new mexico
3,0.1779,0.3331,0.3621,0.1269,new mexico
4,0.1671,0.3319,0.3847,0.1163,new mexico
5,0.2314,0.3052,0.3429,0.1205,new mexico
6,0.2795,0.3461,0.3029,0.0714,new mexico
7,0.2287,0.3303,0.3082,0.1328,new mexico
8,0.1588,0.3199,0.3371,0.1842,new mexico
9,0.2614,0.376,0.2744,0.0882,new mexico
10,0.2424,0.2986,0.3177,0.1413,new mexico
11,0.1515,0.2417,0.2763,0.3305,new mexico
12,0.2993,0.3294,0.2772,0.0941,new mexico
13,0.2271,0.3138,0.364,0.0951,new mexico
14,0.2709,0.3393,0.2935,0.0964,new mexico
15,0.0894,0.2283,0.3166,0.3657,new mexico
16,0.1233,0.2614,0.3816,0.2337,new mexico
17,0.1255,0.2534,0.3349,0.2863,new mexico
18,0.1018,0.1439,0.3593,0.395,new mexico
19,0.1564,0.234,0.3149,0.2947,new mexico
20,0.1103,0.2057,0.3402,0.3437,new mexico
21,0.2367,0.2753,0.3621,0.1259,new mexico
22,0.0435,0.2147,0.3182,0.4236,new mexico
23,0.0813,0.2282,0.3493,0.3411,new mexico
24,0.0765,0.2627,0.3823,0.2784,new mexico
25,0.0658,0.2233,0.361,0.3498,new mexico
26,0.2294,0.2814,0.3447,0.1445,new mexico
27,0.0539,0.1686,0.3217,0.4559,new mexico
28,0.0562,0.2255,0.3309,0.3875,new mexico
29,0.0608,0.2235,0.378,0.3377,new mexico
30,0.0774,0.186,0.3818,0.3548,new mexico
31,0.0336,0.1186,0.2311,0.6167,new mexico
32,0.2861,0.343,0.2549,0.1159,new mexico
33,0.1376,0.1727,0.4489,0.2408,new mexico
34,0.2827,0.2628,0.2973,0.1572,new mexico
35,0.1638,0.2531,0.3704,0.2127,new mexico
36,0.1785,0.2282,0.3394,0.2539,new mexico
37,0.0671,0.1922,0.3826,0.3581,new mexico
38,0.131,0.2774,0.3404,0.2512,new mexico
39,0.2231,0.2608,0.3102,0.2058,new mexico
40,0.1284,0.3329,0.3565,0.1822,new mexico
41,0.1684,0.299,0.3232,0.2094,new mexico
42,0.1304,0.2775,0.3519,0.2403,new mexico
43,0.1094,0.1839,0.2489,0.4578,new mexico
44,0.0581,0.2345,0.3851,0.3222,new mexico
45,0.1462,0.2502,0.2896,0.314,new mexico
46,0.1043,0.2329,0.2863,0.3765,new mexico
47,0.0973,0.1714,0.2457,0.4856,new mexico
48,0.1691,0.2594,0.2514,0.32,new mexico
49,0.171,0.3347,0.3129,0.1815,new mexico
50,0.0915,0.2637,0.3214,0.3234,new mexico
51,0.1201,0.2829,0.4217,0.1753,new mexico
52,0.2908,0.207,0.2944,0.2078,new mexico
53,0.2944,0.2694,0.3403,0.0959,new mexico
54,0.1771,0.3702,0.3275,0.1252,new mexico
55,0.1387,0.3336,0.3385,0.1891,new mexico
56,0.1516,0.3064,0.3417,0.2004,new mexico
57,0.0999,0.2512,0.408,0.241,new mexico
58,0.3181,0.2973,0.3099,0.0748,new mexico
59,0.1179,0.2577,0.3453,0.2791,new mexico
60,0.0796,0.2578,0.4072,0.2554,new mexico
61,0.3671,0.2986,0.2689,0.0654,new mexico
62,0.1971,0.3093,0.3277,0.1659,new mexico
63,0.2605,0.3216,0.3231,0.0947,new mexico
64,0.1125,0.2671,0.4084,0.212,new mexico
65,0.2236,0.3635,0.3258,0.0871,new mexico
66,0.168,0.2455,0.4021,0.1843,new mexico
67,0.1783,0.3421,0.317,0.1626,new mexico
68,0.0477,0.2276,0.3944,0.3303,new mexico
69,0.2109,0.3583,0.3228,0.1079,new mexico
70,0.2037,0.2932,0.3446,0.1585,new mexico
1,0.0991,0.2999,0.2684,0.3326,new york
2,0.0735,0.2828,0.3153,0.3284,new york
3,0.1182,0.3356,0.3133,0.2328,new york
4,0.0626,0.2481,0.3094,0.3799,new york
5,0.0724,0.3209,0.3263,0.2804,new york
6,0.2552,0.3404,0.2582,0.1463,new york
7,0.0841,0.2884,0.2936,0.3339,new york
8,0.0498,0.224,0.2911,0.4351,new york
9,0.0635,0.2927,0.29,0.3539,new york
10,0.0979,0.2072,0.2369,0.458,new york
11,0.1515,0.3475,0.2935,0.2075,new york
12,0.0651,0.2588,0.2717,0.4044,new york
13,0.0994,0.1917,0.2037,0.5052,new york
14,0.0508,0.2361,0.2774,0.4356,new york
15,0.0784,0.2365,0.2601,0.425,new york
16,0.0667,0.163,0.1877,0.5826,new york
17,0.0701,0.2892,0.3041,0.3366,new york
18,0.231,0.3059,0.2721,0.191,new york
19,0.0787,0.2157,0.271,0.4347,new york
20,0.0664,0.2231,0.2631,0.4474,new york
21,0.0775,0.2415,0.279,0.402,new york
22,0.0991,0.2562,0.3103,0.3344,new york
23,0.1816,0.2594,0.282,0.277,new york
24,0.1754,0.2473,0.2555,0.3217,new york
25,0.1701,0.2342,0.2628,0.3328,new york
26,0.1039,0.2304,0.2523,0.4134,new york
27,0.1362,0.2545,0.2636,0.3456,new york
28,0.0937,0.2167,0.2176,0.472,new york
29,0.1592,0.2754,0.3259,0.2396,new york
30,0.1693,0.2812,0.2242,0.3253,new york
31,0.2291,0.3005,0.2952,0.1752,new york
32,0.2024,0.3307,0.2944,0.1724,new york
33,0.1306,0.3035,0.3298,0.2361,new york
34,0.2683,0.2868,0.2264,0.2185,new york
35,0.2563,0.3081,0.2248,0.2108,new york
36,0.1359,0.1879,0.2015,0.4747,new york
37,0.174,0.2586,0.2326,0.3348,new york
38,0.2258,0.3144,0.262,0.1979,new york
39,0.3102,0.2965,0.1964,0.1969,new york
40,0.2414,0.2809,0.249,0.2287,new york
41,0.1245,0.2506,0.2595,0.3653,new york
42,0.1662,0.3058,0.2516,0.2764,new york
43,0.155,0.275,0.2789,0.2912,new york
44,0.1537,0.1793,0.1919,0.4752,new york
45,0.1599,0.2531,0.2251,0.3618,new york
46,0.1566,0.223,0.2294,0.391,new york
47,0.2339,0.2757,0.198,0.2925,new york
48,0.1979,0.3338,0.2138,0.2545,new york
49,0.3756,0.2517,0.1736,0.1991,new york
50,0.1432,0.219,0.1893,0.4485,new york
51,0.3578,0.2243,0.177,0.2408,new york
52,0.0659,0.0992,0.1197,0.7153,new york
53,0.2891,0.203,0.2002,0.3077,new york
54,0.2638,0.3383,0.2378,0.1601,new york
55,0.2656,0.3407,0.2593,0.1344,new york
56,0.2022,0.2751,0.2482,0.2745,new york
57,0.1317,0.1871,0.2218,0.4595,new york
58,0.1479,0.3396,0.3047,0.2079,new york
59,0.1171,0.2878,0.3059,0.2892,new york
60,0.2185,0.3867,0.2625,0.1323,new york
61,0.1601,0.3036,0.2828,0.2535,new york
62,0.0747,0.3083,0.2945,0.3224,new york
63,0.1078,0.3027,0.2815,0.308,new york
64,0.1088,0.2926,0.2703,0.3284,new york
65,0.2117,0.147,0.1437,0.4976,new york
66,0.0294,0.0728,0.1593,0.7385,new york
67,0.0372,0.0829,0.1129,0.7671,new york
68,0.2289,0.2369,0.2006,0.3336,new york
69,0.0887,0.1067,0.1883,0.6163,new york
70,0.1926,0.2095,0.2228,0.375,new york
71,0.2258,0.1997,0.2198,0.3547,new york
72,0.3095,0.194,0.2436,0.2529,new york
73,0.0207,0.0615,0.1089,0.809,new york
74,0.0894,0.1169,0.1707,0.623,new york
75,0.0499,0.0875,0.1481,0.7144,new york
76,0.0275,0.0671,0.1185,0.7869,new york
77,0.3349,0.2645,0.2767,0.1239,new york
78,0.2976,0.2805,0.2816,0.1403,new york
79,0.3442,0.2663,0.2681,0.1215,new york
80,0.2392,0.2729,0.2696,0.2184,new york
81,0.1714,0.2341,0.2385,0.3559,new york
82,0.1592,0.2917,0.3188,0.2303,new york
83,0.2021,0.2862,0.3097,0.202,new york
84,0.3805,0.2705,0.2476,0.1015,new york
85,0.3708,0.2731,0.2584,0.0977,new york
86,0.3369,0.2805,0.2658,0.1168,new york
87,0.2795,0.2746,0.2834,0.1625,new york
88,0.0814,0.1603,0.1985,0.5598,new york
89,0.1818,0.276,0.2885,0.2537,new york
90,0.1448,0.2623,0.2677,0.3252,new york
91,0.1748,0.1949,0.2106,0.4197,new york
92,0.0889,0.1573,0.2119,0.5419,new york
93,0.0853,0.1579,0.2103,0.5465,new york
94,0.0711,0.2408,0.2692,0.4189,new york
95,0.1224,0.2326,0.2529,0.3921,new york
96,0.1124,0.2085,0.2728,0.4063,new york
97,0.1498,0.2315,0.2661,0.3526,new york
98,0.1259,0.3078,0.2917,0.2746,new york
99,0.0672,0.2592,0.3491,0.3244,new york
100,0.1396,0.3261,0.3336,0.2007,new york
101,0.0929,0.3282,0.3298,0.2491,new york
102,0.1271,0.3616,0.3133,0.1979,new york
103,0.0941,0.2754,0.3098,0.3207,new york
104,0.1517,0.3085,0.3096,0.2301,new york
105,0.0926,0.2753,0.3025,0.3295,new york
106,0.0984,0.2841,0.341,0.2765,new york
107,0.0738,0.2924,0.3412,0.2926,new york
108,0.1259,0.3224,0.3331,0.2186,new york
109,0.0393,0.1939,0.3192,0.4476,new york
110,0.0718,0.2429,0.3118,0.3736,new york
111,0.1436,0.3504,0.3284,0.1776,new york
112,0.0572,0.23,0.3143,0.3984,new york
113,0.0769,0.2955,0.316,0.3116,new york
114,0.1107,0.3593,0.303,0.2269,new york
115,0.1413,0.3537,0.3179,0.1871,new york
116,0.1089,0.3231,0.368,0.2,new york
117,0.1023,0.3891,0.3357,0.1729,new york
118,0.115,0.3569,0.3392,0.1889,new york
119,0.1499,0.3197,0.3389,0.1915,new york
120,0.1226,0.3534,0.3185,0.2055,new york
121,0.0903,0.3201,0.3563,0.2333,new york
122,0.1131,0.3832,0.3134,0.1902,new york
123,0.0934,0.2763,0.3628,0.2675,new york
124,0.1024,0.3497,0.3164,0.2315,new york
125,0.0526,0.197,0.3937,0.3567,new york
126,0.0997,0.3049,0.3363,0.2591,new york
127,0.0529,0.2552,0.328,0.3639,new york
128,0.1264,0.2591,0.3131,0.3014,new york
129,0.135,0.2536,0.3677,0.2437,new york
130,0.1062,0.3553,0.3454,0.1931,new york
131,0.0843,0.2949,0.3438,0.277,new york
132,0.1252,0.3607,0.3008,0.2134,new york
133,0.0788,0.2751,0.3237,0.3224,new york
134,0.0693,0.2881,0.3607,0.2818,new york
135,0.0487,0.1867,0.2891,0.4755,new york
136,0.1009,0.2447,0.2867,0.3676,new york
137,0.2188,0.3063,0.3365,0.1384,new york
138,0.0967,0.2276,0.3379,0.3378,new york
139,0.1021,0.3429,0.3546,0.2004,new york
140,0.0895,0.2963,0.3415,0.2727,new york
141,0.1598,0.277,0.3682,0.1951,new york
142,0.0921,0.3151,0.3248,0.268,new york
143,0.0796,0.3463,0.3347,0.2394,new york
144,0.0821,0.3178,0.331,0.2692,new york
145,0.0881,0.3238,0.3385,0.2497,new york
146,0.043,0.178,0.3131,0.4659,new york
147,0.0877,0.3601,0.3198,0.2324,new york
148,0.1172,0.3774,0.3389,0.1665,new york
149,0.127,0.251,0.3015,0.3205,new york
150,0.1199,0.3465,0.3436,0.19,new york
1,0.1505,0.3247,0.3402,0.1845,north carolina
2,0.169,0.3386,0.3245,0.1679,north carolina
3,0.1206,0.3284,0.373,0.178,north carolina
4,0.2141,0.2895,0.3393,0.1571,north carolina
5,0.1887,0.3366,0.3391,0.1356,north carolina
6,0.1327,0.2971,0.3585,0.2118,north carolina
7,0.1955,0.3311,0.3176,0.1558,north carolina
8,0.1285,0.2929,0.3405,0.2381,north carolina
9,0.0729,0.213,0.4396,0.2745,north carolina
10,0.1536,0.2982,0.3715,0.1766,north carolina
11,0.0844,0.1582,0.3033,0.454,north carolina
12,0.2089,0.3179,0.3581,0.1151,north carolina
13,0.1174,0.2716,0.381,0.23,north carolina
14,0.1,0.3098,0.4366,0.1535,north carolina
15,0.0635,0.3581,0.4263,0.1521,north carolina
16,0.1428,0.3223,0.3419,0.193,north carolina
17,0.1158,0.2827,0.3214,0.2801,north carolina
18,0.1243,0.285,0.3826,0.208,north carolina
19,0.0671,0.2148,0.3492,0.3688,north carolina
20,0.0686,0.2076,0.3366,0.3872,north carolina
21,0.2308,0.3066,0.3438,0.1187,north carolina
22,0.234,0.3287,0.3131,0.1243,north carolina
23,0.2092,0.3594,0.3197,0.1117,north carolina
24,0.2078,0.2967,0.3386,0.1569,north carolina
25,0.1448,0.311,0.3377,0.2065,north carolina
26,0.1127,0.2952,0.3603,0.2318,north carolina
27,0.2232,0.37,0.2881,0.1186,north carolina
28,0.1939,0.3145,0.3282,0.1634,north carolina
29,0.1493,0.1819,0.2822,0.3866,north carolina
30,0.0704,0.103,0.2413,0.5853,north carolina
31,0.1925,0.2219,0.2603,0.3253,north carolina
32,0.2311,0.362,0.2889,0.118,north carolina
33,0.1449,0.2521,0.3976,0.2054,north carolina
34,0.0719,0.1384,0.2725,0.5172,north carolina
35,0.0753,0.2082,0.2833,0.4332,north carolina
36,0.0657,0.1309,0.2484,0.555,north carolina
37,0.0713,0.1977,0.314,0.417,north carolina
38,0.1645,0.2297,0.3374,0.2684,north carolina
39,0.1151,0.2306,0.3448,0.3095,north carolina
40,0.0402,0.1096,0.2354,0.6148,north carolina
41,0.0325,0.0988,0.1999,0.6687,north carolina
42,0.0844,0.2634,0.4582,0.194,north carolina
43,0.1193,0.2604,0.4117,0.2085,north carolina
44,0.1029,0.2618,0.3997,0.2356,north carolina
45,0.0921,0.3057,0.3996,0.2025,north carolina
46,0.1985,0.3266,0.3537,0.1213,north carolina
47,0.241,0.341,0.3107,0.1073,north carolina
48,0.2321,0.3546,0.3165,0.0968,north carolina
49,0.0366,0.1175,0.2237,0.6223,north carolina
50,0.0873,0.2322,0.2631,0.4175,north carolina
51,0.1512,0.2839,0.3723,0.1926,north carolina
52,0.099,0.2404,0.3152,0.3454,north carolina
53,0.1474,0.3131,0.3614,0.1781,north carolina
54,0.1497,0.2428,0.2825,0.325,north carolina
55,0.1495,0.3674,0.3354,0.1477,north carolina
56,0.0614,0.1382,0.302,0.4984,north carolina
57,0.1462,0.2595,0.3375,0.2569,north carolina
58,0.1164,0.2293,0.3607,0.2936,north carolina
59,0.0785,0.2626,0.2954,0.3635,north carolina
60,0.1829,0.2917,0.3451,0.1803,north carolina
61,0.1274,0.2495,0.3107,0.3123,north carolina
62,0.0562,0.199,0.3023,0.4424,north carolina
63,0.1502,0.2791,0.3472,0.2235,north carolina
64,0.1606,0.2748,0.3849,0.1797,north carolina
65,0.2128,0.3445,0.3128,0.13,north carolina
66,0.1681,0.3184,0.3471,0.1663,north carolina
67,0.1727,0.3339,0.3484,0.1451,north carolina
68,0.0986,0.1968,0.2736,0.431,north carolina
69,0.1208,0.2658,0.3465,0.2668,north carolina
70,0.2019,0.3235,0.3246,0.1501,north carolina
71,0.1912,0.2896,0.3136,0.2056,north carolina
72,0.1557,0.27,0.2955,0.2789,north carolina
73,0.1982,0.3694,0.3143,0.1182,north carolina
74,0.1107,0.2672,0.2946,0.3276,north carolina
75,0.0818,0.2463,0.3091,0.3628,north carolina
76,0.1753,0.3381,0.3424,0.1443,north carolina
77,0.1373,0.3244,0.3551,0.1832,north carolina
78,0.1923,0.3641,0.3105,0.1332,north carolina
79,0.1065,0.2681,0.3188,0.3065,north carolina
80,0.1685,0.3413,0.3165,0.1736,north carolina
81,0.1966,0.3361,0.3048,0.1624,north carolina
82,0.1029,0.2332,0.3282,0.3357,north carolina
83,0.1279,0.2967,0.3587,0.2167,north carolina
84,0.1564,0.34,0.3346,0.169,north carolina
85,0.1835,0.3293,0.3332,0.154,north carolina
86,0.2001,0.2999,0.3354,0.1646,north carolina
87,0.2207,0.3238,0.327,0.1285,north carolina
88,0.0562,0.1152,0.2385,0.5901,north carolina
89,0.1801,0.3359,0.3107,0.1733,north carolina
90,0.2152,0.318,0.3253,0.1415,north carolina
91,0.183,0.3793,0.3078,0.1299,north carolina
92,0.0715,0.1847,0.3157,0.4281,north carolina
93,0.1133,0.2234,0.4168,0.2464,north carolina
94,0.2244,0.327,0.312,0.1365,north carolina
95,0.0988,0.2558,0.3431,0.3023,north carolina
96,0.1438,0.2869,0.3365,0.2328,north carolina
97,0.1596,0.3189,0.3377,0.1839,north carolina
98,0.0472,0.1455,0.2953,0.512,north carolina
99,0.183,0.2456,0.3334,0.2379,north carolina
100,0.174,0.2305,0.3125,0.283,north carolina
101,0.151,0.2605,0.3348,0.2537,north carolina
102,0.2038,0.2295,0.2625,0.3041,north carolina
103,0.0791,0.2218,0.3036,0.3954,north carolina
104,0.0412,0.1012,0.2429,0.6147,north carolina
105,0.0396,0.1221,0.2469,0.5913,north carolina
106,0.1458,0.227,0.3932,0.234,north carolina
107,0.0967,0.2096,0.3421,0.3516,north carolina
108,0.171,0.3008,0.3458,0.1824,north carolina
109,0.156,0.2866,0.3332,0.2242,north carolina
110,0.1785,0.3456,0.334,0.142,north carolina
111,0.1635,0.3435,0.3489,0.1442,north carolina
112,0.2039,0.3254,0.3244,0.1463,north carolina
113,0.1193,0.2645,0.3207,0.2955,north carolina
114,0.0997,0.2083,0.2982,0.3938,north carolina
115,0.1069,0.2707,0.3076,0.3148,north carolina
116,0.1075,0.2755,0.3133,0.3037,north carolina
117,0.1259,0.2758,0.3303,0.2679,north carolina
118,0.152,0.3132,0.3348,0.2,north carolina
119,0.1294,0.26,0.3734,0.2372,north carolina
120,0.154,0.3225,0.3322,0.1913,north carolina
1,0.1512,0.3974,0.2577,0.1937,ohio
2,0.1374,0.4079,0.3039,0.1508,ohio
3,0.059,0.2824,0.3901,0.2685,ohio
4,0.1147,0.3795,0.3456,0.1602,ohio
5,0.129,0.4491,0.2898,0.1321,ohio
6,0.0478,0.2105,0.2539,0.4878,ohio
7,0.0592,0.2658,0.3116,0.3633,ohio
8,0.1071,0.2897,0.3495,0.2537,ohio
9,0.0971,0.211,0.2811,0.4108,ohio
10,0.2126,0.2847,0.3039,0.1988,ohio
11,0.2289,0.3535,0.3092,0.1084,ohio
12,0.1115,0.3281,0.3359,0.2245,ohio
13,0.1637,0.2768,0.2862,0.2733,ohio
14,0.129,0.3509,0.3124,0.2077,ohio
15,0.1314,0.3562,0.335,0.1773,ohio
16,0.0521,0.2154,0.2955,0.437,ohio
17,0.2172,0.3731,0.2543,0.1555,ohio
18,0.0634,0.1344,0.3962,0.4059,ohio
19,0.0465,0.1954,0.2704,0.4877,ohio
20,0.1016,0.3148,0.3287,0.2548,ohio
21,0.0372,0.1308,0.2288,0.6032,ohio
22,0.0947,0.2316,0.3009,0.3728,ohio
23,0.0976,0.309,0.305,0.2884,ohio
24,0.045,0.1751,0.2467,0.5332,ohio
25,0.1549,0.297,0.3304,0.2177,ohio
26,0.1402,0.3561,0.3372,0.1665,ohio
27,0.0452,0.1593,0.2387,0.5569,ohio
28,0.0816,0.2535,0.2665,0.3984,ohio
29,0.122,0.363,0.3065,0.2085,ohio
30,0.085,0.3361,0.3065,0.2723,ohio
31,0.0959,0.2251,0.3145,0.3645,ohio
32,0.1539,0.3073,0.3114,0.2274,ohio
33,0.1291,0.3086,0.3032,0.2591,ohio
34,0.1399,0.307,0.321,0.2321,ohio
35,0.1365,0.4102,0.327,0.1262,ohio
36,0.0782,0.3507,0.3097,0.2613,ohio
37,0.0517,0.2361,0.2628,0.4494,ohio
38,0.0721,0.3239,0.2831,0.3209,ohio
39,0.1707,0.288,0.4105,0.1307,ohio
40,0.1082,0.2989,0.3789,0.214,ohio
41,0.0636,0.2384,0.3453,0.3527,ohio
42,0.0815,0.2674,0.3467,0.3044,ohio
43,0.1288,0.3749,0.3446,0.1517,ohio
44,0.1753,0.2869,0.3753,0.1626,ohio
45,0.125,0.3585,0.3654,0.1511,ohio
46,0.1042,0.3172,0.3348,0.2439,ohio
47,0.0697,0.2742,0.3094,0.3467,ohio
48,0.0652,0.3342,0.3187,0.2819,ohio
49,0.1433,0.3827,0.3422,0.1317,ohio
50,0.0892,0.3875,0.2987,0.2246,ohio
51,0.1214,0.3889,0.2932,0.1965,ohio
52,0.0595,0.2373,0.2841,0.4191,ohio
53,0.1001,0.3552,0.3528,0.1919,ohio
54,0.0966,0.2655,0.2512,0.3867,ohio
55,0.1116,0.2973,0.3491,0.242,ohio
56,0.1432,0.3367,0.3638,0.1563,ohio
57,0.0991,0.3909,0.3044,0.2056,ohio
58,0.1458,0.3981,0.3198,0.1363,ohio
59,0.0661,0.3512,0.2936,0.2891,ohio
60,0.1017,0.3542,0.3284,0.2157,ohio
61,0.0711,0.3082,0.3267,0.294,ohio
62,0.0872,0.2987,0.2878,0.3262,ohio
63,0.0955,0.451,0.2722,0.1814,ohio
64,0.1563,0.4419,0.252,0.1497,ohio
65,0.0924,0.3151,0.3028,0.2897,ohio
66,0.1316,0.4174,0.2797,0.1713,ohio
67,0.0501,0.2188,0.2629,0.4681,ohio
68,0.0686,0.3053,0.277,0.3492,ohio
69,0.0606,0.3039,0.3121,0.3234,ohio
70,0.1284,0.3987,0.2823,0.1906,ohio
71,0.1031,0.3527,0.3256,0.2187,ohio
72,0.1374,0.4281,0.2879,0.1466,ohio
73,0.062,0.2027,0.3391,0.3962,ohio
74,0.1105,0.3767,0.334,0.1789,ohio
75,0.0739,0.344,0.3538,0.2282,ohio
76,0.1,0.2959,0.266,0.3381,ohio
77,0.0857,0.328,0.3286,0.2577,ohio
78,0.1254,0.4343,0.2905,0.1498,ohio
79,0.1404,0.3665,0.3339,0.1592,ohio
80,0.1105,0.3828,0.3221,0.1847,ohio
81,0.0947,0.4357,0.3133,0.1564,ohio
82,0.1004,0.4541,0.3017,0.1438,ohio
83,0.0834,0.3947,0.3189,0.203,ohio
84,0.09,0.4617,0.2848,0.1634,ohio
85,0.116,0.4562,0.2819,0.1459,ohio
86,0.1212,0.3998,0.294,0.185,ohio
87,0.1219,0.452,0.2987,0.1273,ohio
88,0.0997,0.4257,0.3372,0.1375,ohio
89,0.0914,0.3859,0.3218,0.201,ohio
90,0.1703,0.4148,0.287,0.1279,ohio
91,0.1626,0.4239,0.2871,0.1264,ohio
92,0.1471,0.4368,0.2752,0.1409,ohio
93,0.1613,0.4209,0.2805,0.1374,ohio
94,0.102,0.3354,0.3796,0.183,ohio
95,0.1236,0.4418,0.2916,0.1431,ohio
96,0.1062,0.4274,0.3341,0.1323,ohio
97,0.1362,0.4099,0.3131,0.1407,ohio
98,0.2278,0.4248,0.2236,0.1238,ohio
99,0.139,0.425,0.2971,0.1389,ohio
1,0.1905,0.4178,0.2656,0.1262,oklahoma
2,0.1894,0.3906,0.2992,0.1207,oklahoma
3,0.1882,0.4018,0.2804,0.1296,oklahoma
