state,district,office,year,target
new york,33,state house,2016,1
new york,35,state house,2016,1
new york,36,state house,2016,1
new york,40,state house,2016,1
new york,61,state house,2016,1
new york,62,state house,2016,0
new york,63,state house,2016,1
new york,96,state house,2016,1
new york,97,state house,2016,1
new york,113,state house,2016,1
new york,112,state house,2016,0
new york,12,state house,2016,0
new york,11,state house,2016,1
new york,7,state house,2016,0
new york,6,state house,2016,1
new york,5,state house,2016,0
new york,10,state house,2016,0
new york,4,state house,2016,1
new york,2,state house,2016,0
new york,3,state house,2016,0
new york,1,state house,2016,1
new york,8,state house,2016,0
new york,92,state house,2016,1
new york,89,state house,2016,1
new york,93,state house,2016,1
new york,88,state house,2016,1
new york,91,state house,2016,1
new york,90,state house,2016,1
north carolina,63,state house,2016,0
north carolina,64,state house,2016,0
north carolina,73,state house,2016,0
north carolina,94,state house,2016,0
north carolina,55,state house,2016,0
north carolina,93,state house,2016,0
north carolina,85,state house,2016,0
north carolina,3,state house,2016,0
north carolina,6,state house,2016,0
north carolina,5,state house,2016,1
north carolina,46,state house,2016,0
north carolina,22,state house,2016,1
north carolina,18,state house,2016,1
north carolina,17,state house,2016,0
north carolina,116,state house,2016,1
north carolina,115,state house,2016,1
north carolina,114,state house,2016,1
north carolina,86,state house,2016,0
north carolina,112,state house,2016,0
north carolina,76,state house,2016,0
north carolina,83,state house,2016,0
north carolina,82,state house,2016,0
north carolina,87,state house,2016,0
north carolina,1,state house,2016,0
north carolina,13,state house,2016,0
north carolina,65,state house,2016,0
north carolina,96,state house,2016,0
north carolina,89,state house,2016,0
north carolina,54,state house,2016,1
north carolina,120,state house,2016,0
north carolina,110,state house,2016,0
north carolina,111,state house,2016,0
north carolina,10,state house,2016,0
north carolina,12,state house,2016,1
north carolina,42,state house,2016,1
north carolina,44,state house,2016,1
north carolina,43,state house,2016,1
north carolina,45,state house,2016,0
north carolina,81,state house,2016,0
north carolina,80,state house,2016,0
north carolina,79,state house,2016,0
north carolina,21,state house,2016,1
north carolina,4,state house,2016,0
north carolina,50,state house,2016,1
north carolina,30,state house,2016,1
north carolina,29,state house,2016,1
north carolina,31,state house,2016,1
north carolina,23,state house,2016,1
north carolina,74,state house,2016,0
north carolina,72,state house,2016,1
north carolina,75,state house,2016,0
north carolina,71,state house,2016,1
north carolina,25,state house,2016,0
north carolina,7,state house,2016,1
north carolina,109,state house,2016,0
north carolina,108,state house,2016,0
north carolina,32,state house,2016,1
north carolina,2,state house,2016,0
north carolina,59,state house,2016,0
north carolina,57,state house,2016,1
north carolina,62,state house,2016,0
north carolina,60,state house,2016,1
north carolina,58,state house,2016,1
north carolina,61,state house,2016,0
north carolina,27,state house,2016,1
north carolina,53,state house,2016,0
north carolina,51,state house,2016,0
north carolina,119,state house,2016,0
north carolina,118,state house,2016,0
north carolina,113,state house,2016,0
north carolina,117,state house,2016,0
north carolina,66,state house,2016,1
north carolina,48,state house,2016,1
north carolina,95,state house,2016,0
north carolina,84,state house,2016,0
north carolina,26,state house,2016,0
north carolina,28,state house,2016,0
north carolina,97,state house,2016,0
north carolina,104,state house,2016,0
north carolina,88,state house,2016,1
north carolina,100,state house,2016,1
north carolina,103,state house,2016,0
north carolina,99,state house,2016,1
north carolina,106,state house,2016,1
north carolina,105,state house,2016,0
north carolina,92,state house,2016,1
north carolina,102,state house,2016,1
north carolina,98,state house,2016,0
north carolina,107,state house,2016,1
north carolina,101,state house,2016,1
north carolina,67,state house,2016,0
north carolina,52,state house,2016,0
north carolina,78,state house,2016,0
north carolina,19,state house,2016,0
north carolina,20,state house,2016,0
north carolina,14,state house,2016,0
north carolina,16,state house,2016,0
north carolina,15,state house,2016,0
north carolina,56,state house,2016,1
north carolina,24,state house,2016,1
north carolina,9,state house,2016,0
north carolina,8,state house,2016,0
north carolina,70,state house,2016,0
north carolina,47,state house,2016,1
north carolina,91,state house,2016,0
north carolina,77,state house,2016,0
north carolina,90,state house,2016,0
north carolina,69,state house,2016,0
north carolina,68,state house,2016,0
north carolina,33,state house,2016,1
north carolina,11,state house,2016,1
north carolina,34,state house,2016,1
north carolina,38,state house,2016,1
north carolina,49,state house,2016,1
north carolina,36,state house,2016,0
north carolina,40,state house,2016,1
north carolina,41,state house,2016,1
north carolina,35,state house,2016,0
north carolina,39,state house,2016,1
north carolina,37,state house,2016,0
ohio,90,state house,2016,0
ohio,4,state house,2016,0
ohio,70,state house,2016,0
ohio,64,state house,2016,1
ohio,99,state house,2016,1
ohio,94,state house,2016,0
ohio,78,state house,2016,0
ohio,82,state house,2016,0
ohio,84,state house,2016,0
ohio,95,state house,2016,0
ohio,96,state house,2016,1
ohio,66,state house,2016,0
ohio,52,state house,2016,0
ohio,53,state house,2016,0
ohio,51,state house,2016,0
ohio,54,state house,2016,0
ohio,85,state house,2016,0
ohio,79,state house,2016,0
ohio,74,state house,2016,0
ohio,65,state house,2016,0
ohio,91,state house,2016,0
ohio,5,state house,2016,0
ohio,72,state house,2016,0
ohio,87,state house,2016,0
ohio,16,state house,2016,0
ohio,8,state house,2016,1
ohio,12,state house,2016,1
ohio,6,state house,2016,0
ohio,7,state house,2016,0
ohio,10,state house,2016,1
ohio,15,state house,2016,1
ohio,14,state house,2016,1
ohio,9,state house,2016,1
ohio,11,state house,2016,1
ohio,13,state house,2016,1
ohio,80,state house,2016,0
ohio,68,state house,2016,0
ohio,67,state house,2016,0
ohio,89,state house,2016,0
ohio,77,state house,2016,0
ohio,92,state house,2016,0
ohio,25,state house,2016,1
ohio,17,state house,2016,1
ohio,18,state house,2016,1
ohio,19,state house,2016,0
ohio,22,state house,2016,1
ohio,24,state house,2016,0
ohio,20,state house,2016,1
ohio,26,state house,2016,1
ohio,23,state house,2016,0
ohio,21,state house,2016,0
ohio,47,state house,2016,0
ohio,81,state house,2016,0
ohio,93,state house,2016,0
ohio,76,state house,2016,0
ohio,73,state house,2016,0
ohio,97,state house,2016,0
ohio,29,state house,2016,0
ohio,31,state house,2016,1
ohio,27,state house,2016,0
ohio,33,state house,2016,1
ohio,28,state house,2016,0
ohio,30,state house,2016,0
ohio,32,state house,2016,1
ohio,83,state house,2016,0
ohio,98,state house,2016,0
ohio,57,state house,2016,0
ohio,60,state house,2016,1
ohio,61,state house,2016,0
ohio,71,state house,2016,0
ohio,56,state house,2016,1
ohio,55,state house,2016,0
ohio,45,state house,2016,1
ohio,46,state house,2016,1
ohio,44,state house,2016,1
ohio,58,state house,2016,1
ohio,59,state house,2016,1
ohio,86,state house,2016,0
ohio,69,state house,2016,0
ohio,43,state house,2016,0
ohio,39,state house,2016,1
ohio,42,state house,2016,0
ohio,40,state house,2016,0
ohio,41,state house,2016,0
ohio,75,state house,2016,1
ohio,2,state house,2016,0
ohio,88,state house,2016,0
ohio,48,state house,2016,0
ohio,50,state house,2016,0
ohio,49,state house,2016,1
ohio,38,state house,2016,0
ohio,34,state house,2016,1
ohio,35,state house,2016,1
ohio,36,state house,2016,0
ohio,37,state house,2016,0
ohio,63,state house,2016,1
ohio,62,state house,2016,0
ohio,1,state house,2016,0
ohio,3,state house,2016,0
oklahoma,86,state house,2016,1
oklahoma,19,state house,2016,0
oklahoma,61,state house,2016,0
oklahoma,55,state house,2016,0
oklahoma,21,state house,2016,0
oklahoma,60,state house,2016,0
oklahoma,56,state house,2016,1
oklahoma,65,state house,2016,0
oklahoma,43,state house,2016,0
oklahoma,47,state house,2016,0
oklahoma,49,state house,2016,0
oklahoma,4,state house,2016,1
oklahoma,14,state house,2016,0
oklahoma,45,state house,2016,1
oklahoma,91,state house,2016,0
oklahoma,54,state house,2016,0
oklahoma,27,state house,2016,0
oklahoma,46,state house,2016,0
oklahoma,20,state house,2016,0
oklahoma,63,state house,2016,0
oklahoma,62,state house,2016,0
oklahoma,64,state house,2016,0
oklahoma,29,state house,2016,0
oklahoma,7,state house,2016,1
oklahoma,5,state house,2016,0
oklahoma,40,state house,2016,0
oklahoma,42,state house,2016,0
oklahoma,51,state house,2016,0
oklahoma,15,state house,2016,1
oklahoma,50,state house,2016,0
oklahoma,17,state house,2016,1
oklahoma,3,state house,2016,0
oklahoma,1,state house,2016,1
oklahoma,32,state house,2016,0
oklahoma,33,state house,2016,0
oklahoma,31,state house,2016,0
oklahoma,8,state house,2016,0
oklahoma,13,state house,2016,0
oklahoma,16,state house,2016,0
oklahoma,10,state house,2016,0
oklahoma,85,state house,2016,1
oklahoma,97,state house,2016,1
oklahoma,81,state house,2016,0
oklahoma,99,state house,2016,1
oklahoma,84,state house,2016,0
oklahoma,100,state house,2016,0
oklahoma,87,state house,2016,1
oklahoma,101,state house,2016,0
oklahoma,94,state house,2016,1
oklahoma,82,state house,2016,0
oklahoma,39,state house,2016,0
oklahoma,95,state house,2016,0
oklahoma,92,state house,2016,1
oklahoma,93,state house,2016,1
oklahoma,36,state house,2016,0
oklahoma,73,state house,2016,1
oklahoma,66,state house,2016,0
oklahoma,25,state house,2016,0
oklahoma,26,state house,2016,0
oklahoma,28,state house,2016,0
oklahoma,23,state house,2016,0
oklahoma,74,state house,2016,0
oklahoma,2,state house,2016,0
oklahoma,78,state house,2016,1
oklahoma,71,state house,2016,0
oklahoma,70,state house,2016,0
oklahoma,75,state house,2016,0
oklahoma,79,state house,2016,0
oklahoma,69,state house,2016,0
oklahoma,67,state house,2016,0
oklahoma,80,state house,2016,0
oklahoma,76,state house,2016,0
oklahoma,12,state house,2016,0
oregon,60,state house,2016,0
oregon,16,state house,2016,1
oregon,23,state house,2016,0
oregon,15,state house,2016,0
oregon,48,state house,2016,1
oregon,51,state house,2016,1
oregon,39,state house,2016,0
oregon,52,state house,2016,0
oregon,18,state house,2016,0
oregon,37,state house,2016,0
oregon,40,state house,2016,1
oregon,41,state house,2016,1
oregon,26,state house,2016,0
oregon,38,state house,2016,1
oregon,35,state house,2016,1
oregon,32,state house,2016,1
oregon,31,state house,2016,1
oregon,1,state house,2016,0
oregon,9,state house,2016,1
oregon,55,state house,2016,0
oregon,53,state house,2016,0
oregon,59,state house,2016,0
oregon,54,state house,2016,0
oregon,7,state house,2016,0
oregon,2,state house,2016,0
oregon,57,state house,2016,0
oregon,4,state house,2016,0
oregon,5,state house,2016,1
oregon,6,state house,2016,0
oregon,3,state house,2016,0
oregon,56,state house,2016,0
oregon,14,state house,2016,1
oregon,8,state house,2016,1
oregon,13,state house,2016,1
oregon,11,state house,2016,1
oregon,12,state house,2016,1
oregon,10,state house,2016,1
oregon,17,state house,2016,1
oregon,21,state house,2016,1
oregon,22,state house,2016,1
oregon,19,state house,2016,0
oregon,20,state house,2016,1
oregon,25,state house,2016,0
oregon,42,state house,2016,1
oregon,43,state house,2016,1
oregon,44,state house,2016,1
oregon,49,state house,2016,1
oregon,50,state house,2016,1
oregon,33,state house,2016,1
oregon,36,state house,2016,1
oregon,45,state house,2016,1
oregon,46,state house,2016,1
oregon,47,state house,2016,1
oregon,27,state house,2016,1
oregon,58,state house,2016,0
oregon,28,state house,2016,1
oregon,34,state house,2016,1
oregon,29,state house,2016,1
oregon,24,state house,2016,0
oregon,30,state house,2016,1
pennsylvania,193,state house,2016,0
pennsylvania,91,state house,2016,0
pennsylvania,44,state house,2016,0
pennsylvania,21,state house,2016,1
pennsylvania,20,state house,2016,1
pennsylvania,42,state house,2016,1
pennsylvania,36,state house,2016,1
pennsylvania,38,state house,2016,1
pennsylvania,40,state house,2016,0
pennsylvania,46,state house,2016,0
pennsylvania,45,state house,2016,1
pennsylvania,39,state house,2016,0
pennsylvania,30,state house,2016,0
pennsylvania,28,state house,2016,0
pennsylvania,25,state house,2016,1
pennsylvania,32,state house,2016,1
pennsylvania,19,state house,2016,1
pennsylvania,35,state house,2016,1
pennsylvania,33,state house,2016,1
pennsylvania,24,state house,2016,1
pennsylvania,27,state house,2016,1
pennsylvania,54,state house,2016,0
pennsylvania,16,state house,2016,1
pennsylvania,34,state house,2016,1
pennsylvania,23,state house,2016,1
pennsylvania,55,state house,2016,1
pennsylvania,60,state house,2016,0
pennsylvania,63,state house,2016,0
pennsylvania,15,state house,2016,0
pennsylvania,10,state house,2016,0
pennsylvania,14,state house,2016,0
pennsylvania,78,state house,2016,0
pennsylvania,69,state house,2016,0
pennsylvania,124,state house,2016,0
pennsylvania,5,state house,2016,0
pennsylvania,130,state house,2016,0
pennsylvania,187,state house,2016,0
pennsylvania,126,state house,2016,1
pennsylvania,129,state house,2016,0
pennsylvania,127,state house,2016,1
pennsylvania,128,state house,2016,0
pennsylvania,134,state house,2016,0
pennsylvania,80,state house,2016,0
pennsylvania,79,state house,2016,0
pennsylvania,68,state house,2016,0
pennsylvania,110,state house,2016,0
pennsylvania,143,state house,2016,0
pennsylvania,18,state house,2016,0
pennsylvania,141,state house,2016,1
pennsylvania,29,state house,2016,0
pennsylvania,144,state house,2016,0
pennsylvania,31,state house,2016,1
pennsylvania,145,state house,2016,0
pennsylvania,140,state house,2016,1
pennsylvania,142,state house,2016,0
pennsylvania,178,state house,2016,0
pennsylvania,12,state house,2016,0
pennsylvania,64,state house,2016,0
pennsylvania,8,state house,2016,0
pennsylvania,11,state house,2016,0
pennsylvania,71,state house,2016,1
pennsylvania,72,state house,2016,1
pennsylvania,73,state house,2016,0
pennsylvania,67,state house,2016,0
pennsylvania,122,state house,2016,0
pennsylvania,171,state house,2016,0
pennsylvania,76,state house,2016,1
pennsylvania,77,state house,2016,1
pennsylvania,81,state house,2016,0
pennsylvania,13,state house,2016,0
pennsylvania,158,state house,2016,0
pennsylvania,156,state house,2016,1
pennsylvania,74,state house,2016,0
pennsylvania,167,state house,2016,0
pennsylvania,155,state house,2016,0
pennsylvania,26,state house,2016,0
pennsylvania,160,state house,2016,0
pennsylvania,157,state house,2016,0
pennsylvania,75,state house,2016,0
pennsylvania,109,state house,2016,0
pennsylvania,107,state house,2016,0
pennsylvania,65,state house,2016,0
pennsylvania,17,state house,2016,0
pennsylvania,6,state house,2016,0
pennsylvania,87,state house,2016,0
pennsylvania,199,state house,2016,0
pennsylvania,88,state house,2016,0
pennsylvania,86,state house,2016,0
pennsylvania,92,state house,2016,0
pennsylvania,125,state house,2016,0
pennsylvania,106,state house,2016,0
pennsylvania,104,state house,2016,0
pennsylvania,103,state house,2016,1
pennsylvania,105,state house,2016,0
pennsylvania,98,state house,2016,0
pennsylvania,163,state house,2016,0
pennsylvania,161,state house,2016,1
pennsylvania,159,state house,2016,1
pennsylvania,162,state house,2016,0
pennsylvania,191,state house,2016,1
pennsylvania,168,state house,2016,0
pennsylvania,165,state house,2016,0
pennsylvania,166,state house,2016,1
pennsylvania,164,state house,2016,1
pennsylvania,185,state house,2016,1
pennsylvania,4,state house,2016,0
pennsylvania,3,state house,2016,1
pennsylvania,1,state house,2016,1
pennsylvania,2,state house,2016,1
pennsylvania,49,state house,2016,0
pennsylvania,50,state house,2016,1
pennsylvania,52,state house,2016,0
pennsylvania,51,state house,2016,0
pennsylvania,90,state house,2016,0
pennsylvania,89,state house,2016,0
pennsylvania,82,state house,2016,0
pennsylvania,62,state house,2016,0
pennsylvania,66,state house,2016,0
pennsylvania,114,state house,2016,1
pennsylvania,112,state house,2016,1
pennsylvania,117,state house,2016,0
pennsylvania,118,state house,2016,1
pennsylvania,113,state house,2016,1
pennsylvania,99,state house,2016,0
pennsylvania,100,state house,2016,0
pennsylvania,37,state house,2016,0
pennsylvania,41,state house,2016,0
pennsylvania,43,state house,2016,0
pennsylvania,96,state house,2016,1
pennsylvania,97,state house,2016,0
pennsylvania,9,state house,2016,1
pennsylvania,102,state house,2016,0
pennsylvania,101,state house,2016,0
pennsylvania,22,state house,2016,1
pennsylvania,132,state house,2016,1
pennsylvania,133,state house,2016,1
pennsylvania,131,state house,2016,0
pennsylvania,183,state house,2016,0
pennsylvania,121,state house,2016,1
pennsylvania,116,state house,2016,0
pennsylvania,120,state house,2016,0
pennsylvania,119,state house,2016,1
pennsylvania,84,state house,2016,0
pennsylvania,83,state house,2016,0
pennsylvania,7,state house,2016,1
pennsylvania,189,state house,2016,0
pennsylvania,176,state house,2016,0
pennsylvania,115,state house,2016,1
pennsylvania,153,state house,2016,1
pennsylvania,148,state house,2016,1
pennsylvania,149,state house,2016,1
pennsylvania,154,state house,2016,1
pennsylvania,70,state house,2016,1
pennsylvania,152,state house,2016,0
pennsylvania,151,state house,2016,0
pennsylvania,147,state house,2016,0
pennsylvania,146,state house,2016,0
pennsylvania,53,state house,2016,0
pennsylvania,61,state house,2016,0
pennsylvania,194,state house,2016,1
pennsylvania,150,state house,2016,0
pennsylvania,172,state house,2016,1
pennsylvania,137,state house,2016,0
pennsylvania,138,state house,2016,0
pennsylvania,135,state house,2016,1
pennsylvania,136,state house,2016,1
pennsylvania,108,state house,2016,0
pennsylvania,184,state house,2016,1
pennsylvania,175,state house,2016,1
pennsylvania,182,state house,2016,1
pennsylvania,192,state house,2016,1
pennsylvania,190,state house,2016,1
pennsylvania,200,state house,2016,1
pennsylvania,203,state house,2016,1
pennsylvania,195,state house,2016,1
pennsylvania,188,state house,2016,1
pennsylvania,173,state house,2016,1
pennsylvania,186,state house,2016,1
pennsylvania,202,state house,2016,1
pennsylvania,180,state house,2016,1
pennsylvania,181,state house,2016,1
pennsylvania,177,state house,2016,0
pennsylvania,201,state house,2016,1
pennsylvania,197,state house,2016,1
pennsylvania,179,state house,2016,1
pennsylvania,198,state house,2016,1
pennsylvania,174,state house,2016,1
pennsylvania,170,state house,2016,0
pennsylvania,139,state house,2016,0
pennsylvania,123,state house,2016,1
pennsylvania,85,state house,2016,0
pennsylvania,59,state house,2016,0
pennsylvania,111,state house,2016,0
pennsylvania,48,state house,2016,1
pennsylvania,58,state house,2016,0
pennsylvania,57,state house,2016,0
pennsylvania,56,state house,2016,0
pennsylvania,94,state house,2016,0
pennsylvania,169,state house,2016,0
pennsylvania,47,state house,2016,0
pennsylvania,93,state house,2016,0
pennsylvania,196,state house,2016,0
pennsylvania,95,state house,2016,1
rhode island,67,state house,2016,1
rhode island,68,state house,2016,1
rhode island,69,state house,2016,1
rhode island,66,state house,2016,1
rhode island,28,state house,2016,0
rhode island,40,state house,2016,0
rhode island,25,state house,2016,1
rhode island,27,state house,2016,1
rhode island,29,state house,2016,0
rhode island,26,state house,2016,0
rhode island,19,state house,2016,1
rhode island,20,state house,2016,1
rhode island,21,state house,2016,1
rhode island,23,state house,2016,1
rhode island,22,state house,2016,1
rhode island,24,state house,2016,1
rhode island,30,state house,2016,0
rhode island,72,state house,2016,0
rhode island,73,state house,2016,1
rhode island,74,state house,2016,1
rhode island,70,state house,2016,1
rhode island,71,state house,2016,1
rhode island,75,state house,2016,1
rhode island,46,state house,2016,1
rhode island,45,state house,2016,1
rhode island,44,state house,2016,1
rhode island,51,state house,2016,1
rhode island,52,state house,2016,1
rhode island,57,state house,2016,1
rhode island,41,state house,2016,0
rhode island,56,state house,2016,1
rhode island,14,state house,2016,1
rhode island,17,state house,2016,1
rhode island,15,state house,2016,1
rhode island,16,state house,2016,0
rhode island,18,state house,2016,1
rhode island,42,state house,2016,1
rhode island,58,state house,2016,1
rhode island,59,state house,2016,1
rhode island,60,state house,2016,1
rhode island,61,state house,2016,1
rhode island,62,state house,2016,1
rhode island,63,state house,2016,1
rhode island,64,state house,2016,1
rhode island,65,state house,2016,1
rhode island,54,state house,2016,1
rhode island,55,state house,2016,1
rhode island,6,state house,2016,1
rhode island,47,state house,2016,1
rhode island,53,state house,2016,1
rhode island,49,state house,2016,1
rhode island,50,state house,2016,1
rhode island,48,state house,2016,0
rhode island,43,state house,2016,1
rhode island,13,state house,2016,1
rhode island,1,state house,2016,1
rhode island,5,state house,2016,1
rhode island,8,state house,2016,1
rhode island,3,state house,2016,1
rhode island,2,state house,2016,1
rhode island,7,state house,2016,1
rhode island,9,state house,2016,1
rhode island,4,state house,2016,1
rhode island,10,state house,2016,1
rhode island,11,state house,2016,1
rhode island,12,state house,2016,1
rhode island,39,state house,2016,0
rhode island,38,state house,2016,1
rhode island,31,state house,2016,1
rhode island,36,state house,2016,2
rhode island,33,state house,2016,1
rhode island,34,state house,2016,1
rhode island,32,state house,2016,1
rhode island,35,state house,2016,1
rhode island,37,state house,2016,1
south carolina,11,state house,2016,0
south carolina,7,state house,2016,0
south carolina,84,state house,2016,0
south carolina,81,state house,2016,0
south carolina,82,state house,2016,1
south carolina,83,state house,2016,0
south carolina,86,state house,2016,0
south carolina,91,state house,2016,1
south carolina,6,state house,2016,0
south carolina,10,state house,2016,0
south carolina,9,state house,2016,0
south carolina,8,state house,2016,0
south carolina,90,state house,2016,1
south carolina,118,state house,2016,0
south carolina,120,state house,2016,0
south carolina,121,state house,2016,1
south carolina,123,state house,2016,0
south carolina,124,state house,2016,0
south carolina,122,state house,2016,1
south carolina,100,state house,2016,0
south carolina,102,state house,2016,1
south carolina,117,state house,2016,0
south carolina,15,state house,2016,0
south carolina,92,state house,2016,0
south carolina,99,state house,2016,0
south carolina,93,state house,2016,1
south carolina,108,state house,2016,0
south carolina,109,state house,2016,1
south carolina,110,state house,2016,0
south carolina,111,state house,2016,1
south carolina,112,state house,2016,0
south carolina,113,state house,2016,1
south carolina,114,state house,2016,0
south carolina,115,state house,2016,0
south carolina,116,state house,2016,1
south carolina,119,state house,2016,1
south carolina,94,state house,2016,0
south carolina,29,state house,2016,0
south carolina,30,state house,2016,0
south carolina,41,state house,2016,1
south carolina,43,state house,2016,0
south carolina,53,state house,2016,0
south carolina,54,state house,2016,1
south carolina,65,state house,2016,0
south carolina,101,state house,2016,1
south carolina,64,state house,2016,1
south carolina,97,state house,2016,1
south carolina,59,state house,2016,1
south carolina,62,state house,2016,1
south carolina,55,state house,2016,1
south carolina,60,state house,2016,0
south carolina,57,state house,2016,1
south carolina,98,state house,2016,0
south carolina,63,state house,2016,0
south carolina,61,state house,2016,1
south carolina,103,state house,2016,1
south carolina,19,state house,2016,0
south carolina,23,state house,2016,1
south carolina,21,state house,2016,0
south carolina,18,state house,2016,0
south carolina,24,state house,2016,0
south carolina,25,state house,2016,1
south carolina,16,state house,2016,0
south carolina,22,state house,2016,0
south carolina,20,state house,2016,0
south carolina,17,state house,2016,0
south carolina,28,state house,2016,0
south carolina,35,state house,2016,0
south carolina,27,state house,2016,0
south carolina,36,state house,2016,0
south carolina,13,state house,2016,0
south carolina,12,state house,2016,1
south carolina,14,state house,2016,0
south carolina,58,state house,2016,0
south carolina,105,state house,2016,0
south carolina,104,state house,2016,0
south carolina,106,state house,2016,0
south carolina,107,state house,2016,0
south carolina,56,state house,2016,0
south carolina,68,state house,2016,0
south carolina,50,state house,2016,1
south carolina,52,state house,2016,1
south carolina,80,state house,2016,1
south carolina,44,state house,2016,1
south carolina,45,state house,2016,0
south carolina,42,state house,2016,0
south carolina,39,state house,2016,0
south carolina,69,state house,2016,0
south carolina,71,state house,2016,0
south carolina,85,state house,2016,0
south carolina,87,state house,2016,0
south carolina,88,state house,2016,0
south carolina,89,state house,2016,0
south carolina,96,state house,2016,0
south carolina,12,state house,2016,0
south carolina,40,state house,2016,0
south carolina,1,state house,2016,0
south carolina,2,state house,2016,0
south carolina,66,state house,2016,1
south carolina,91,state house,2016,1
south carolina,93,state house,2016,1
south carolina,95,state house,2016,1
south carolina,10,state house,2016,0
south carolina,3,state house,2016,0
south carolina,4,state house,2016,0
south carolina,5,state house,2016,0
south carolina,72,state house,2016,1
south carolina,74,state house,2016,1
south carolina,70,state house,2016,1
south carolina,71,state house,2016,0
south carolina,73,state house,2016,1
south carolina,75,state house,2016,0
south carolina,76,state house,2016,1
south carolina,77,state house,2016,1
south carolina,78,state house,2016,1
south carolina,79,state house,2016,1
south carolina,80,state house,2016,1
south carolina,41,state house,2016,1
south carolina,39,state house,2016,0
south carolina,82,state house,2016,1
south carolina,32,state house,2016,0
south carolina,33,state house,2016,0
south carolina,34,state house,2016,0
south carolina,35,state house,2016,0
south carolina,36,state house,2016,0
south carolina,37,state house,2016,0
south carolina,38,state house,2016,0
south carolina,31,state house,2016,1
south carolina,51,state house,2016,1
south carolina,64,state house,2016,1
south carolina,67,state house,2016,0
south carolina,50,state house,2016,1
south carolina,42,state house,2016,1
south carolina,101,state house,2016,1
south carolina,103,state house,2016,1
south carolina,45,state house,2016,0
south carolina,47,state house,2016,0
south carolina,29,state house,2016,0
south carolina,30,state house,2016,0
south carolina,46,state house,2016,0
south carolina,48,state house,2016,0
south carolina,49,state house,2016,1
south carolina,26,state house,2016,0
south carolina,43,state house,2016,0
south dakota,26b,state house,2016,0
south dakota,28b,state house,2016,0
south dakota,28a,state house,2016,1
south dakota,26a,state house,2016,1
tennessee,36,state house,2016,0
tennessee,33,state house,2016,0
tennessee,62,state house,2016,0
tennessee,75,state house,2016,0
tennessee,31,state house,2016,0
tennessee,8,state house,2016,0
tennessee,20,state house,2016,0
tennessee,24,state house,2016,0
tennessee,22,state house,2016,0
tennessee,46,state house,2016,0
tennessee,76,state house,2016,0
tennessee,79,state house,2016,0
tennessee,4,state house,2016,0
tennessee,3,state house,2016,0
tennessee,78,state house,2016,0
tennessee,72,state house,2016,0
tennessee,35,state house,2016,0
tennessee,38,state house,2016,0
tennessee,11,state house,2016,0
tennessee,47,state house,2016,0
tennessee,82,state house,2016,1
tennessee,25,state house,2016,0
tennessee,51,state house,2016,1
tennessee,53,state house,2016,1
tennessee,55,state house,2016,1
tennessee,54,state house,2016,1
tennessee,60,state house,2016,1
tennessee,56,state house,2016,0
tennessee,59,state house,2016,1
tennessee,58,state house,2016,1
tennessee,50,state house,2016,1
tennessee,52,state house,2016,1
tennessee,40,state house,2016,0
tennessee,69,state house,2016,0
tennessee,77,state house,2016,0
tennessee,94,state house,2016,0
tennessee,41,state house,2016,1
tennessee,39,state house,2016,0
tennessee,92,state house,2016,0
tennessee,70,state house,2016,0
tennessee,5,state house,2016,0
tennessee,43,state house,2016,0
tennessee,10,state house,2016,0
tennessee,29,state house,2016,0
tennessee,28,state house,2016,1
tennessee,27,state house,2016,0
tennessee,30,state house,2016,0
tennessee,26,state house,2016,0
tennessee,9,state house,2016,0
tennessee,80,state house,2016,1
tennessee,71,state house,2016,0
tennessee,74,state house,2016,0
tennessee,17,state house,2016,0
tennessee,19,state house,2016,0
tennessee,15,state house,2016,1
tennessee,13,state house,2016,0
tennessee,89,state house,2016,0
tennessee,16,state house,2016,0
tennessee,18,state house,2016,0
tennessee,14,state house,2016,0
tennessee,32,state house,2016,0
tennessee,21,state house,2016,0
tennessee,73,state house,2016,0
tennessee,64,state house,2016,0
tennessee,23,state house,2016,0
tennessee,68,state house,2016,0
tennessee,67,state house,2016,1
tennessee,42,state house,2016,0
tennessee,66,state house,2016,0
tennessee,37,state house,2016,0
tennessee,49,state house,2016,0
tennessee,48,state house,2016,0
tennessee,34,state house,2016,0
tennessee,12,state house,2016,0
tennessee,91,state house,2016,1
tennessee,86,state house,2016,1
tennessee,90,state house,2016,1
tennessee,93,state house,2016,1
tennessee,87,state house,2016,1
tennessee,83,state house,2016,0
tennessee,97,state house,2016,0
tennessee,85,state house,2016,1
tennessee,88,state house,2016,1
tennessee,98,state house,2016,1
tennessee,84,state house,2016,1
tennessee,96,state house,2016,1
tennessee,95,state house,2016,0
tennessee,99,state house,2016,0
tennessee,1,state house,2016,0
tennessee,2,state house,2016,0
tennessee,44,state house,2016,0
tennessee,45,state house,2016,0
tennessee,81,state house,2016,0
tennessee,6,state house,2016,0
tennessee,7,state house,2016,0
tennessee,65,state house,2016,0
tennessee,63,state house,2016,0
tennessee,61,state house,2016,0
tennessee,57,state house,2016,0
texas,13,state house,2016,0
texas,53,state house,2016,0
texas,43,state house,2016,0
texas,54,state house,2016,0
texas,118,state house,2016,1
texas,117,state house,2016,1
texas,120,state house,2016,1
texas,29,state house,2016,0
texas,23,state house,2016,0
texas,11,state house,2016,0
texas,70,state house,2016,0
